Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00021461,2.198207662,1.4e-31,WBGene00021461,WBGene00021461,History: N.A.
WBGene00219696,2.197418499,1.69e-12,WBGene00219696,WBGene00219696,History: N.A.
WBGene00009690,2.197362858,4.95e-10,WBGene00009690,WBGene00009690,History: N.A.
WBGene00019339,2.194902148,2.08e-09,WBGene00019339,WBGene00019339,History: N.A.
WBGene00022592,2.193676868,5.810000000000001e-47,WBGene00022592,WBGene00022592,"History: Split into ZC328.8(WBGene00303104). History of WBGene00022592: Split into ""WBGene00303104"" on 2018-03-06"
WBGene00011498,2.191736035,2.35e-25,WBGene00011498,WBGene00011498,History: N.A.
WBGene00000633,2.191063597,4.38e-08,WBGene00000633,WBGene00000633,History: N.A.
WBGene00021219,2.189254578,9.37e-56,WBGene00021219,WBGene00021219,History: N.A.
WBGene00009797,2.186595805,9.18e-12,WBGene00009797,WBGene00009797,History: N.A.
WBGene00019995,2.185562969,1.82e-08,WBGene00019995,WBGene00019995,History: N.A.
WBGene00206422,2.18511974,1.1e-27,WBGene00206422,WBGene00206422,History: N.A.
WBGene00016070,2.184962208,1.24e-135,WBGene00016070,WBGene00016070,History: N.A.
WBGene00012412,2.183515907,1.65e-33,WBGene00012412,WBGene00012412,"History: Split into Y7A5A.25(WBGene00304824). History of WBGene00012412: Split into ""WBGene00304824"" on 2019-07-25"
WBGene00196816,2.180412834,7.72e-14,WBGene00196816,WBGene00196816,History: N.A.
WBGene00001736,2.178896235,1.52e-33,WBGene00001736,WBGene00001736,History: N.A.
WBGene00000497,2.178439911,1.2500000000000001e-21,WBGene00000497,WBGene00000497,History: N.A.
WBGene00004857,2.178104048,4.29e-12,WBGene00004857,WBGene00004857,History: N.A.
WBGene00000545,2.177910331,8.16e-09,WBGene00000545,WBGene00000545,History: N.A.
WBGene00018369,2.177752174,2.95e-18,WBGene00018369,WBGene00018369,History: N.A.
WBGene00022036,2.177323405,1.92e-87,WBGene00022036,WBGene00022036,History: N.A.
WBGene00013923,2.175703151,4.97e-08,WBGene00013923,WBGene00013923,History: N.A.
WBGene00019871,2.175551606,1.27e-99,WBGene00019871,WBGene00019871,History: N.A.
WBGene00200626,2.175092422,5.32e-14,WBGene00200626,WBGene00200626,History: N.A.
WBGene00012124,2.168568531,6.54e-12,WBGene00012124,WBGene00012124,History: N.A.
WBGene00002989,2.167420856,5.93e-09,WBGene00002989,WBGene00002989,History: Renamed on 2015-03-03
WBGene00016264,2.165482709,1.07e-20,WBGene00016264,WBGene00016264,History: N.A.
WBGene00017848,2.165281541,3.29e-07,WBGene00017848,WBGene00017848,History: N.A.
WBGene00015770,2.164051744,2.14e-07,WBGene00015770,WBGene00015770,History: N.A.
WBGene00023331,2.163594026,3.48e-08,WBGene00023331,WBGene00023331,History: N.A.
WBGene00008243,2.163526127,1.89e-111,WBGene00008243,WBGene00008243,History: N.A.
WBGene00050883,2.162356912,4.38e-14,WBGene00050883,WBGene00050883,History: N.A.
WBGene00000821,2.160758271,1.22e-160,WBGene00000821,WBGene00000821,History: N.A.
WBGene00021909,2.158746931,2.31e-16,WBGene00021909,WBGene00021909,"History: Split into Y55B1BL.2(WBGene00303093). History of WBGene00021909: Split into ""WBGene00303093"" on 2018-03-02"
WBGene00009958,2.157515228,1.28e-07,WBGene00009958,WBGene00009958,History: N.A.
WBGene00023351,2.157200567,5.57e-16,WBGene00023351,WBGene00023351,History: N.A.
WBGene00015200,2.154918897,3.01e-18,WBGene00015200,WBGene00015200,History: N.A.
WBGene00015569,2.154266131,1.55e-08,WBGene00015569,WBGene00015569,History: N.A.
WBGene00007976,2.152374344,3.38e-32,WBGene00007976,WBGene00007976,History: N.A.
WBGene00021447,2.147366456,5.929999999999998e-91,WBGene00021447,WBGene00015243,"History: Merged into ""WBGene00015243"" on 2020-01-21"
WBGene00016490,2.147231651,3.11e-08,WBGene00016490,WBGene00016490,History: N.A.
WBGene00007309,2.146535315,5.97e-222,WBGene00007309,WBGene00007309,History: N.A.
WBGene00013152,2.143770765,4.439999999999999e-207,WBGene00013152,WBGene00013152,History: N.A.
WBGene00219604,2.142776756,1.73e-07,WBGene00219604,WBGene00219604,History: N.A.
WBGene00022749,2.141414665,9.27e-53,WBGene00022749,WBGene00022749,History: N.A.
WBGene00015830,2.141092175,2.06e-19,WBGene00015830,WBGene00015830,History: N.A.
WBGene00010296,2.139712572,1.69e-06,WBGene00010296,WBGene00010296,History: N.A.
WBGene00044049,2.137637236,2.96e-08,WBGene00044049,WBGene00044049,History: N.A.
WBGene00013805,2.137512572,1.84e-46,WBGene00013805,WBGene00013805,History: N.A.
WBGene00004889,2.136953079,3.26e-47,WBGene00004889,WBGene00004889,History: N.A.
WBGene00044260,2.135608558,2.3e-12,WBGene00044260,WBGene00044260,History: N.A.
WBGene00009468,2.135430254,4.29e-28,WBGene00009468,WBGene00009468,History: N.A.
WBGene00021357,2.133729953,7.020000000000001e-56,WBGene00021357,WBGene00021357,History: N.A.
WBGene00006777,2.131722196,2.22e-13,WBGene00006777,WBGene00006777,History: Renamed on 2008-02-06
WBGene00022207,2.131606341,6.22e-55,WBGene00022207,WBGene00022207,History: N.A.
WBGene00017571,2.130525855,5.02e-20,WBGene00017571,WBGene00017571,History: Renamed on 2016-08-08
WBGene00219959,2.129771826,2.43e-20,WBGene00219959,WBGene00219959,History: N.A.
WBGene00269420,2.129562916,7.82e-53,WBGene00269420,WBGene00269420,History: N.A.
WBGene00008601,2.129537978,2.48e-30,WBGene00008601,WBGene00008601,History: Renamed on 2017-04-05
WBGene00004321,2.128225636,1.54e-12,WBGene00004321,WBGene00004321,History: Renamed on 2015-09-03
WBGene00022145,2.127192453,1.62e-13,WBGene00022145,WBGene00022145,"History: Split into ""WBGene00219273"" on 2011-10-03"
WBGene00011733,2.12406664,3.45e-12,WBGene00011733,WBGene00011733,History: N.A.
WBGene00001548,2.123613339,2.51e-16,WBGene00001548,WBGene00001548,History: N.A.
WBGene00018304,2.123537614,2.78e-41,WBGene00018304,WBGene00018304,History: N.A.
WBGene00018265,2.123236746,1.58e-15,WBGene00018265,WBGene00018265,History: N.A.
WBGene00007479,2.121167351,5.440000000000001e-21,WBGene00007479,WBGene00007479,History: N.A.
WBGene00013587,2.119815846,9.43e-15,WBGene00013587,WBGene00013587,History: N.A.
WBGene00014051,2.11914191,1.84e-30,WBGene00014051,WBGene00014051,History: Renamed on 2013-04-12; Renamed on 2014-06-27
WBGene00003750,2.118752919,1.01e-10,WBGene00003750,WBGene00003750,History: N.A.
WBGene00002977,2.11807123,9.07e-55,WBGene00002977,WBGene00002977,History: N.A.
WBGene00022177,2.117361464,1.23e-24,WBGene00022177,WBGene00022177,History: N.A.
WBGene00044386,2.117284239,6.92e-96,WBGene00044386,WBGene00044386,History: N.A.
WBGene00004905,2.116609062,1.1800000000000001e-58,WBGene00004905,WBGene00004905,History: N.A.
WBGene00012303,2.11415466,2.17e-11,WBGene00012303,WBGene00012303,History: N.A.
WBGene00021027,2.114101694,9.83e-09,WBGene00021027,WBGene00021027,History: N.A.
WBGene00015775,2.113639268,3.36e-85,WBGene00015775,WBGene00015775,History: N.A.
WBGene00001898,2.111205608,1.5300000000000002e-164,WBGene00001898,WBGene00001898,History: Renamed on 2010-11-12
WBGene00007532,2.110591149,1.09e-08,WBGene00007532,WBGene00006517,"History: Merged into ""WBGene00006517"" on 2018-09-17"
WBGene00002184,2.109952263,6.67e-15,WBGene00002184,WBGene00002184,History: N.A.
WBGene00005147,2.10940419,2.95e-08,WBGene00005147,WBGene00005147,History: N.A.
WBGene00008110,2.109086072,4.9e-23,WBGene00008110,WBGene00008110,History: N.A.
WBGene00011721,2.108499358,1.61e-140,WBGene00011721,WBGene00011721,History: N.A.
WBGene00013418,2.107728866,4.84e-08,WBGene00013418,WBGene00013418,History: N.A.
WBGene00008570,2.105317098,6.56e-08,WBGene00008570,WBGene00008570,History: N.A.
WBGene00003523,2.104380545,8.01e-08,WBGene00003523,WBGene00003523,History: N.A.
WBGene00021606,2.104143155,2.23e-202,WBGene00021606,WBGene00021606,History: N.A.
WBGene00202374,2.103680635,1.02e-19,WBGene00202374,WBGene00202374,History: N.A.
WBGene00000081,2.102089449,3.4999999999999996e-160,WBGene00000081,WBGene00000081,History: N.A.
WBGene00014884,2.101464586,1.4500000000000002e-210,WBGene00014884,WBGene00014884,History: N.A.
WBGene00012792,2.100772137,2.99e-39,WBGene00012792,WBGene00012792,History: N.A.
WBGene00003025,2.100290302,1.97e-99,WBGene00003025,WBGene00003025,History: Renamed on 2007-03-01
WBGene00021664,2.098520068,4.39e-43,WBGene00021664,WBGene00021664,History: N.A.
WBGene00002040,2.097027228,9.1e-10,WBGene00002040,WBGene00002040,History: N.A.
WBGene00219279,2.095427693,3.59e-23,WBGene00219279,WBGene00219279,History: N.A.
WBGene00043992,2.095408126,6.83e-20,WBGene00043992,WBGene00043992,History: N.A.
WBGene00013658,2.093502747,1.76e-18,WBGene00013658,WBGene00013658,History: N.A.
WBGene00017631,2.092611592,7.65e-53,WBGene00017631,WBGene00017631,History: N.A.
WBGene00022501,2.089642377,1.74e-11,WBGene00022501,WBGene00022501,History: N.A.
WBGene00012107,2.089436345,2.84e-119,WBGene00012107,WBGene00012107,History: N.A.
WBGene00008111,2.087358714,1.6399999999999999e-189,WBGene00008111,WBGene00008111,History: N.A.
WBGene00003403,2.084352731,6.65e-33,WBGene00003403,WBGene00003403,History: N.A.
WBGene00016075,2.083186421,6.08e-130,WBGene00016075,WBGene00016075,History: N.A.
WBGene00013507,2.083045975,1.85e-154,WBGene00013507,WBGene00013507,History: N.A.
WBGene00018837,2.081920125,7.46e-27,WBGene00018837,WBGene00018837,History: N.A.
WBGene00194695,2.081709449,2.32e-11,WBGene00194695,WBGene00194695,History: N.A.
WBGene00021577,2.079257503,8.53e-13,WBGene00021577,,History: N.A.. Remark: This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00018579,2.077658337,2.12e-07,WBGene00018579,WBGene00018579,History: N.A.
WBGene00013947,2.077604923,1.5e-16,WBGene00013947,WBGene00013947,History: N.A.
WBGene00045131,2.077412106,5.05e-59,WBGene00045131,WBGene00045131,History: N.A.
WBGene00015747,2.076461002,4.81e-63,WBGene00015747,WBGene00015747,History: N.A.
WBGene00020754,2.07617437,1.57e-08,WBGene00020754,WBGene00020754,History: N.A.
WBGene00006962,2.075608877,4.11e-33,WBGene00006962,WBGene00006962,History: N.A.
WBGene00000089,2.073492951,1.85e-53,WBGene00000089,WBGene00000089,History: Renamed on 2006-08-30
WBGene00018933,2.073221552,3.74e-15,WBGene00018933,WBGene00018933,History: N.A.
WBGene00206490,2.072911433,2.61e-07,WBGene00206490,WBGene00206490,History: N.A.
WBGene00013685,2.071431047,4.85e-167,WBGene00013685,WBGene00013685,History: N.A.
WBGene00018734,2.071388281,1.94e-08,WBGene00018734,WBGene00018734,History: N.A.
WBGene00001705,2.070110662,4.11e-43,WBGene00001705,WBGene00001705,History: N.A.
WBGene00021655,2.069457815,2.98e-70,WBGene00021655,WBGene00021655,History: N.A.
WBGene00044154,2.069043816,4.18e-94,WBGene00044154,WBGene00044154,History: N.A.
WBGene00021332,2.065932435,4.02e-37,WBGene00021332,WBGene00021332,History: N.A.
WBGene00008283,2.065901932,3.56e-08,WBGene00008283,WBGene00008283,History: N.A.
WBGene00021302,2.065604318,2.18e-102,WBGene00021302,WBGene00021302,History: N.A.
WBGene00206493,2.065369239,2.99e-93,WBGene00206493,WBGene00206493,History: N.A.
WBGene00015366,2.065245518,3.2e-167,WBGene00015366,WBGene00015366,History: N.A.
WBGene00006527,2.064689478,1.06e-13,WBGene00006527,WBGene00006527,History: N.A.
WBGene00019976,2.062548773,1.69e-11,WBGene00019976,WBGene00019976,History: N.A.
WBGene00014199,2.062176261,1.5799999999999998e-61,WBGene00014199,WBGene00014199,History: N.A.
WBGene00017739,2.06028859,8.59e-13,WBGene00017739,WBGene00017739,History: N.A.
WBGene00009968,2.059867416,7.02e-33,WBGene00009968,WBGene00009968,"History: Split into F17C11.22(WBGene00219325). History of WBGene00009968: Split into ""WBGene00219325"" on 2012-01-09"
WBGene00007687,2.059752926,2.33e-10,WBGene00007687,WBGene00007687,History: N.A.
WBGene00012717,2.058605236,2.19e-28,WBGene00012717,WBGene00012717,History: N.A.
WBGene00021931,2.057888198,1.78e-72,WBGene00021931,WBGene00021931,History: N.A.
WBGene00000685,2.057677027,3.05e-104,WBGene00000685,WBGene00000685,History: N.A.
WBGene00017681,2.056426696,1.84e-37,WBGene00017681,WBGene00017681,History: N.A.
WBGene00021207,2.055643866,4.01e-43,WBGene00021207,WBGene00021207,History: N.A.
WBGene00044495,2.053329352,2.2e-20,WBGene00044495,WBGene00044495,History: N.A.
WBGene00044161,2.051810232,5.59e-136,WBGene00044161,WBGene00044161,History: Killed on 2007-10-17; Resurrected on 2010-05-27
WBGene00016487,2.051393934,6.51e-160,WBGene00016487,WBGene00016487,History: N.A.
WBGene00044227,2.048944979,1.49e-114,WBGene00044227,WBGene00044227,History: N.A.
WBGene00005115,2.048554095,6.26e-10,WBGene00005115,WBGene00005115,History: N.A.
WBGene00000240,2.048418342,1.26e-18,WBGene00000240,WBGene00000240,History: N.A.
WBGene00003883,2.045821169,1.92e-41,WBGene00003883,WBGene00003883,History: Renamed on 2023-05-05
WBGene00021916,2.045016733,4.21e-16,WBGene00021916,,History: Killed on 2020-10-19. Remark: [2020-10-19T15:27:38.82Z WBPerson51134] Gene Killed: no convincing evidence for this gene present
WBGene00018322,2.044459764,1.58e-143,WBGene00018322,WBGene00018322,History: N.A.
WBGene00009698,2.044234365,1.12e-07,WBGene00009698,WBGene00009698,History: N.A.
WBGene00004240,2.043518157,2e-50,WBGene00004240,WBGene00004240,History: N.A.
WBGene00010859,2.042571665,1.89e-17,WBGene00010859,WBGene00010859,History: N.A.
WBGene00007951,2.041916041,9.17e-15,WBGene00007951,WBGene00007951,History: N.A.
WBGene00008858,2.041696439,8.25e-08,WBGene00008858,WBGene00008858,History: N.A.
WBGene00019372,2.041640567,6.219999999999998e-134,WBGene00019372,WBGene00019372,History: N.A.
WBGene00003373,2.040665634,5.37e-89,WBGene00003373,WBGene00003373,History: N.A.
WBGene00019729,2.037611159,3.8e-10,WBGene00019729,WBGene00019729,History: N.A.
WBGene00000792,2.037405453,3.41e-12,WBGene00000792,WBGene00000792,History: N.A.
WBGene00044705,2.037368177,8.62e-39,WBGene00044705,WBGene00044705,History: N.A.
WBGene00017456,2.03732579,2.21e-12,WBGene00017456,WBGene00017456,History: N.A.
WBGene00004831,2.036494035,1.47e-09,WBGene00004831,WBGene00004831,History: N.A.
WBGene00013953,2.036216499,1.72e-154,WBGene00013953,WBGene00013953,History: N.A.
WBGene00016206,2.035490281,2.86e-08,WBGene00016206,WBGene00016206,History: Split into C29E4.11(WBGene00016208). History of WBGene00016206: N.A.
WBGene00012201,2.035124143,1.17e-84,WBGene00012201,WBGene00012201,History: N.A.
WBGene00012626,2.033620329,1.81e-11,WBGene00012626,WBGene00012626,History: Renamed on 2017-01-13
WBGene00012159,2.032981309,2.45e-153,WBGene00012159,WBGene00012159,History: N.A.
WBGene00014663,2.032723468,1.85e-85,WBGene00014663,WBGene00014663,History: N.A.
WBGene00019574,2.028976194,2.5000000000000008e-65,WBGene00019574,WBGene00019574,History: N.A.
WBGene00019070,2.028800201,2.6600000000000003e-166,WBGene00019070,WBGene00019070,History: N.A.
WBGene00009747,2.027473533,9.52e-07,WBGene00009747,WBGene00009747,History: N.A.
WBGene00021430,2.027181274,1.44e-138,WBGene00021430,WBGene00021430,History: N.A.
WBGene00013944,2.026340369,2.5900000000000003e-43,WBGene00013944,WBGene00013944,History: N.A.
WBGene00017977,2.026114562,1.13e-48,WBGene00017977,WBGene00017977,History: N.A.
WBGene00009552,2.025210775,1.42e-62,WBGene00009552,WBGene00009552,History: N.A.
WBGene00045272,2.024904647,4.18e-138,WBGene00045272,WBGene00045272,History: N.A.
WBGene00206368,2.02312445,2.6899999999999994e-24,WBGene00206368,WBGene00206368,History: N.A.
WBGene00012238,2.021354021,2.72e-07,WBGene00012238,WBGene00012238,History: N.A.
WBGene00010769,2.021058548,8.38e-53,WBGene00010769,WBGene00010769,History: Renamed on 2004-08-25
WBGene00017401,2.017181246,7e-21,WBGene00017401,WBGene00017401,History: N.A.
WBGene00012302,2.016481433,9.74e-18,WBGene00012302,WBGene00012302,History: N.A.
WBGene00021101,2.015042833,3.4999999999999997e-172,WBGene00021101,WBGene00021101,History: N.A.
WBGene00023399,2.014409825,8.01e-65,WBGene00023399,WBGene00023399,History: N.A.
WBGene00013574,2.012317117,1.38e-14,WBGene00013574,WBGene00013574,History: N.A.
WBGene00011736,2.01208938,2.63e-15,WBGene00011736,WBGene00011736,History: N.A.
WBGene00011888,2.011668518,2.86e-10,WBGene00011888,WBGene00011888,History: N.A.
WBGene00003075,2.01114878,1.23e-20,WBGene00003075,WBGene00003075,History: N.A.
WBGene00045347,2.010579225,9.66e-08,WBGene00045347,WBGene00045347,History: N.A.
WBGene00012577,2.008488478,6.1e-123,WBGene00012577,WBGene00012577,History: N.A.
WBGene00017222,2.008098861,6.59e-12,WBGene00017222,WBGene00017222,History: N.A.
WBGene00013751,2.006781589,1.12e-12,WBGene00013751,WBGene00013751,History: N.A.
WBGene00022216,2.006764741,2.8100000000000003e-43,WBGene00022216,WBGene00022216,History: N.A.
WBGene00016165,2.005543793,2.86e-09,WBGene00016165,WBGene00016165,History: N.A.
WBGene00021198,2.004707851,6.55e-07,WBGene00021198,WBGene00021198,History: N.A.
WBGene00044149,2.004564085,3.08e-44,WBGene00044149,WBGene00044149,"History: Split into T24D5.11(WBGene00219279). History of WBGene00044149: Split into ""WBGene00219279"" on 2011-10-03"
WBGene00021355,2.004488869,1.4500000000000002e-70,WBGene00021355,WBGene00021355,History: N.A.
WBGene00022103,2.003851479,4.53e-87,WBGene00022103,WBGene00022103,History: N.A.
WBGene00198748,2.003455466,2.25e-12,WBGene00198748,WBGene00198748,History: N.A.
WBGene00013321,2.002864385,4.39e-11,WBGene00013321,WBGene00013321,History: N.A.
WBGene00268190,2.002714337,4.6799999999999996e-34,WBGene00268190,WBGene00268190,History: N.A.
WBGene00018516,2.002301287,2.32e-21,WBGene00018516,WBGene00018516,History: Renamed on 2017-05-31
WBGene00012621,2.001540246,5.27e-14,WBGene00012621,WBGene00012621,History: N.A.
WBGene00019302,2.001336713,2.05e-99,WBGene00019302,WBGene00019302,History: N.A.
WBGene00014206,2.000759121,4.22e-13,WBGene00014206,WBGene00014206,History: N.A.
WBGene00020794,2.000443918,8.530000000000001e-35,WBGene00020794,WBGene00020794,History: N.A.
WBGene00023288,1.998418088,4.42e-10,WBGene00023288,WBGene00023288,History: N.A.
WBGene00001637,1.997179184,4.41e-07,WBGene00001637,WBGene00001637,History: N.A.
WBGene00004106,1.996524352,1.64e-17,WBGene00004106,WBGene00004106,History: N.A.
WBGene00007401,1.995240712,1.13e-20,WBGene00007401,WBGene00007401,History: N.A.
WBGene00021531,1.994181558,1.74e-25,WBGene00021531,WBGene00021531,History: N.A.
WBGene00019193,1.993882243,5.6500000000000005e-27,WBGene00019193,WBGene00019193,History: N.A.
WBGene00007672,1.992907145,2.14e-85,WBGene00007672,WBGene00007672,History: N.A.
WBGene00006694,1.992859374,5.85e-11,WBGene00006694,WBGene00006694,"History: Split into spp-30(WBGene00206537). History of WBGene00006694: Split into ""WBGene00206537"" on 2011-08-01"
WBGene00017630,1.992728651,2.15e-62,WBGene00017630,WBGene00017630,History: N.A.
WBGene00000178,1.990709735,6.18e-41,WBGene00000178,WBGene00000178,History: N.A.
WBGene00219303,1.990343278,4.46e-15,WBGene00219303,WBGene00219303,History: N.A.
WBGene00044637,1.989277247,9.73e-09,WBGene00044637,WBGene00044637,History: N.A.
WBGene00012228,1.988998849,1.2399999999999998e-166,WBGene00012228,WBGene00012228,History: N.A.
WBGene00020633,1.988301154,2.04e-49,WBGene00020633,WBGene00020633,History: N.A.
WBGene00006830,1.987730246,3.1299999999999994e-23,WBGene00006830,WBGene00006830,History: N.A.
WBGene00023326,1.983120146,2.49e-11,WBGene00023326,WBGene00023326,History: N.A.
WBGene00016625,1.982696916,1.72e-08,WBGene00016625,WBGene00016625,History: N.A.
WBGene00013954,1.981479065,5.9e-112,WBGene00013954,WBGene00013954,History: N.A.
WBGene00013009,1.981048218,2.4e-11,WBGene00013009,WBGene00013009,History: N.A.
WBGene00021152,1.980863181,5.64e-09,WBGene00021152,WBGene00021152,History: N.A.
WBGene00017395,1.980539405,1.71e-35,WBGene00017395,WBGene00017395,History: N.A.
WBGene00012537,1.979645876,6.51e-11,WBGene00012537,WBGene00012537,History: N.A.
WBGene00000622,1.979503895,1.6200000000000001e-59,WBGene00000622,WBGene00000622,History: N.A.
WBGene00006985,1.979229678,3.55e-07,WBGene00006985,WBGene00006985,History: N.A.
WBGene00045065,1.978222226,2.88e-22,WBGene00045065,WBGene00045065,History: N.A.
WBGene00001677,1.977642304,3.67e-09,WBGene00001677,WBGene00001677,History: N.A.
WBGene00000022,1.975293059,1.13e-34,WBGene00000022,WBGene00000022,History: N.A.
WBGene00003517,1.974649616,2.06e-19,WBGene00003517,WBGene00003517,History: N.A.
WBGene00077593,1.974479081,1.5300000000000003e-21,WBGene00077593,WBGene00077593,History: N.A.
WBGene00023401,1.972995739,1.51e-46,WBGene00023401,WBGene00023401,History: N.A.
WBGene00022508,1.971971656,5.65e-15,WBGene00022508,WBGene00022508,History: N.A.
WBGene00014130,1.971878898,1.49e-22,WBGene00014130,WBGene00014130,History: N.A.
WBGene00044436,1.970144439,5.96e-40,WBGene00044436,WBGene00044436,History: N.A.
WBGene00020177,1.967490302,4.01e-27,WBGene00020177,WBGene00020177,History: N.A.
WBGene00235289,1.966417468,6.41e-42,WBGene00235289,WBGene00235289,History: N.A.
WBGene00022692,1.965883902,4.19e-14,WBGene00022692,,History: N.A.. Remark: This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00016299,1.965367454,3.86e-17,WBGene00016299,WBGene00016299,History: N.A.
WBGene00022519,1.96531433,7.86e-10,WBGene00022519,WBGene00022519,History: N.A.
WBGene00197474,1.965037854,4.07e-47,WBGene00197474,WBGene00197474,History: N.A.
WBGene00003585,1.964499774,2.37e-09,WBGene00003585,WBGene00003585,History: N.A.
WBGene00000103,1.963632416,6.51e-08,WBGene00000103,WBGene00000103,History: N.A.
WBGene00021913,1.962972617,7.89e-20,WBGene00021913,WBGene00021913,History: N.A.
WBGene00000232,1.958629945,4.63e-08,WBGene00000232,WBGene00000232,History: N.A.
WBGene00012388,1.957488855,4.91e-50,WBGene00012388,WBGene00012388,History: N.A.
WBGene00018577,1.957008465,2.1e-90,WBGene00018577,WBGene00018577,History: N.A.
WBGene00022063,1.956791448,3.26e-40,WBGene00022063,WBGene00022063,History: N.A.
WBGene00020530,1.956613715,4.66e-09,WBGene00020530,WBGene00020530,History: N.A.
WBGene00018352,1.956295165,7.09e-08,WBGene00018352,WBGene00018352,History: N.A.
WBGene00009490,1.955600291,1.67e-07,WBGene00009490,WBGene00009490,History: N.A.
WBGene00021098,1.955585528,2.0299999999999997e-152,WBGene00021098,WBGene00021098,History: N.A.
WBGene00010336,1.955178948,3.74e-08,WBGene00010336,WBGene00010336,History: Renamed on 2017-01-05
WBGene00012560,1.955094496,4.83e-10,WBGene00012560,WBGene00012560,History: N.A.
WBGene00007015,1.954256627,9.45e-58,WBGene00007015,WBGene00007015,History: N.A.
WBGene00014613,1.954171297,4.2e-23,WBGene00014613,WBGene00014613,History: N.A.
WBGene00012366,1.953098756,5.34e-60,WBGene00012366,WBGene00012366,"History: Split into W09G3.16(WBGene00303084). History of WBGene00012366: Split into ""WBGene00303084"" on 2018-03-02"
WBGene00009148,1.953016445,6e-59,WBGene00009148,WBGene00009148,History: N.A.
WBGene00021739,1.952959249,1.33e-22,WBGene00021739,WBGene00021739,History: N.A.
WBGene00007799,1.952738759,2.5e-08,WBGene00007799,WBGene00007799,History: N.A.
WBGene00007941,1.952585062,1.89e-70,WBGene00007941,WBGene00007941,History: N.A.
WBGene00015539,1.951612363,1.8e-10,WBGene00015539,WBGene00015539,History: N.A.
WBGene00008996,1.947402565,8.83e-105,WBGene00008996,WBGene00008996,History: N.A.
WBGene00006103,1.946470343,2.22e-07,WBGene00006103,WBGene00006103,History: N.A.
WBGene00000514,1.9460477,6.97e-19,WBGene00000514,WBGene00000514,History: N.A.
WBGene00019119,1.945751492,6.2e-121,WBGene00019119,WBGene00019119,History: N.A.
WBGene00000253,1.945306777,4.34e-12,WBGene00000253,WBGene00000253,History: N.A.
WBGene00194660,1.944687208,5.03e-164,WBGene00194660,WBGene00194660,History: N.A.
WBGene00201126,1.943942699,7.65e-07,WBGene00201126,WBGene00201126,History: N.A.
WBGene00013228,1.943830856,2.55e-14,WBGene00013228,WBGene00013228,History: N.A.
WBGene00007013,1.943554442,2.22e-52,WBGene00007013,WBGene00007013,History: N.A.
WBGene00012176,1.943054912,4.79e-08,WBGene00012176,WBGene00012176,History: N.A.
WBGene00009630,1.94228572,2.52e-94,WBGene00009630,WBGene00009630,History: N.A.
WBGene00020562,1.942025829,1.7e-06,WBGene00020562,WBGene00020562,History: N.A.
WBGene00015488,1.941525815,8.83e-09,WBGene00015488,WBGene00015488,History: N.A.
WBGene00044360,1.94048225,3e-56,WBGene00044360,WBGene00044360,History: N.A.
WBGene00012547,1.939936328,3.12e-70,WBGene00012547,WBGene00012547,History: N.A.
WBGene00003582,1.939891834,6.21e-39,WBGene00003582,WBGene00003582,History: Renamed on 2005-12-19
WBGene00018718,1.936087294,5.2e-07,WBGene00018718,WBGene00018718,History: N.A.
WBGene00021148,1.933855285,3.98e-08,WBGene00021148,WBGene00021148,History: N.A.
WBGene00014178,1.933368808,2.02e-10,WBGene00014178,WBGene00014178,History: N.A.
WBGene00021415,1.932473771,8.75e-13,WBGene00021415,WBGene00021415,History: N.A.
WBGene00016937,1.93245173,2.64e-23,WBGene00016937,WBGene00016937,History: N.A.
WBGene00010007,1.931589122,4.45e-10,WBGene00010007,WBGene00010007,History: N.A.
WBGene00201366,1.930316099,3.72e-38,WBGene00201366,WBGene00201366,History: N.A.
WBGene00020793,1.92987471,2.57e-92,WBGene00020793,WBGene00020793,History: N.A.
WBGene00220089,1.929247495,7.35e-11,WBGene00220089,WBGene00220089,History: N.A.
WBGene00008316,1.92776609,1.47e-17,WBGene00008316,WBGene00008316,History: N.A.
WBGene00008880,1.927380093,1.28e-12,WBGene00008880,WBGene00008880,History: N.A.
WBGene00012492,1.926965335,4.64e-12,WBGene00012492,WBGene00012492,History: N.A.
WBGene00044279,1.926925052,1.18e-20,WBGene00044279,WBGene00044279,History: N.A.
WBGene00017106,1.926471674,1.59e-17,WBGene00017106,WBGene00017106,History: N.A.
WBGene00206511,1.926349237,3.31e-09,WBGene00206511,WBGene00206511,History: N.A.
WBGene00022371,1.925649543,2.1800000000000007e-21,WBGene00022371,WBGene00022371,History: N.A.
WBGene00018020,1.924150266,1.56e-12,WBGene00018020,,History: N.A.. Remark: This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
