Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00019683,3.046164549,5.42e-17,WBGene00019683,WBGene00019683,History: N.A.
WBGene00001110,3.045876786,3.54e-122,WBGene00001110,WBGene00001110,History: N.A.
WBGene00007135,3.044408191,7.13e-71,WBGene00007135,WBGene00007135,History: N.A.
WBGene00012716,3.043569449,1.1099999999999999e-55,WBGene00012716,WBGene00012716,History: N.A.
WBGene00044894,3.043345939,6.44e-22,WBGene00044894,WBGene00044894,History: N.A.
WBGene00006704,3.043249182,1.35e-81,WBGene00006704,WBGene00006704,History: N.A.
WBGene00000891,3.042913786,4.63e-89,WBGene00000891,WBGene00000891,History: N.A.
WBGene00008933,3.042278487,9.11e-119,WBGene00008933,WBGene00008933,History: N.A.
WBGene00004015,3.042230073,1.55e-89,WBGene00004015,WBGene00004015,History: N.A.
WBGene00009188,3.041725736,6.410000000000001e-79,WBGene00009188,WBGene00009188,"History: Split into F27D4.12(WBGene00303056). History of WBGene00009188: Split into ""WBGene00303056"" on 2018-03-02"
WBGene00021832,3.041439741,9.34e-66,WBGene00021832,WBGene00021832,History: N.A.
WBGene00012767,3.038715961,6.83e-77,WBGene00012767,WBGene00012767,History: N.A.
WBGene00000923,3.038347253,8.94e-69,WBGene00000923,WBGene00000923,History: N.A.
WBGene00021058,3.037270261,2.11e-69,WBGene00021058,WBGene00021058,History: N.A.
WBGene00013000,3.037108564,1.1100000000000001e-29,WBGene00013000,WBGene00013000,History: N.A.
WBGene00000464,3.036466042,4.56e-64,WBGene00000464,WBGene00000464,"History: Split into cone-1(WBGene00306126). History of WBGene00000464: Split into ""WBGene00306126"" on 2022-01-04"
WBGene00015191,3.036434663,2.5e-39,WBGene00015191,WBGene00015191,History: N.A.
WBGene00013558,3.036361665,2.18e-95,WBGene00013558,WBGene00013558,History: N.A.
WBGene00013268,3.033471161,1.13e-65,WBGene00013268,WBGene00013268,History: N.A.
WBGene00009734,3.032957334,4.2800000000000003e-33,WBGene00009734,WBGene00009734,History: N.A.
WBGene00019946,3.032705824,1.61e-56,WBGene00019946,WBGene00019946,History: N.A.
WBGene00019510,3.032276215,2.11e-114,WBGene00019510,WBGene00019510,History: N.A.
WBGene00018638,3.031079727,1.3e-52,WBGene00018638,WBGene00018638,History: N.A.
WBGene00010676,3.03031969,3.85e-83,WBGene00010676,WBGene00010676,History: N.A.
WBGene00018892,3.03005555,2.53e-84,WBGene00018892,WBGene00018892,History: N.A.
WBGene00019076,3.03004457,4.82e-55,WBGene00019076,WBGene00019076,History: N.A.
WBGene00000941,3.029749296,3.96e-40,WBGene00000941,WBGene00000941,History: N.A.
WBGene00021056,3.028129835,2.29e-56,WBGene00021056,WBGene00021056,History: N.A.
WBGene00009966,3.02780737,9.64e-65,WBGene00009966,WBGene00009966,History: N.A.
WBGene00021012,3.025924749,1.56e-93,WBGene00021012,WBGene00021012,History: N.A.
WBGene00011408,3.025645924,1.3199999999999998e-61,WBGene00011408,WBGene00011408,History: N.A.
WBGene00021681,3.025522742,3.8e-99,WBGene00021681,WBGene00021681,History: N.A.
WBGene00012887,3.024941943,7.69e-104,WBGene00012887,WBGene00012887,History: N.A.
WBGene00017075,3.024834304,1.36e-98,WBGene00017075,WBGene00017075,History: Renamed on 2013-01-09
WBGene00003587,3.024485317,5.319999999999999e-54,WBGene00003587,WBGene00003587,History: N.A.
WBGene00000274,3.024370301,6.629999999999999e-94,WBGene00000274,WBGene00000274,History: N.A.
WBGene00020601,3.023740898,2.88e-88,WBGene00020601,WBGene00020601,History: N.A.
WBGene00020901,3.022868978,1.54e-28,WBGene00020901,WBGene00020901,History: N.A.
WBGene00003801,3.022396041,4.12e-100,WBGene00003801,WBGene00003801,History: N.A.
WBGene00001037,3.022251264,5.95e-102,WBGene00001037,WBGene00001037,History: Renamed on 2005-12-16
WBGene00021522,3.021989096,4e-79,WBGene00021522,WBGene00021522,History: N.A.
WBGene00002231,3.021738662,1.56e-115,WBGene00002231,WBGene00002231,History: N.A.
WBGene00012975,3.021708534,2e-16,WBGene00012975,WBGene00012975,History: N.A.
WBGene00019808,3.021635355,2.56e-33,WBGene00019808,WBGene00019808,History: N.A.
WBGene00018678,3.021075475,6.55e-67,WBGene00018678,WBGene00018678,History: N.A.
WBGene00021486,3.020907655,6.86e-63,WBGene00021486,WBGene00021486,History: N.A.
WBGene00012522,3.020469769,1.98e-77,WBGene00012522,WBGene00012522,History: N.A.
WBGene00016045,3.019054698,1.74e-71,WBGene00016045,WBGene00016045,History: N.A.
WBGene00008805,3.018206175,4.24e-15,WBGene00008805,WBGene00008805,History: N.A.
WBGene00010231,3.017625463,1.97e-67,WBGene00010231,WBGene00010231,History: N.A.
WBGene00010280,3.01720943,2.9800000000000003e-100,WBGene00010280,WBGene00010280,History: N.A.
WBGene00001661,3.017085371,4.589999999999999e-54,WBGene00001661,WBGene00001661,History: N.A.
WBGene00009069,3.016824055,7.930000000000002e-103,WBGene00009069,WBGene00009069,History: N.A.
WBGene00013598,3.016770406,6.16e-56,WBGene00013598,WBGene00013598,History: N.A.
WBGene00012896,3.016025342,7.54e-137,WBGene00012896,WBGene00012896,History: Renamed on 2005-03-17
WBGene00001486,3.015683815,1.85e-45,WBGene00001486,WBGene00001486,History: N.A.
WBGene00003507,3.015112535,6.79e-116,WBGene00003507,WBGene00003507,History: N.A.
WBGene00000519,3.015059253,8.38e-74,WBGene00000519,WBGene00000519,History: N.A.
WBGene00004684,3.014643037,2.47e-86,WBGene00004684,WBGene00004684,History: N.A.
WBGene00001161,3.013692394,5.99e-68,WBGene00001161,WBGene00001161,History: N.A.
WBGene00011560,3.011739637,3.58e-108,WBGene00011560,WBGene00011560,History: N.A.
WBGene00020684,3.011297374,5.16e-113,WBGene00020684,WBGene00020684,History: N.A.
WBGene00022218,3.010554933,7.56e-36,WBGene00022218,WBGene00022218,History: N.A.
WBGene00021933,3.010440951,1.93e-25,WBGene00021933,WBGene00021933,History: N.A.
WBGene00000837,3.010392341,1.65e-93,WBGene00000837,WBGene00000837,History: Renamed on 2013-05-02
WBGene00012997,3.009991396,1.2200000000000001e-43,WBGene00012997,WBGene00012997,History: N.A.
WBGene00021132,3.009510864,5.58e-66,WBGene00021132,WBGene00021132,History: N.A.
WBGene00021914,3.008992988,1.69e-52,WBGene00021914,WBGene00021914,History: Renamed on 2012-02-07; Renamed on 2021-09-06
WBGene00008442,3.008086508,4.99e-62,WBGene00008442,WBGene00008442,History: N.A.
WBGene00017304,3.007579689,4.46e-22,WBGene00017304,WBGene00017304,History: N.A.
WBGene00013703,3.007220169,9.93e-94,WBGene00013703,WBGene00013703,History: N.A.
WBGene00044063,3.007107933,7.7e-66,WBGene00044063,WBGene00044063,History: Renamed on 2016-07-13
WBGene00020036,3.006998454,4.52e-56,WBGene00020036,WBGene00020036,History: N.A.
WBGene00021595,3.006657881,6.22e-100,WBGene00021595,WBGene00021595,History: N.A.
WBGene00006996,3.006431983,3.07e-108,WBGene00006996,WBGene00006996,History: N.A.
WBGene00001497,3.005895679,2.78e-88,WBGene00001497,WBGene00001497,History: Renamed on 2010-01-29; Renamed on 2015-03-04
WBGene00010042,3.005564569,1.03e-82,WBGene00010042,WBGene00010042,History: N.A.
WBGene00004737,3.005509194,7.899999999999999e-121,WBGene00004737,WBGene00004737,History: N.A.
WBGene00021191,3.005500827,2.6099999999999993e-90,WBGene00021191,WBGene00021191,History: N.A.
WBGene00008048,3.005124476,1.12e-23,WBGene00008048,WBGene00008048,"History: Split into C40H5.8(WBGene00044585). History of WBGene00008048: Split into ""WBGene00044585"" on 2005-06-21"
WBGene00015697,3.00508595,3.03e-48,WBGene00015697,WBGene00015697,History: N.A.
WBGene00021784,3.005019466,1.61e-74,WBGene00021784,WBGene00021784,"History: Split into Y51H7C.41(WBGene00302984). History of WBGene00021784: Split into ""WBGene00302984"" on 2018-03-06"
WBGene00015941,3.004939342,2.16e-68,WBGene00015941,WBGene00015941,History: N.A.
WBGene00017855,3.0048223,4.55e-88,WBGene00017855,WBGene00017855,History: N.A.
WBGene00021730,3.00385467,8.38e-31,WBGene00021730,WBGene00021730,History: N.A.
WBGene00016326,3.003578849,2.25e-102,WBGene00016326,WBGene00016326,History: N.A.
WBGene00002717,3.003388946,1.48e-99,WBGene00002717,WBGene00002717,History: Renamed on 2008-02-07; Renamed on 2008-02-07; Renamed on 2011-02-11; Renamed on 2014-09-04; Renamed on 2014-09-04
WBGene00019254,3.002774408,1.34e-41,WBGene00019254,WBGene00019254,History: N.A.
WBGene00235102,3.001905887,2.88e-40,WBGene00235102,WBGene00235102,History: N.A.
WBGene00017088,3.001852574,3.52e-99,WBGene00017088,WBGene00017088,History: N.A.
WBGene00022394,3.001669165,3.8e-37,WBGene00022394,WBGene00022394,History: N.A.
WBGene00003989,3.001428178,4.36e-69,WBGene00003989,WBGene00003989,History: N.A.
WBGene00003676,3.000940122,1.5e-100,WBGene00003676,WBGene00003676,History: N.A.
WBGene00022881,3.000587374,1.98e-35,WBGene00022881,WBGene00022881,History: N.A.
WBGene00021363,2.999909824,6.89e-58,WBGene00021363,WBGene00021363,History: N.A.
WBGene00013997,2.99964454,2.5e-81,WBGene00013997,WBGene00013997,History: N.A.
WBGene00022722,2.999344648,3.27e-77,WBGene00022722,WBGene00022722,History: N.A.
WBGene00021613,2.998775039,1.17e-100,WBGene00021613,WBGene00021613,History: N.A.
WBGene00020629,2.998271508,2.32e-76,WBGene00020629,WBGene00020629,History: N.A.
WBGene00004088,2.998223425,8.57e-53,WBGene00004088,WBGene00004088,History: N.A.
WBGene00014631,2.997785625,3.66e-28,WBGene00014631,WBGene00014631,History: N.A.
WBGene00013253,2.995655832,9.390000000000001e-57,WBGene00013253,WBGene00013253,History: N.A.
WBGene00021425,2.995506649,1.78e-36,WBGene00021425,WBGene00021425,History: N.A.
WBGene00015461,2.995124666,5.25e-69,WBGene00015461,WBGene00015461,History: N.A.
WBGene00001482,2.995049812,1.09e-44,WBGene00001482,WBGene00001482,History: N.A.
WBGene00007703,2.994899165,1.26e-101,WBGene00007703,WBGene00007703,History: Renamed on 2005-03-17
WBGene00017037,2.994885442,4.56e-51,WBGene00017037,WBGene00017037,History: N.A.
WBGene00003797,2.994504737,1.13e-84,WBGene00003797,WBGene00003797,History: N.A.
WBGene00008412,2.994049756,3.25e-73,WBGene00008412,WBGene00008412,History: N.A.
WBGene00000520,2.993680545,3.6e-75,WBGene00000520,WBGene00000520,History: N.A.
WBGene00018900,2.99310185,2.66e-113,WBGene00018900,WBGene00018900,History: N.A.
WBGene00010193,2.991912249,4.07e-44,WBGene00010193,WBGene00010193,History: N.A.
WBGene00016808,2.990963061,1.5500000000000001e-21,WBGene00016808,WBGene00016808,History: N.A.
WBGene00000863,2.990031802,1.59e-107,WBGene00000863,WBGene00000863,History: N.A.
WBGene00017830,2.989832415,1.6099999999999998e-67,WBGene00017830,WBGene00017830,History: N.A.
WBGene00012151,2.989683253,7.45e-99,WBGene00012151,WBGene00012151,History: N.A.
WBGene00007587,2.989551368,1.67e-88,WBGene00007587,WBGene00007587,History: N.A.
WBGene00022970,2.989467975,9.39e-44,WBGene00022970,WBGene00022970,History: N.A.
WBGene00018898,2.989029527,7.02e-112,WBGene00018898,WBGene00018898,History: N.A.
WBGene00017373,2.988137185,4.94e-53,WBGene00017373,WBGene00017373,History: N.A.
WBGene00015698,2.987404741,7.590000000000001e-124,WBGene00015698,WBGene00015698,History: N.A.
WBGene00022114,2.98708453,2.77e-107,WBGene00022114,WBGene00022114,History: N.A.
WBGene00009374,2.986829228,2.07e-129,WBGene00009374,WBGene00009374,History: N.A.
WBGene00014139,2.98618832,2.41e-58,WBGene00014139,WBGene00014139,History: N.A.
WBGene00022268,2.984909576,1.96e-14,WBGene00022268,WBGene00022268,History: N.A.
WBGene00021004,2.984776584,1.71e-66,WBGene00021004,WBGene00021004,History: N.A.
WBGene00012472,2.984526632,1.11e-74,WBGene00012472,WBGene00012472,History: N.A.
WBGene00021936,2.984216298,7.260000000000002e-66,WBGene00021936,WBGene00021936,History: Renamed on 2017-06-08
WBGene00004504,2.984186314,4.43e-96,WBGene00004504,WBGene00004504,History: N.A.
WBGene00017482,2.983576662,1.95e-126,WBGene00017482,WBGene00017482,History: N.A.
WBGene00003161,2.983326864,6.49e-47,WBGene00003161,WBGene00003161,History: Renamed on 2013-11-19
WBGene00016810,2.98322907,6.95e-40,WBGene00016810,WBGene00016810,History: N.A.
WBGene00019747,2.982977288,4.48e-68,WBGene00019747,WBGene00019747,History: N.A.
WBGene00015296,2.982635316,2.98e-72,WBGene00015296,WBGene00015296,History: N.A.
WBGene00006698,2.982606395,2.01e-66,WBGene00006698,WBGene00006698,History: N.A.
WBGene00011815,2.981981522,2.3800000000000007e-56,WBGene00011815,WBGene00011815,History: Renamed on 2020-03-30
WBGene00018064,2.981568275,3.36e-80,WBGene00018064,WBGene00018064,History: N.A.
WBGene00011275,2.981296257,1.62e-61,WBGene00011275,WBGene00011275,History: N.A.
WBGene00019162,2.981050021,1.19e-93,WBGene00019162,WBGene00019162,History: N.A.
WBGene00007757,2.980116301,6.62e-53,WBGene00007757,WBGene00007757,History: N.A.
WBGene00017025,2.978359899,2.57e-50,WBGene00017025,WBGene00017025,History: N.A.
WBGene00004167,2.977657473,3.91e-112,WBGene00004167,WBGene00004167,History: N.A.
WBGene00006373,2.97758072,3.31e-75,WBGene00006373,WBGene00006373,History: Renamed on 2010-04-16
WBGene00014232,2.977210937,5.25e-60,WBGene00014232,WBGene00014232,History: N.A.
WBGene00017832,2.977174963,1.46e-31,WBGene00017832,WBGene00017832,History: N.A.
WBGene00010159,2.975945071,1.5e-46,WBGene00010159,WBGene00010159,History: N.A.
WBGene00006446,2.975822026,1.01e-101,WBGene00006446,WBGene00006446,History: N.A.
WBGene00000764,2.974823282,3.63e-26,WBGene00000764,WBGene00000764,History: N.A.
WBGene00013550,2.97315742,1.5700000000000002e-43,WBGene00013550,WBGene00013550,History: N.A.
WBGene00004126,2.972745789,5.34e-25,WBGene00004126,WBGene00004126,History: N.A.
WBGene00012795,2.972449175,1.31e-45,WBGene00012795,WBGene00012795,History: N.A.
WBGene00003224,2.972170627,9.18e-80,WBGene00003224,WBGene00003224,History: N.A.
WBGene00009174,2.970641215,8.5e-64,WBGene00009174,WBGene00009174,History: N.A.
WBGene00008670,2.969906229,3.47e-70,WBGene00008670,WBGene00008670,History: N.A.
WBGene00004460,2.96988198,4.26e-85,WBGene00004460,WBGene00004460,History: N.A.
WBGene00017799,2.969323747,6.73e-44,WBGene00017799,WBGene00017799,History: N.A.
WBGene00011600,2.969171421,3.05e-70,WBGene00011600,WBGene00011600,History: N.A.
WBGene00015810,2.969042398,4.45e-42,WBGene00015810,WBGene00015810,History: N.A.
WBGene00001049,2.968924497,2.49e-107,WBGene00001049,WBGene00001049,History: N.A.
WBGene00007385,2.968793752,1.3600000000000002e-57,WBGene00007385,WBGene00007385,History: N.A.
WBGene00022463,2.96867932,4.28e-83,WBGene00022463,WBGene00022463,History: N.A.
WBGene00006514,2.967964198,1.12e-57,WBGene00006514,WBGene00006514,History: Renamed on 2008-11-20
WBGene00020184,2.967767619,6.79e-83,WBGene00020184,WBGene00020184,History: N.A.
WBGene00020095,2.967640522,3.7200000000000004e-43,WBGene00020095,WBGene00020095,History: N.A.
WBGene00022586,2.967581428,1.49e-37,WBGene00022586,WBGene00022586,History: N.A.
WBGene00003792,2.967046922,5.0799999999999995e-104,WBGene00003792,WBGene00003792,History: Renamed on 2015-03-05
WBGene00017347,2.966767811,3.1e-71,WBGene00017347,WBGene00017347,History: N.A.
WBGene00008107,2.966679583,4.1700000000000005e-105,WBGene00008107,WBGene00008107,History: Renamed on 2006-09-21
WBGene00044700,2.966173223,5.77e-15,WBGene00044700,WBGene00044700,History: N.A.
WBGene00022738,2.965567608,2.42e-75,WBGene00022738,WBGene00022738,History: Renamed on 2017-12-07
WBGene00012936,2.964939845,4.38e-99,WBGene00012936,WBGene00012936,History: N.A.
WBGene00001869,2.964070278,6.42e-61,WBGene00001869,WBGene00001869,History: N.A.
WBGene00015813,2.963935746,3.49e-94,WBGene00015813,WBGene00015813,History: Renamed on 2007-07-20
WBGene00021276,2.963259354,1.54e-77,WBGene00021276,WBGene00021276,History: N.A.
WBGene00008968,2.962961321,3.91e-75,WBGene00008968,WBGene00008968,History: N.A.
WBGene00018302,2.962708098,1.81e-53,WBGene00018302,WBGene00018302,History: N.A.
WBGene00016443,2.962614993,3.04e-54,WBGene00016443,WBGene00016443,History: N.A.
WBGene00001130,2.962370399,1.07e-40,WBGene00001130,WBGene00001130,History: N.A.
WBGene00020761,2.961321731,8.23e-47,WBGene00020761,WBGene00020761,History: Renamed on 2005-03-17
WBGene00014011,2.960621992,8.269999999999999e-68,WBGene00014011,WBGene00014011,History: N.A.
WBGene00021827,2.960295846,2.3100000000000001e-35,WBGene00021827,WBGene00021827,History: N.A.
WBGene00019498,2.960123142,1.1299999999999997e-54,WBGene00019498,WBGene00019498,History: N.A.
WBGene00010428,2.959374946,1.52e-52,WBGene00010428,WBGene00010428,History: N.A.
WBGene00012674,2.95892769,9.12e-34,WBGene00012674,WBGene00012674,History: N.A.
WBGene00018362,2.958441737,1.1899999999999998e-67,WBGene00018362,WBGene00018362,History: N.A.
WBGene00016793,2.957708628,5.14e-45,WBGene00016793,WBGene00016793,History: N.A.
WBGene00021682,2.957198384,1.28e-26,WBGene00021682,WBGene00021682,History: N.A.
WBGene00012361,2.956438411,1.57e-50,WBGene00012361,WBGene00012361,History: N.A.
WBGene00019600,2.956285623,4.0899999999999996e-126,WBGene00019600,WBGene00019600,History: N.A.
WBGene00017816,2.954325679,4.89e-71,WBGene00017816,WBGene00017816,History: N.A.
WBGene00015104,2.954314323,2.02e-79,WBGene00015104,WBGene00015104,History: N.A.
WBGene00003183,2.954269666,3.85e-102,WBGene00003183,WBGene00003183,History: N.A.
WBGene00012192,2.954204705,3.27e-77,WBGene00012192,WBGene00012192,History: N.A.
WBGene00007644,2.954086081,3.64e-47,WBGene00007644,WBGene00007644,History: N.A.
WBGene00011087,2.953394292,2.6899999999999996e-104,WBGene00011087,WBGene00011087,History: N.A.
WBGene00009944,2.952925954,2.33e-64,WBGene00009944,WBGene00009944,History: N.A.
WBGene00195860,2.952151492,5.200000000000001e-28,WBGene00195860,WBGene00195860,History: N.A.
WBGene00020910,2.951025941,6.46e-49,WBGene00020910,WBGene00020910,History: N.A.
WBGene00010450,2.949652836,2.34e-40,WBGene00010450,WBGene00010450,History: N.A.
WBGene00012966,2.949494801,6.15e-51,WBGene00012966,WBGene00012966,History: N.A.
WBGene00016460,2.948529352,1.79e-89,WBGene00016460,WBGene00016460,History: Renamed on 2022-09-29
WBGene00007100,2.947401541,3.25e-69,WBGene00007100,WBGene00007100,History: N.A.
WBGene00010941,2.947234988,1.3599999999999999e-90,WBGene00010941,WBGene00010941,History: N.A.
WBGene00044666,2.946886527,2.11e-24,WBGene00044666,WBGene00044666,History: N.A.
WBGene00017161,2.945979606,5.55e-76,WBGene00017161,WBGene00017161,History: N.A.
WBGene00015974,2.945027958,3.91e-51,WBGene00015974,WBGene00015974,History: N.A.
WBGene00012645,2.943051265,8.929999999999999e-45,WBGene00012645,WBGene00012645,History: N.A.
WBGene00009176,2.942513668,2.0300000000000003e-37,WBGene00009176,WBGene00009176,History: N.A.
WBGene00000466,2.942044991,1.81e-61,WBGene00000466,WBGene00000466,History: N.A.
WBGene00003052,2.9409845,1.28e-89,WBGene00003052,WBGene00003052,History: N.A.
WBGene00008452,2.940530669,7.12e-60,WBGene00008452,WBGene00008452,History: N.A.
WBGene00020091,2.940472948,3.4399999999999995e-89,WBGene00020091,WBGene00020091,History: N.A.
WBGene00021756,2.939929951,5.85e-50,WBGene00021756,WBGene00021756,History: N.A.
WBGene00012276,2.93975719,5.229999999999999e-67,WBGene00012276,WBGene00012276,History: N.A.
WBGene00013200,2.939301836,1.8299999999999998e-46,WBGene00013200,WBGene00013200,History: N.A.
WBGene00008371,2.939206794,1.95e-42,WBGene00008371,WBGene00008371,History: N.A.
WBGene00009012,2.939168771,4.18e-70,WBGene00009012,WBGene00009012,History: N.A.
WBGene00015486,2.938266665,1.6899999999999996e-90,WBGene00015486,WBGene00015486,History: N.A.
WBGene00001865,2.937938978,3.33e-101,WBGene00001865,WBGene00001865,History: N.A.
WBGene00023418,2.936450592,1.47e-43,WBGene00023418,WBGene00023418,History: N.A.
WBGene00018037,2.936410725,2.78e-22,WBGene00018037,WBGene00018037,History: N.A.
WBGene00021508,2.936342252,3.939999999999999e-40,WBGene00021508,WBGene00021508,History: N.A.
WBGene00006829,2.934907743,1.81e-80,WBGene00006829,WBGene00006829,History: N.A.
WBGene00017797,2.934897755,1.08e-99,WBGene00017797,WBGene00017797,History: N.A.
WBGene00002008,2.93381172,8.360000000000001e-88,WBGene00002008,WBGene00002008,History: N.A.
WBGene00003950,2.933299969,1.66e-53,WBGene00003950,WBGene00003950,History: N.A.
WBGene00001830,2.932498625,1.25e-111,WBGene00001830,WBGene00001830,History: N.A.
WBGene00009284,2.93184413,7.059999999999999e-92,WBGene00009284,WBGene00009284,History: N.A.
WBGene00007048,2.931044223,3.16e-104,WBGene00007048,WBGene00007048,History: Renamed on 2011-09-23
WBGene00017886,2.930298087,4.87e-55,WBGene00017886,WBGene00017886,History: N.A.
WBGene00003085,2.929652179,1.13e-94,WBGene00003085,WBGene00003085,History: Renamed on 2015-11-23
WBGene00001598,2.929355851,6.999999999999998e-113,WBGene00001598,WBGene00001598,History: N.A.
WBGene00003081,2.928921242,3.72e-16,WBGene00003081,WBGene00003081,History: N.A.
WBGene00009441,2.928660233,4.84e-58,WBGene00009441,WBGene00009441,History: N.A.
WBGene00001602,2.927839995,9.78e-20,WBGene00001602,WBGene00001602,History: N.A.
WBGene00003160,2.926686989,7.85e-98,WBGene00003160,WBGene00003160,History: Renamed on 2013-11-19
WBGene00018341,2.926637822,8.08e-95,WBGene00018341,WBGene00018341,History: N.A.
WBGene00008877,2.925914094,4.1999999999999996e-47,WBGene00008877,WBGene00008877,History: N.A.
WBGene00219803,2.92582195,7.97e-31,WBGene00219803,WBGene00219803,History: N.A.
WBGene00000816,2.925564718,4.74e-63,WBGene00000816,WBGene00000816,History: N.A.
WBGene00009880,2.925506059,1.23e-17,WBGene00009880,WBGene00009880,History: N.A.
WBGene00022428,2.925499211,5.75e-57,WBGene00022428,WBGene00022428,History: N.A.
WBGene00022124,2.925090781,1.1999999999999999e-41,WBGene00022124,WBGene00022124,History: N.A.
WBGene00015346,2.924775602,4.3e-34,WBGene00015346,WBGene00015346,History: N.A.
WBGene00008318,2.924527403,1.45e-45,WBGene00008318,WBGene00008318,History: N.A.
WBGene00016387,2.924492715,2.29e-28,WBGene00016387,WBGene00016387,History: N.A.
WBGene00007628,2.922894706,5.32e-50,WBGene00007628,WBGene00007628,History: N.A.
WBGene00006735,2.922869316,2.22e-53,WBGene00006735,WBGene00006735,History: N.A.
WBGene00006715,2.922658645,4.71e-59,WBGene00006715,WBGene00006715,History: N.A.
WBGene00016449,2.922111039,1.64e-39,WBGene00016449,WBGene00016449,History: N.A.
WBGene00021073,2.921767037,3.04e-92,WBGene00021073,WBGene00021073,History: Renamed on 2017-08-01; Renamed on 2020-06-01
WBGene00007225,2.921695719,3.1500000000000004e-32,WBGene00007225,WBGene00007225,History: N.A.
WBGene00014593,2.921607651,6.66e-35,WBGene00014593,WBGene00014593,History: N.A.
WBGene00009587,2.921042757,1.7e-102,WBGene00009587,WBGene00009587,History: N.A.
WBGene00000796,2.920699384,1.43e-96,WBGene00000796,WBGene00000796,History: Renamed on 2007-06-04
WBGene00003790,2.919570668,4.92e-87,WBGene00003790,WBGene00003790,History: N.A.
WBGene00009735,2.918998704,8.49e-17,WBGene00009735,WBGene00009735,History: N.A.
WBGene00007021,2.918102891,8.8e-33,WBGene00007021,WBGene00007021,"History: Split into mdt-21(WBGene00007704). History of WBGene00007021: Split into ""WBGene00007704"" on 2006-07-21; Renamed on 2006-07-21"
WBGene00016811,2.917815143,1.12e-41,WBGene00016811,WBGene00016811,History: N.A.
WBGene00018827,2.917096229,1.1e-35,WBGene00018827,WBGene00018827,History: N.A.
WBGene00016014,2.916546042,7.53e-89,WBGene00016014,WBGene00016014,History: N.A.
WBGene00002985,2.91543352,8.060000000000001e-79,WBGene00002985,WBGene00002985,History: N.A.
WBGene00006512,2.914956404,4.39e-59,WBGene00006512,WBGene00006512,History: N.A.
WBGene00017774,2.914630497,6.8e-85,WBGene00017774,WBGene00017774,History: N.A.
WBGene00020412,2.914473097,2.13e-70,WBGene00020412,WBGene00020412,History: N.A.
WBGene00015450,2.914448584,1.41e-41,WBGene00015450,WBGene00015450,History: N.A.
WBGene00004380,2.913272613,6.05e-53,WBGene00004380,WBGene00004380,History: N.A.
WBGene00018270,2.91305939,7.99e-52,WBGene00018270,WBGene00018270,History: N.A.
WBGene00013434,2.912315864,2.52e-56,WBGene00013434,WBGene00013434,History: N.A.
WBGene00022222,2.911788351,2.69e-19,WBGene00022222,WBGene00022222,History: N.A.
WBGene00012550,2.910680543,1.72e-61,WBGene00012550,WBGene00012550,History: Renamed on 2018-11-12
WBGene00013924,2.910395026,8.06e-78,WBGene00013924,WBGene00013924,History: N.A.
WBGene00009276,2.910371038,4.78e-65,WBGene00009276,WBGene00009276,History: N.A.
WBGene00007627,2.91019602,1.67e-49,WBGene00007627,WBGene00007627,History: N.A.
WBGene00013324,2.909690542,2.45e-61,WBGene00013324,WBGene00013324,History: N.A.
WBGene00018674,2.909450094,2.2299999999999998e-54,WBGene00018674,WBGene00018674,History: N.A.
WBGene00001874,2.909415812,4.2200000000000005e-80,WBGene00001874,WBGene00001874,History: N.A.
WBGene00009122,2.908338211,8.51e-71,WBGene00009122,WBGene00009122,History: N.A.
WBGene00022034,2.908098208,1.79e-89,WBGene00022034,WBGene00022034,History: N.A.
WBGene00016142,2.907967804,3.81e-85,WBGene00016142,WBGene00016142,History: N.A.
WBGene00003922,2.907356562,1.0599999999999999e-54,WBGene00003922,WBGene00003922,History: N.A.
WBGene00019275,2.907326237,9.21e-56,WBGene00019275,WBGene00019275,History: N.A.
WBGene00007118,2.906310004,5.07e-81,WBGene00007118,WBGene00007118,History: Renamed on 2008-01-28
WBGene00013217,2.906034236,8.62e-43,WBGene00013217,WBGene00013217,History: N.A.
WBGene00008503,2.905791395,6.520000000000002e-109,WBGene00008503,WBGene00008503,History: N.A.
WBGene00012692,2.905618621,2.85e-76,WBGene00012692,WBGene00012692,History: N.A.
WBGene00014208,2.904684365,3.49e-110,WBGene00014208,WBGene00014208,History: N.A.
WBGene00014550,2.904050421,2.01e-31,WBGene00014550,WBGene00014550,History: N.A.
WBGene00011051,2.903734047,1.23e-90,WBGene00011051,WBGene00011051,History: N.A.
WBGene00016621,2.903533741,6.25e-18,WBGene00016621,WBGene00016621,History: N.A.
WBGene00012996,2.902598967,2.55e-17,WBGene00012996,WBGene00012996,History: N.A.
WBGene00001401,2.901321589,1.1e-101,WBGene00001401,WBGene00001401,History: N.A.
WBGene00004503,2.900037697,3.2700000000000005e-70,WBGene00004503,WBGene00004503,History: N.A.
WBGene00012657,2.899547973,9.61e-17,WBGene00012657,WBGene00012657,History: N.A.
WBGene00014322,2.899459529,1.58e-50,WBGene00014322,WBGene00014322,History: N.A.
WBGene00000257,2.898080486,1.08e-115,WBGene00000257,WBGene00000257,History: N.A.
WBGene00011814,2.897934699,3.34e-40,WBGene00011814,WBGene00011814,History: N.A.
WBGene00004466,2.896515076,3.96e-53,WBGene00004466,WBGene00004466,History: N.A.
WBGene00007826,2.896184493,8.68e-21,WBGene00007826,WBGene00007826,History: N.A.
