gene_id,gene_name,log2 fold change (MLE): group rrf3 L3 vs N2 L3,Benjamini-Hochberg adjusted p-values,N2_L3_rep1.robustRPKM,N2_L3_rep2.robustRPKM,N2_L3_rep3.robustRPKM,rrf3_L3_rep1.robustRPKM,rrf3_L3_rep2.robustRPKM,rrf3_L3_rep3.robustRPKM,Input,Suggested Match,History
WBGene00012491,Y20C6A.1,-2.10293189102524,5.94923414203635e-09,2.03813844658501,2.03185817252122,2.02390285969642,0.714420834089321,0.295387769961882,0.378908697482667,WBGene00012491,WBGene00012491,History: N.A.
WBGene00007869,C32H11.6,-2.7315259364097,6.0684889142645e-09,6.25497514894207,8.40464075983453,5.745987547031,0.827936949883461,0.5281549806013,1.86309987862642,WBGene00007869,WBGene00007869,History: N.A.
WBGene00044296,F10C1.9,1.17996439271027,6.12124525824e-09,8.0326282752724,9.00886130414475,8.57611021245955,16.244714949295,24.3748146943314,17.3843388450093,WBGene00044296,WBGene00044296,History: N.A.
WBGene00002058,ifd-2,-0.572942481075863,6.2170476467544715e-09,54.7007404867663,50.2979229324419,51.4369378599209,34.8173836197385,35.6815752711281,34.6285033786536,WBGene00002058,WBGene00002058,History: N.A.
WBGene00016919,C54E4.4,1.21874602102466,6.37181521883572e-09,6.20634422802261,7.08717943104998,7.71055834842428,14.9192924183365,17.5318111616265,16.5855879977974,WBGene00016919,WBGene00016919,History: N.A.
WBGene00016535,C39D10.8,0.959139289356232,6.6132275308967e-09,11.577055062439,14.0213481187407,15.1399507346572,25.7991792864989,30.101724051405,23.2392996279912,WBGene00016535,WBGene00016535,History: N.A.
WBGene00044662,F26G1.9,-2.24617236225819,6.63650570537278e-09,12.284499237081,15.1625141656292,9.2916286287117,3.22256716236068,2.84015340818349,1.45728285051834,WBGene00044662,WBGene00044662,History: N.A.
WBGene00008298,C54D10.3,0.554098117452686,6.66896537655357e-09,125.022506130725,121.571157216533,107.56632154541,175.494276814595,167.84082180853,176.41397283483,WBGene00008298,WBGene00008298,History: N.A.
WBGene00017082,DC2.5,0.882406615669252,6.66896537655357e-09,18.1640684806702,15.9413171551916,18.4246932308308,36.3254511680784,34.823537011167,25.3322788505709,WBGene00017082,WBGene00017082,History: N.A.
WBGene00007055,tag-196,0.57109819519881,6.7004200723085106e-09,52.3373882407327,55.4791771482859,48.9311813153359,81.068522401144,81.3855581199633,70.005826047556,WBGene00007055,WBGene00007055,History: N.A.
WBGene00010926,M153.3,-1.61292975047455,6.733567435887611e-09,11.6849169367633,12.3769682519781,14.4453275267937,5.82302365233713,3.78214353149695,2.72899410209427,WBGene00010926,WBGene00010926,"History: Split into M153.5(WBGene00045481). History of WBGene00010926: Split into ""WBGene00045481"" on 2007-07-05"
WBGene00015752,C14B9.2,0.443525576370971,6.91549189586251e-09,102.804758150626,98.5302023498572,102.473873839914,131.583340697966,137.435453748273,144.382782419963,WBGene00015752,WBGene00015752,History: N.A.
WBGene00022814,ZK742.4,1.10358969074253,6.93281710953909e-09,6.43515286676653,6.553287682366,5.53687847634038,11.0745276208279,14.1772502750584,14.6521223437496,WBGene00022814,WBGene00022814,History: N.A.
WBGene00001898,his-24,-0.494971708639615,7.02957626619238e-09,131.762855177769,131.03955701023,132.963745544009,91.7253238470453,94.9808285217693,94.2185956129466,WBGene00001898,WBGene00001898,History: Renamed on 2010-11-12
WBGene00017835,F26F12.4,-0.874265535586185,7.40253295703093e-09,36.2685215570962,38.489459035828,35.7640045331545,21.0314909543539,17.6720656509195,21.6973224410508,WBGene00017835,WBGene00017835,History: N.A.
WBGene00010901,M28.10,0.655115087378683,7.47634961530627e-09,62.2028783867966,49.3200621370976,56.9490518043861,83.814114095368,85.2247024111678,96.6880872159194,WBGene00010901,WBGene00010901,History: N.A.
WBGene00003532,nas-13,-1.34898086068971,7.60507082468796e-09,8.31047204435732,9.36257027303544,9.78015016686008,4.64279107536371,3.21477285749575,2.77721956959489,WBGene00003532,WBGene00003532,History: N.A.
WBGene00004798,sip-1,0.830008664543446,7.66845411730504e-09,25.5927067439187,25.0582415597839,23.8317125795377,43.9922819861738,43.7856983761622,44.5913372228918,WBGene00004798,WBGene00004798,History: N.A.
WBGene00006861,cal-5,0.643364001532785,7.68243991116238e-09,33.4077290829708,39.1671095030654,38.0050781752293,53.8181762944851,59.0871076178034,60.0831944488184,WBGene00006861,WBGene00006861,History: N.A.
WBGene00008929,F18A11.2,-0.928737639515337,7.79901478862676e-09,18.763386076404,22.1532621094341,20.2437761508422,10.6885544411963,9.14565122635187,12.4648092874524,WBGene00008929,WBGene00008929,History: N.A.
WBGene00206502,T01B7.13,-1.63215980019662,8.02326429593064e-09,31.0665302202209,32.2887090011226,32.6856139801179,12.9362642556852,11.5531664061701,5.7632655105245,WBGene00206502,WBGene00206502,History: N.A.
WBGene00007806,clec-230,-1.30170701664706,8.69945553985132e-09,25.830934108794,31.7181129764416,23.9321674985869,14.6592418320123,8.10598441754039,10.0055769219757,WBGene00007806,WBGene00007806,History: N.A.
WBGene00008876,F16A11.1,-0.688286979364713,8.9092113976299e-09,24.2685742282651,24.8817687614684,27.8861230630431,18.0413605442922,15.3008657853377,14.3264141812656,WBGene00008876,WBGene00008876,History: N.A.
WBGene00018297,F41F3.3,-0.656452093336034,8.932684883297271e-09,5516.72052476488,4255.8872194221,4887.97212531963,3214.18960474623,2579.60091758873,3508.08644604848,WBGene00018297,WBGene00018297,History: N.A.
WBGene00008584,irg-4,-0.837108332218337,8.94022859280458e-09,28.6410186488,30.7938248891395,32.7871142176154,16.0773497695193,20.2925848407076,15.1411397790832,WBGene00008584,WBGene00008584,History: N.A.
WBGene00016136,C26B9.7,-2.05690380302313,1.00635472436231e-08,13.2647654001522,12.7830952614468,15.3051684510076,3.26910381669242,4.07882953556208,2.47837219475908,WBGene00016136,WBGene00016136,History: N.A.
WBGene00007804,C29F3.3,1.07263101776124,1.02674493454346e-08,18.6781859745091,20.8714769891252,17.3468339840894,38.0280778716247,35.4770039759061,46.5307857533925,WBGene00007804,WBGene00007804,History: N.A.
WBGene00001156,ech-7,0.676866735113381,1.06669774131343e-08,74.431109127363,66.4957134780283,77.4563936500481,101.179672987028,115.010474755939,133.863791256054,WBGene00001156,WBGene00001156,History: N.A.
WBGene00044043,Y46G5A.38,-1.1985506452543,1.10542785622261e-08,25.9723019259128,29.4773551979971,30.895455539329,12.8596834563573,13.1919693822731,11.4472355061208,WBGene00044043,WBGene00044043,History: N.A.
WBGene00021247,Y22D7AL.9,1.13579851351544,1.1251445032006e-08,2.96003114052732,2.32384175651886,3.0605056526493,6.43676652823466,5.5329996819767,6.40614535806606,WBGene00021247,WBGene00021247,History: N.A.
WBGene00015889,C17C3.3,-2.54119156921133,1.13375827858065e-08,4.02737455522694,3.93131959588118,4.29986386383729,0.510869873551154,1.05915072594336,0.522548354316673,WBGene00015889,WBGene00015889,History: N.A.
WBGene00017826,tag-340,-0.656552283920743,1.14441277328997e-08,25.3218844503322,22.7239721440015,25.4854244358445,15.9400861101174,15.0335280710947,15.6860306826627,WBGene00017826,WBGene00017826,History: N.A.
WBGene00016354,rig-6,-0.457495995558181,1.2385041665118e-08,45.9939809967067,49.1074539970144,45.7559392285028,35.3590736736124,35.1656342149918,31.9622817349816,WBGene00016354,WBGene00016354,History: Renamed on 2005-10-06
WBGene00014184,ZK1025.4,-1.7852935857329,1.25157628973292e-08,4.33459437379227,6.12712829758042,4.76965073402336,1.35056773472316,1.75899790818708,1.28934558771806,WBGene00014184,WBGene00014184,History: N.A.
WBGene00021977,Y58A7A.3,1.00679533770281,1.3951164290062e-08,2.98811767977057,4.01806486835213,3.49877757371573,7.07207033792624,6.98398379061515,7.05444002834667,WBGene00021977,WBGene00021977,History: N.A.
WBGene00013008,clec-146,1.80575150405313,1.46345369686021e-08,2.59080347990385,2.9906339577178,2.94232863292098,9.48860408497808,8.60652547934392,11.8892540252079,WBGene00013008,WBGene00013008,History: N.A.
WBGene00013860,ZC247.2,-0.695175638939829,1.46830469073969e-08,17.7078748726811,20.5204371751117,18.9498425149644,11.614593206104,12.1680964952376,11.5145610818453,WBGene00013860,WBGene00013860,History: N.A.
WBGene00019609,K10B3.1,-0.875491798149912,1.51491376821596e-08,41.3671517457036,44.490945321682,44.4457388564472,22.694134946202,24.6679990851618,23.7321590973497,WBGene00019609,WBGene00019609,History: N.A.
WBGene00021740,Y50D4B.1,0.857893452450559,1.57724341447526e-08,14.1642456203174,15.0524164907256,11.8944430600751,24.0154050292366,22.1319722319117,28.4793477424306,WBGene00021740,WBGene00021740,History: N.A.
WBGene00050939,C05G5.7,-0.931198027883922,1.58868655472549e-08,46.7095654744786,33.559772339145,42.6240712775373,19.7572972602758,25.5625117582425,19.0067755294606,WBGene00050939,WBGene00050939,History: N.A.
WBGene00003527,nas-8,-0.676973057909316,1.5887688453891e-08,36.25169483185,35.5232662997951,36.5422373878435,25.6135113759632,20.1838313271923,21.8068446857387,WBGene00003527,WBGene00003527,History: N.A.
WBGene00012101,zip-10,1.18269802740646,1.59759258790283e-08,9.52286762564416,9.64421493341553,10.7362682707068,22.8774657793047,19.5214678702018,25.7942830130507,WBGene00012101,WBGene00012101,History: N.A.
WBGene00009796,F46G10.1,-0.514415835201493,1.68303297673063e-08,153.208040371758,145.186775457721,147.837390580606,101.38889312924,101.762315827194,109.649923218613,WBGene00009796,WBGene00009796,History: N.A.
WBGene00006591,toh-1,0.555578909998813,1.7033200061103e-08,44.6271726864169,47.9587574559504,41.4407888297476,67.2806346556205,61.4744121120075,68.2103275367851,WBGene00006591,WBGene00006591,History: N.A.
WBGene00020396,T10B5.10,-1.08565637645742,1.7033200061103e-08,12.4544296141476,13.2539459489766,12.8462659961043,5.91504036978429,5.41617551717333,6.94759979675017,WBGene00020396,WBGene00020396,History: N.A.
WBGene00015047,faah-1,0.630670995837625,1.79695334621668e-08,23.2872672829105,26.6204519484753,22.7051775167814,36.8656065757822,40.4515833968102,34.9366288473522,WBGene00015047,WBGene00015047,History: Renamed on 2017-04-04
WBGene00044553,T23B12.11,0.923356110379673,1.87469185701129e-08,12.5427319537764,17.2325178320388,13.5512788771624,27.2290881143989,26.0987069941186,28.8830835237869,WBGene00044553,WBGene00044553,History: N.A.
WBGene00021019,W04B5.2,1.21579190789713,1.90392166540081e-08,3.60551340291684,4.69473104305888,4.63092918483317,9.53649468106736,10.6461096306752,9.89852502238871,WBGene00021019,WBGene00021019,"History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
WBGene00020315,T07E3.4,-0.524275414282399,1.91863555165623e-08,66.6452293716569,64.1316306337301,69.2027951492927,48.3896731190231,44.1153481887295,46.5339036028802,WBGene00020315,WBGene00020315,History: N.A.
WBGene00018765,mpc-2,0.55395982902924,1.96699529829847e-08,115.846038131082,106.619511962173,107.48799170527,158.967941869503,155.68648276798,170.154857546263,WBGene00018765,WBGene00018765,History: N.A.
WBGene00000373,cyp-14A5,0.815038044167803,1.98196740536591e-08,11.3110839087036,11.0562061849414,9.77272447628005,20.0612556796647,19.8773234189035,16.3569759679006,WBGene00000373,WBGene00000373,History: N.A.
WBGene00020148,T01D1.3,-0.747987575206865,2.05219628394951e-08,50.035696203744,51.7153966461955,48.8452768781213,33.388398603737,26.1984800754871,29.9399830924103,WBGene00020148,WBGene00020148,History: N.A.
WBGene00016942,C55B7.3,-0.715639465311717,2.07863958807066e-08,23.5738496462743,23.1330445498341,23.6297254649079,14.4552952857088,14.5235117463929,13.8000269935449,WBGene00016942,WBGene00016942,History: N.A.
WBGene00017666,F21E9.2,-1.75288838117056,2.10092836761507e-08,13.219800093711,14.2773203066189,14.85709726369,5.43003684806538,3.92237131073678,2.97311316019121,WBGene00017666,WBGene00017666,History: N.A.
WBGene00000772,cpb-3,1.06407976570413,2.17503797610842e-08,2.92175032395789,2.60066723936394,3.00216193012986,5.99046414694233,5.47157631259039,6.41211386243055,WBGene00000772,WBGene00000772,History: N.A.
WBGene00019285,cbn-1,-0.878077639328573,2.17642733240639e-08,12.1503426946388,13.1153500380361,10.3591062786149,6.92429557877241,6.18397533367556,6.21030866679853,WBGene00019285,WBGene00019285,History: N.A.
WBGene00000521,cky-1,-1.4199203510408,2.22405145301895e-08,4.56616252152681,4.13060240907683,4.29541489405989,1.83877708173226,1.60112724659087,1.36923077889118,WBGene00000521,WBGene00000521,History: N.A.
WBGene00020989,W03D8.8,0.844644399830355,2.27913370853874e-08,11.4076018432196,10.5954509766528,10.5748844913212,18.5509622833263,21.1910670959427,18.7102691563643,WBGene00020989,WBGene00020989,History: N.A.
WBGene00009386,tag-290,1.33681264944379,2.28438224964596e-08,5.49425117154371,4.83293056703014,7.1675233871017,14.2433907728649,17.9928687369267,11.9427415926457,WBGene00009386,WBGene00009386,History: N.A.
WBGene00019361,K03E5.2,0.589503030264235,2.38048099206975e-08,73.6127710755091,73.6033821640781,68.1448851563319,98.0847299505753,105.89684594271,120.625202391898,WBGene00019361,WBGene00019361,History: N.A.
WBGene00019237,H24G06.1,-0.43012763018877,2.54610503933145e-08,38.5091829073881,40.1323782713098,38.377373266962,28.6936747903083,28.418500350701,29.7724453331703,WBGene00019237,WBGene00019237,History: N.A.
WBGene00007867,C32H11.4,-2.08097203739473,2.58973953420264e-08,6.14017523501514,4.21870279567425,4.92370525487734,1.29913121886881,0.805717278917303,1.55030090480674,WBGene00007867,WBGene00007867,History: N.A.
WBGene00012968,Y48A6B.7,0.824160349372833,2.62953947858207e-08,24.457194158011,28.1966768197795,27.3740749413073,45.0071127849008,48.78989358768,48.0787288566915,WBGene00012968,WBGene00012968,History: N.A.
WBGene00020798,T25D3.4,-0.616133276884487,2.75859406288892e-08,20.7462473272962,21.1720655960138,21.4725365414136,13.7067575143248,14.3842394833066,13.2266305231154,WBGene00020798,WBGene00020798,History: N.A.
WBGene00021083,W08E12.2,-1.09386291957543,2.77477715645594e-08,55.5969072122909,80.3269451453127,50.9520671723626,28.0345120692534,27.9060068572666,31.78188034877,WBGene00021083,WBGene00021083,History: N.A.
WBGene00003089,ltd-1,-0.74248799637559,2.83292536905803e-08,21.8616088376624,23.6633911904421,25.2519225069124,16.863028572272,13.4361103540988,11.8170692686263,WBGene00003089,WBGene00003089,History: N.A.
WBGene00011102,R07E3.1,-0.49691108980576,2.85340925765529e-08,201.651991165363,172.077286982628,190.067263804168,127.146877106484,129.473660063201,143.248167524543,WBGene00011102,WBGene00011102,History: N.A.
WBGene00022570,sdz-35,2.3712178630782,2.85597078423922e-08,1.35568054263433,0.788376854438932,1.0157227561503,5.89601847111182,4.93653547192959,5.48802927483731,WBGene00022570,WBGene00022570,History: N.A.
WBGene00022519,ZC123.4,-0.678067489352363,2.92513385851829e-08,24.6878348316567,24.0903266497493,23.2779788404542,16.0145646198182,13.8655558017542,15.1148793508697,WBGene00022519,WBGene00022519,History: N.A.
WBGene00012538,Y37A1B.5,0.50644191702195,2.95202940457359e-08,49.8457163077931,56.1088233827709,56.7930410959088,76.2979188631966,81.2026119432878,73.647226964527,WBGene00012538,WBGene00012538,History: N.A.
WBGene00012544,Y37D8A.2,0.593980624837316,2.9573396191068e-08,46.664764433356,59.3973133268951,46.5911268624423,74.7474670756737,80.5620437898202,74.9919415597934,WBGene00012544,WBGene00012544,History: N.A.
WBGene00004228,ptr-14,-0.756102573935815,2.96668263829646e-08,26.3252498134771,31.2555740289299,31.8752268566439,20.1942632648111,18.9793155160159,13.5940564414024,WBGene00004228,WBGene00004228,History: N.A.
WBGene00013292,Y57G11A.4,0.66938870152978,3.019109292588e-08,30.7065955782209,32.0549657769169,27.7936429298785,47.573199444349,48.2896355368066,48.0352159105108,WBGene00013292,WBGene00013292,History: N.A.
WBGene00000631,col-54,-0.553543231253642,3.05760835365963e-08,219.574382646237,244.235106546953,225.229467546078,173.776535577142,136.242401738717,159.325439853679,WBGene00000631,WBGene00000631,History: N.A.
WBGene00019882,R05D3.9,0.706595762514419,3.26938406738702e-08,17.2658555156765,20.5210589072011,19.2732224945071,33.0401683353447,34.0975179179343,25.7515867099415,WBGene00019882,WBGene00019882,History: N.A.
WBGene00002254,lbp-2,0.493571368769983,3.28128426053915e-08,174.824889282757,178.512083602641,166.421021378347,239.441142394388,265.180770566452,226.560443163589,WBGene00002254,WBGene00002254,History: N.A.
WBGene00022643,ZK6.8,1.42005393567426,3.3602261977493e-08,2.00779217050154,2.53144212956428,2.54847361906541,6.11249150946669,5.33281378883636,7.64977874287841,WBGene00022643,WBGene00022643,History: N.A.
WBGene00018259,F41B4.3,1.11446499766804,3.38917296860334e-08,14.753999797838,14.9073011696056,14.6991076813358,33.8177051264844,26.9107923474782,35.5131982999527,WBGene00018259,WBGene00018259,History: N.A.
WBGene00020421,T10E10.4,-0.64729404539551,3.49809775147323e-08,19.6614281427015,21.3474537081686,18.7565290812847,14.0823278222084,12.0033105770151,11.9621664934395,WBGene00020421,WBGene00020421,History: N.A.
WBGene00013295,Y57G11B.2,-1.2100796232006,3.51662258410984e-08,17.9181885053948,15.892794646926,19.9004794699588,7.67823612653505,8.57163415983306,6.89255402272187,WBGene00013295,WBGene00013295,History: N.A.
WBGene00008954,F19C6.5,-1.15447274121229,3.52513833228579e-08,13.1244649968814,12.9905662538367,14.3285274571933,6.36032992571187,6.55420017273114,5.13785620375055,WBGene00008954,WBGene00008954,History: N.A.
WBGene00010509,K02E2.8,-0.973723305422254,3.52925275019725e-08,42.0741777536078,40.0642592326703,39.3934165244684,24.8608134001039,14.9333462930283,22.0471859825443,WBGene00010509,WBGene00010509,History: N.A.
WBGene00000107,alh-1,0.480592043869692,3.63509690459213e-08,116.066697251332,101.823965703249,106.772523295097,139.596851616274,154.610082718214,159.028882497041,WBGene00000107,WBGene00000107,History: N.A.
WBGene00219758,linc-11,1.40996284774584,3.66772566955964e-08,3.01534100075625,4.20846943534514,5.33170676029946,11.0158291496865,12.2975714581141,10.1408858154627,WBGene00219758,WBGene00219758,History: N.A.
WBGene00014035,seb-2,1.39509285442104,3.78225659243847e-08,2.1023401766279,2.04346552097429,1.93742955692,5.89744877208863,5.3077440152935,4.71358334399462,WBGene00014035,WBGene00014035,History: Renamed on 2012-08-30
WBGene00010595,haao-1,0.979758277055338,3.78655230813682e-08,11.9183518379925,12.0764076649326,10.2764070552357,21.4135356216352,26.5612209182157,19.3476931556793,WBGene00010595,WBGene00010595,History: N.A.
WBGene00020817,T25G12.11,2.32165624038674,3.8634609708925e-08,0.83738917771513,1.31184250292529,1.39820780383438,5.20272386561298,7.08586330876045,5.51323777803461,WBGene00020817,WBGene00020817,History: N.A.
WBGene00008284,C53D6.7,0.832125993096408,3.86403571869626e-08,15.4193125110708,18.4270643416354,14.1215395995544,29.3233285376631,27.5273545783338,28.3917254766998,WBGene00008284,WBGene00008284,"History: Split into C53D6.10(WBGene00023424). History of WBGene00008284: Split into ""WBGene00023424"" on 2004-07-14"
WBGene00019619,asp-14,-0.604439155862866,3.87332121764659e-08,53.4524799754137,51.1045103922825,47.9122846283206,31.6781823255089,34.3401798660012,34.3508159439985,WBGene00019619,WBGene00019619,History: N.A.
WBGene00022786,ZK652.8,-0.799125692721989,3.91650998033295e-08,29.5951337404688,32.2241613743328,31.6093140384103,18.4397078578227,16.5089649130149,18.8238904265017,WBGene00022786,WBGene00022786,History: N.A.
WBGene00003518,nac-2,-1.01336084831909,3.92075948754317e-08,11.7134795692295,10.9320208577108,12.9065335738558,7.4138815084985,5.32407762270253,4.71853683705665,WBGene00003518,WBGene00003518,History: N.A.
WBGene00018403,F44A2.3,1.01413456675394,3.97724469310808e-08,5.25087765730916,4.38582782008832,5.14627934815539,10.9040105470719,10.7487610790059,8.07244664891688,WBGene00018403,WBGene00018403,History: N.A.
WBGene00015622,C09B8.3,-1.33251576940119,4.16844876748111e-08,7.46214216663069,8.9686930384348,7.46149355424658,2.91173902178512,2.8442165747188,3.82215339907051,WBGene00015622,WBGene00015622,History: N.A.
WBGene00007200,vamp-8,1.07208614021927,4.19001352314625e-08,10.6735845119362,15.2463691962084,12.7474865574569,26.328163091182,27.0711789995703,27.9788782575008,WBGene00007200,WBGene00007200,History: N.A.
WBGene00044395,R12C12.10,-1.41273737020114,4.22711322197722e-08,29.2242495144663,31.582450548443,26.2749823396391,14.0984643189583,11.2079941380877,6.72968570768334,WBGene00044395,WBGene00044395,History: N.A.
WBGene00045497,K03A11.6,-1.71741472793795,4.28561212664056e-08,6.69820023832114,8.62518238282637,7.27685880291227,3.0749686663747,1.53570635938675,2.2016836959167,WBGene00045497,WBGene00045497,History: N.A.
WBGene00009888,F49E2.5,0.486347444373453,4.3574688824902e-08,67.9858805641063,72.9870332060124,67.6592383801635,89.5996389456574,93.8752851540725,108.942181400029,WBGene00009888,WBGene00009888,History: N.A.
WBGene00004268,rab-5,-0.471892945837197,4.3598905434811e-08,111.836329192403,110.232941762503,115.551383204878,80.3327516981678,81.6226634729268,81.5593084702677,WBGene00004268,WBGene00004268,History: N.A.
WBGene00020648,T21D12.7,-1.39429629463245,4.3598905434811e-08,4.68870326823923,5.25251402836653,4.56319868857508,1.72383756043092,1.83054012426303,1.98687547790056,WBGene00020648,WBGene00020648,"History: Split into T21D12.14(WBGene00045177). History of WBGene00020648: Split into ""WBGene00045177"" on 2006-12-04"
WBGene00007932,zip-5,1.01644656291836,4.79179435590982e-08,8.0616868788522,7.45082577321165,6.49310176709413,14.974075621831,15.0855119297716,14.3301572294726,WBGene00007932,WBGene00007932,History: N.A.
WBGene00010052,F54D5.7,0.518835000185167,4.83497809325365e-08,59.9440614448961,57.4715801753293,55.7077564946446,76.6989856947471,82.8546892972217,88.7847671054028,WBGene00010052,WBGene00010052,History: N.A.
WBGene00004099,abu-15,0.758739042961863,5.05755475297008e-08,53.3944308712266,57.7049827665459,39.3677074828825,83.9138843187619,73.4126890645168,97.3091402607829,WBGene00004099,WBGene00004099,History: Renamed on 2011-04-12
WBGene00000953,del-2,-1.71393308464811,5.14643092747825e-08,4.39262259716589,4.78176195984137,3.17761842045777,1.53710718038954,1.27471066136321,0.880457444642531,WBGene00000953,WBGene00000953,History: N.A.
WBGene00015545,C06G1.1,-0.556390456987513,5.20151601582348e-08,57.1174005931404,66.9927529007341,56.765746623466,43.8070916570115,38.5435812255156,40.5410431557352,WBGene00015545,WBGene00015545,History: N.A.
WBGene00009541,cutl-17,-1.70090247133018,5.51759594132853e-08,2.47981859187585,2.53723463280275,2.55225837531863,0.879831448893655,0.950519882256858,0.447069147582042,WBGene00009541,WBGene00009541,History: N.A.
WBGene00008559,F07H5.8,-0.661478727085029,5.61937427666878e-08,18.4412772488961,21.3100728871196,19.8376202817408,13.0153165332293,11.2227045362385,13.4933597270216,WBGene00008559,WBGene00008559,History: N.A.
WBGene00001395,fat-3,0.512348263715232,5.62095446255781e-08,87.0887878472076,86.565829031517,94.3158112279184,130.733173063748,137.636772891669,113.566901906799,WBGene00001395,WBGene00001395,History: N.A.
WBGene00008803,lips-10,0.58907807095557,5.85944819225838e-08,116.269679010246,134.89845638115,98.991111498517,171.975432409946,169.880803856929,184.815096391318,WBGene00008803,WBGene00008803,History: N.A.
WBGene00008566,acox-1.3,1.24657193132435,5.91002544100208e-08,2.29920381710114,2.29211910206419,2.68292488971501,5.40399331370067,5.89026630899403,6.03240517650591,WBGene00008566,WBGene00008566,History: Renamed on 2017-01-05
WBGene00003589,nex-2,0.559257376923465,5.96842724733621e-08,30.3629113849242,27.5045921000995,31.3398043358788,40.8425305675923,43.9232487190058,46.9322742442558,WBGene00003589,WBGene00003589,History: N.A.
WBGene00044803,C02G6.3,-1.78568758411867,6.08477725057071e-08,13.5996420905097,11.4572420777008,13.4326840093323,3.99863570968133,3.34792150277032,3.81737485401005,WBGene00044803,WBGene00044803,History: N.A.
WBGene00004062,pmp-5,-0.458535086919553,6.5096389391949e-08,257.642349384819,220.115936155497,260.021149406388,186.068576735228,173.998729520638,176.803431597561,WBGene00004062,WBGene00004062,History: N.A.
WBGene00017484,F15E6.3,-1.2533725396794,6.52288218103866e-08,23.4677322113652,23.0150059466247,20.5847844671086,9.79150595217222,9.63391893186834,8.55547661752449,WBGene00017484,WBGene00017484,History: N.A.
WBGene00011061,wago-1,0.59536420313075,6.64276512721537e-08,13.8644054798851,12.9023518185623,12.979850205649,19.3064156910062,21.4910499249371,19.210213701386,WBGene00011061,WBGene00011061,History: N.A.
WBGene00012597,nhr-235,1.2316173738302,6.64557383425606e-08,9.25144769331784,8.08780935280615,7.03814315630276,19.5607226912404,21.6984956245649,15.6010816113885,WBGene00012597,WBGene00012597,History: N.A.
WBGene00017807,F26A1.9,-1.0164857888732,6.65759340052149e-08,17.3263830478933,19.5138147529281,15.3252171390493,8.87961526612352,7.82110768824144,9.09926851908664,WBGene00017807,WBGene00017807,History: N.A.
WBGene00013438,ztf-29,1.08893575662777,6.672223501138e-08,6.23599063911557,4.34505793375436,5.48609045452211,10.3235066194498,11.1340264282296,12.8623085155791,WBGene00013438,WBGene00013438,History: N.A.
WBGene00002008,hsp-4,0.588909981403644,6.90963954561641e-08,192.305846519022,162.475577696111,153.260956953789,233.001426908192,236.551169136873,294.824424929843,WBGene00002008,WBGene00002008,History: N.A.
WBGene00044536,F14F9.8,1.68503601329833,6.91199496137637e-08,4.35466119712193,6.75304442065309,5.43777133100315,16.2033218951138,19.2632406510378,17.7790918487556,WBGene00044536,WBGene00044536,History: N.A.
WBGene00044260,Y87G2A.19,0.661839341841344,6.91881236674345e-08,43.6007071413699,41.9571083974849,40.6978342901793,65.1835054498422,70.4158117246321,63.9258393278619,WBGene00044260,WBGene00044260,History: N.A.
WBGene00000425,ced-11,-0.906350783778213,6.99579588611759e-08,5.07838408258007,5.66491127144571,5.55146791743753,3.0745973023175,2.38960436668337,3.26032762564337,WBGene00000425,WBGene00000425,History: N.A.
WBGene00021529,Y41G9A.5,0.9137003356023,7.36399575005523e-08,6.10847335411186,6.86578281140679,6.78425436475867,12.2935123871253,12.9097882190159,12.0097532214093,WBGene00021529,WBGene00021529,History: N.A.
WBGene00019113,F59E11.7,1.15268865189327,7.43015075421592e-08,5.06911745361103,4.88504766923574,5.16522306949083,12.0519249892172,10.5828939819662,10.9443541633382,WBGene00019113,WBGene00019113,History: N.A.
WBGene00001789,gst-41,2.0196536444358,7.44913098073535e-08,1.89190218029338,1.63459617999453,1.5875759818639,6.25336448064815,6.98097215465541,7.54092031316087,WBGene00001789,WBGene00001789,History: N.A.
WBGene00008239,fshr-1,-0.754772957259401,7.60741721927977e-08,18.4317757035406,17.137608023141,23.350987720331,12.1997416780045,12.7454370004415,9.89455786475426,WBGene00008239,WBGene00008239,History: N.A.
WBGene00012961,Y47H10A.5,-0.880535731517893,7.80745825679427e-08,22.7581759316337,20.9637576447865,19.6429969424696,11.9565492534391,11.6682306218556,10.6586202885717,WBGene00012961,WBGene00012961,History: N.A.
WBGene00015453,C04G6.2,-1.59199835319631,7.9507766909945e-08,15.4731751096845,20.8169320554548,13.101258496163,7.8401601549607,3.64683283023047,4.67797525204911,WBGene00015453,WBGene00015453,"History: Split into C04G6.13(WBGene00077489). History of WBGene00015453: Split into ""WBGene00077489"" on 2007-11-30"
WBGene00018466,F45E1.5,-1.63267483565022,8.36802311364694e-08,3.32103250529358,3.64187906529868,4.09491965457615,0.949148991347108,1.19779381367025,1.47737515259361,WBGene00018466,WBGene00018466,History: N.A.
WBGene00018300,F41G3.3,-0.924725190206435,9.06008149981346e-08,11.1615369995557,13.6863872306547,12.1425091431577,6.6503735914713,5.79844332523628,7.09038593555001,WBGene00018300,WBGene00018300,History: N.A.
WBGene00001599,glh-2,0.943158386378337,9.33926625080732e-08,3.15089703911633,2.89955809449333,2.91463191503029,5.92945611470964,5.76621160144981,5.50971867038734,WBGene00001599,WBGene00001599,History: N.A.
