# Table S7. Small RNAs significantly upregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
class,gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
mut,WBTransposon00000583,WBTransposon00000583,204.070773295237,2.9112,2.48633822632824e-22,,,
csr,F15D4.1,btf-1,2401.89966959629,2.90985,3.52223830340091e-82,F15D4.1,WBGene00000274,Sequence name for WBGene00000274(btf-1). History: N.A.
mut,F45F2.3,his-5,64.5550574805841,2.90872,3.4975372742964904e-15,F45F2.3,WBGene00001879,Sequence name for WBGene00001879(his-5). History: N.A.
mut,WBTransposon00000079,WBTransposon00000079,213.486119575995,2.90717,1.92362620278441e-27,,,
mut,B0001.5,B0001.5,3476.72500789926,2.89712,6.31723781233668e-56,B0001.5,WBGene00007090,Public name for WBGene00007090. History: N.A.
csr,T19B4.3,T19B4.3,34.9250882155561,2.89549,9.12148266071979e-06,T19B4.3,WBGene00020557,Public name for WBGene00020557. History: N.A.
mut,Y54G2A.44,Y54G2A.44,169.854954451839,2.87604,1.01022260205256e-17,Y54G2A.44,WBGene00044487,Public name for WBGene00044487. History: N.A.
mut,C37F5.1,lin-1,770.83609130612,2.87354,1.15653196128152e-13,C37F5.1,WBGene00002990,Sequence name for WBGene00002990(lin-1). History: Renamed on 2011-11-08
miRNA,miR-58-3p,miR-58-3p,6350.90905688996,2.86909,3.93558988965277e-07,,,
mut,WBTransposon00000082,WBTransposon00000082,208.785667726531,2.86782,1.63654868006642e-24,,,
mut,C44B11.6,C44B11.6,175.363610524342,2.86632,6.06341495349657e-16,C44B11.6,WBGene00016635,Public name for WBGene00016635. History: N.A.
mut,F39E9.7,F39E9.7,374.299361660795,2.86242,6.3215178672948e-15,F39E9.7,WBGene00018199,Public name for WBGene00018199. History: N.A.
miRNA,miR-229-5p,miR-229-5p,101.763972001515,2.85626,0.0011333524339701,,,
csr,R12E2.2,suco-1,429.682214117922,2.85127,1.1316278559526699e-55,R12E2.2,WBGene00020031,Sequence name for WBGene00020031(suco-1). History: Renamed on 2015-02-09
miRNA,miR-80-5p,miR-80-5p,65.3129766108696,2.8424,9.53057872182375e-05,,,
mut,T25G12.9,T25G12.9,193.0102879814,2.83941,1.8837733711549e-23,T25G12.9,,Sequence name for Suppressed gene WBGene00020815. Molecular name for Suppressed gene WBGene00020815. Public name for Suppressed gene WBGene00020815. History of WBGene00020815: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,WBTransposon00000075,WBTransposon00000075,157.885430737283,2.83398,9.34067323205956e-18,,,
mut,K08D12.2,rpi-2,4709.1303620054,2.82332,0.0055224795330982,K08D12.2,WBGene00019536,Sequence name for WBGene00019536(rpi-2). History: N.A.
mut,WBTransposon00000077,WBTransposon00000077,405.539006304988,2.81787,8.23433242327823e-36,,,
mut,W04B5.2,W04B5.2,147.170266467831,2.81763,4.20205094344662e-14,W04B5.2,WBGene00021019,"Public name for WBGene00021019. History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
mut,WBTransposon00000080,WBTransposon00000080,226.451298053698,2.81351,8.11285502006256e-24,,,
csr,Y60A3A.14,algn-7,97.3870556720405,2.80697,2.44233396788423e-19,Y60A3A.14,WBGene00013362,Sequence name for WBGene00013362(algn-7). History: N.A.
mut,Y38F2AR.12,Y38F2AR.12,3414.38685429891,2.8016,1.58762667662296e-27,Y38F2AR.12,WBGene00021430,Public name for WBGene00021430. History: N.A.
mut,WBTransposon00000074,WBTransposon00000074,187.823152348079,2.79797,7.60679909288712e-25,,,
mut,ZC15.4,ZC15.4,11275.308058159,2.77768,4.09316921327315e-13,ZC15.4,WBGene00014977,Public name for WBGene00014977. History: N.A.
csr,Y65B4A.4,Y65B4A.4,19.3736675005755,2.77563,2.87140139187803e-05,Y65B4A.4,WBGene00022028,Public name for WBGene00022028. History: N.A.
csr,Y116A8C.16,rom-4,639.814800682818,2.77402,2.2043947460251e-64,Y116A8C.16,WBGene00004403,Sequence name for WBGene00004403(rom-4). History: N.A.
csr,T04D3.8,T04D3.8,30.2161011677621,2.75023,0.0001476474615733,T04D3.8,WBGene00011435,Public name for WBGene00011435. History: N.A.
mut,K06C4.2,his-28,67.5698529180678,2.74289,4.66443525311102e-14,K06C4.2,WBGene00001902,Sequence name for WBGene00001902(his-28). History: N.A.
mut,F07B7.9,his-50,67.5698529180678,2.74289,4.66443525311102e-14,F07B7.9,WBGene00001924,Sequence name for WBGene00001924(his-50). History: N.A.
mut,W03A5.7,dnj-24,1000.66893969333,2.73263,0.0009961822933997,W03A5.7,WBGene00001042,Sequence name for WBGene00001042(dnj-24). History: N.A.
mut,T16G12.4,T16G12.4,2337.40966513052,2.72252,1.9572370359206598e-55,T16G12.4,WBGene00011805,Public name for WBGene00011805. History: N.A.
miRNA,miR-48-5p,miR-48-5p,889.165066023548,2.71819,7.65344802662605e-06,,,
mut,F07C7.1,F07C7.1,884.274881277755,2.71665,8.87046048471208e-30,F07C7.1,,Sequence name for Suppressed gene WBGene00017206. Molecular name for Suppressed gene WBGene00017206. Public name for Suppressed gene WBGene00017206. History of WBGene00017206: Suppressed on 2006-12-04. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
miRNA,let-7-5p,let-7-5p,17.6526582076679,2.71328,0.0052125894065445,,,
piRNA,21ur-15569,21ur-15569,6.51514694681835,2.70373,0.036787106919024,21ur-15569,WBGene00170108,Public name for WBGene00170108. History: N.A.
mut,K02E2.6,K02E2.6,140.658828279108,2.70019,2.6625391750143403e-09,K02E2.6,WBGene00010507,Public name for WBGene00010507. History: N.A.
mut,Y37E3.5,arl-13,268.352062751751,2.69011,1.00427050420561e-24,Y37E3.5,WBGene00021349,Sequence name for WBGene00021349(arl-13). History: N.A.
miRNA,miR-5592-3p,miR-5592-3p,148.399504140021,2.68089,5.34520858508033e-06,,,
miRNA,miR-5592-3p.1,miR-5592-3p.1,148.399504140021,2.68089,5.34520858508033e-06,,,
mut,F55A4.4,F55A4.4,58.8146754703581,2.67598,1.070017866098e-09,F55A4.4,WBGene00018856,Public name for WBGene00018856. History: N.A.
mut,R03A10.6,sprr-1,120.520952822534,2.67284,3.48082765971015e-13,R03A10.6,WBGene00010986,Sequence name for WBGene00010986(sprr-1). History: N.A.
mut,Y32G9A.6,nphp-2,88.2231443200423,2.66905,1.0209349081035e-14,Y32G9A.6,WBGene00021304,Sequence name for WBGene00021304(nphp-2). History: N.A.
mut,Y92H12A.2,Y92H12A.2,3052.70575553719,2.66799,0.0039555724545319,Y92H12A.2,WBGene00022358,Public name for WBGene00022358. History: N.A.
miRNA,miR-65-5p,miR-65-5p,1414.44576933089,2.66238,0.0001336033672951,,,
mut,Y38H8A.7,Y38H8A.7,156.449334199911,2.66121,3.61462316570406e-21,Y38H8A.7,WBGene00012640,Public name for WBGene00012640. History: N.A.
mut,K06C4.10,his-18,60.2686962904925,2.65762,3.3175099767558794e-11,K06C4.10,WBGene00001892,Sequence name for WBGene00001892(his-18). History: N.A.
miRNA,miR-228-5p,miR-228-5p,170.605052983643,2.65728,4.05607968632768e-05,,,
mut,C41D11.6,C41D11.6,5279.58163190373,2.65514,2.5145070769890602e-20,C41D11.6,WBGene00016565,Sequence name for WBGene00016565(sosi-1). History: N.A.
mut,F58D5.3,F58D5.3,2732.03127878289,2.6532,0.0053960122936473,F58D5.3,WBGene00010243,Public name for WBGene00010243. History: N.A.
miRNA,miR-46-3p,miR-46-3p,150.429473932451,2.64951,3.5683259055558e-07,,,
miRNA,miR-70-3p,miR-70-3p,740.221526155235,2.64673,9.678281028678742e-09,,,
csr,C04A11.4,adm-2,98.4825903790378,2.64372,2.2648156990167197e-11,C04A11.4,WBGene00000074,Sequence name for WBGene00000074(adm-2). History: N.A.
csr,Y105E8A.14,Y105E8A.14,1606.15868625701,2.64369,3.2223111615077497e-62,Y105E8A.14,WBGene00013674,Public name for WBGene00013674. History: N.A.
csr,H31G24.3,H31G24.3,105.867498662397,2.63967,6.394412566986209e-13,H31G24.3,WBGene00019254,Public name for WBGene00019254. History: N.A.
mut,C04F12.9,rnh-1.3,7906.24669438272,2.63739,7.46636973053516e-05,C04F12.9,WBGene00007303,Sequence name for WBGene00007303(rnh-1.3). History: N.A.
miRNA,miR-5592-5p,miR-5592-5p,132.072192843939,2.6292,3.8780510840892e-06,,,
miRNA,miR-5592-5p.1,miR-5592-5p.1,132.072192843939,2.6292,3.8780510840892e-06,,,
mut,H16D19.7,H16D19.7,132.783937966644,2.6246,4.4650904256925004e-24,H16D19.7,WBGene00195255,Public name for WBGene00195255. History: N.A.
csr,F30B5.4,F30B5.4,133.979098288758,2.62235,1.2367699660518102e-09,F30B5.4,WBGene00017934,Public name for WBGene00017934. History: N.A.
mut,C38D9.2,C38D9.2,6883.41846166897,2.61777,4.60567807508086e-39,C38D9.2,WBGene00008010,Public name for WBGene00008010. History: N.A.
mut,Y20F4.8,Y20F4.8,2329.947871553,2.61692,2.2950015545206902e-09,Y20F4.8,WBGene00044435,Public name for WBGene00044435. History: N.A.
piRNA,21ur-10492,21ur-10492,119.208896623898,2.61239,2.0073961678844399e-13,21ur-10492,WBGene00168059,Public name for WBGene00168059. History: N.A.
miRNA,miR-250-5p,miR-250-5p,953.573516703731,2.61162,9.0726560980628e-07,,,
mut,C40A11.8,C40A11.8,224.429414591377,2.60523,1.30649962439785e-24,C40A11.8,WBGene00016551,Public name for WBGene00016551. History: N.A.
mut,T06D8.2,T06D8.2,318.188287475714,2.60468,1.4670348514589499e-18,T06D8.2,WBGene00011523,Public name for WBGene00011523. History: N.A.
mut,F58H7.7,fbxc-8,217.180800178501,2.60155,9.17778352934133e-19,F58H7.7,WBGene00019072,"Sequence name for WBGene00019072(fbxc-8). History: Split into F58H7.11(WBGene00271786). History of WBGene00019072: Split into ""WBGene00271786"" on 2017-09-21"
mut,ZK686.6,ZK686.6,3121.15105907275,2.60106,9.05107749006429e-12,ZK686.6,WBGene00044799,Public name for WBGene00044799. History: N.A.
miRNA,miR-71-3p,miR-71-3p,13.7418932493782,2.58778,0.0334515036385494,,,
mut,WBTransposon00000592,WBTransposon00000592,867.725567254789,2.5803,6.0496272024355e-23,,,
miRNA,miR-66-5p,miR-66-5p,1167.36213807685,2.57315,0.000816759400259,,,
mut,Y60A3A.5,srh-171,946.003251177752,2.55856,9.13573500852984e-32,Y60A3A.5,WBGene00005387,Sequence name for WBGene00005387(srh-171). History: N.A.
csr,C01B12.2,gmeb-1,23.2287857606531,2.54975,0.0006103439117556,C01B12.2,WBGene00015285,Sequence name for WBGene00015285(gmeb-1). History: N.A.
mut,T20H12.1,T20H12.1,582.429254502013,2.54642,6.1520653326759e-63,T20H12.1,WBGene00004751,"Public name for Dead gene WBGene00020643. History of WBGene00020643: Merged into ""WBGene00004751"" on 2014-11-13"
mut,F59H6.2,F59H6.2,1811.55109261375,2.53728,0.0088926883828328,F59H6.2,WBGene00019133,Public name for WBGene00019133. History: N.A.
csr,W08E3.1,snr-2,322.908202330202,2.5046,2.31119742272574e-16,W08E3.1,WBGene00004915,Sequence name for WBGene00004915(snr-2). History: N.A.
miRNA,miR-241-3p,miR-241-3p,12.8293153872185,2.5008,0.0110981338707878,,,
csr,F56A6.1,sago-2,868.32726050861,2.49184,1.30902706769731e-65,F56A6.1,WBGene00018921,Sequence name for WBGene00018921(sago-2). History: Renamed on 2014-03-26
mut,K06C4.15,K06C4.15,2693.72539211186,2.49071,0.0012239103257964,K06C4.15,,Sequence name for Suppressed gene WBGene00019447. Molecular name for Suppressed gene WBGene00019447. Public name for Suppressed gene WBGene00019447. History of WBGene00019447: Killed on 2007-11-09; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
miRNA,miR-81-3p,miR-81-3p,2314.40953442524,2.47403,0.0003083085181201,,,
mut,H16D19.6,H16D19.6,42.0276406999502,2.46982,1.49540795167329e-06,H16D19.6,WBGene00195254,Public name for WBGene00195254. History: N.A.
mut,T08E11.4,math-41,217.4061797788,2.46462,2.45697526153515e-26,T08E11.4,WBGene00020360,Sequence name for WBGene00020360(math-41). History: N.A.
mut,C33D12.6,rsef-1,153.156545774494,2.46281,2.1277198959713298e-11,C33D12.6,WBGene00016344,Sequence name for WBGene00016344(rsef-1). History: Renamed on 2014-03-03
mut,Y57G7A.7,srz-64,570.742609058152,2.4508,6.91738772873871e-23,Y57G7A.7,WBGene00021970,Sequence name for WBGene00021970(srz-64). History: N.A.
mut,ZK1055.7,ZK1055.7,1905.40137271334,2.44732,7.12633492933332e-39,ZK1055.7,WBGene00022848,Public name for WBGene00022848. History: N.A.
csr,F08B6.2,gpc-2,22.5117661691771,2.4471,0.002088285737398,F08B6.2,WBGene00001682,Sequence name for WBGene00001682(gpc-2). History: N.A.
mut,Y22D7AR.2,Y22D7AR.2,63.8894503294609,2.44539,1.5272205496656e-11,Y22D7AR.2,WBGene00021256,Public name for WBGene00021256. History: N.A.
csr,Y65B4BL.3,Y65B4BL.3,122.644711486893,2.43887,1.60524574026958e-17,Y65B4BL.3,WBGene00022035,Public name for WBGene00022035. History: N.A.
mut,K02F3.4,zip-2,4927.19938767784,2.43723,1.87212858522349e-06,K02F3.4,WBGene00019327,Sequence name for WBGene00019327(zip-2). History: N.A.
miRNA,miR-37-3p,miR-37-3p,14784.909078758,2.43652,2.1073097634799e-07,,,
csr,R12E2.12,mrps-6,502.398097680429,2.43572,7.04114224104429e-23,R12E2.12,WBGene00020037,Sequence name for WBGene00020037(mrps-6). History: N.A.
csr,H31G24.4,cyb-2.2,856.173092663559,2.4342,3.01575484772135e-38,H31G24.4,WBGene00000867,Sequence name for WBGene00000867(cyb-2.2). History: N.A.
miRNA,miR-250-3p,miR-250-3p,4155.32319041385,2.43385,1.27036755482408e-06,,,
mut,C25G4.8,C25G4.8,170.995423348755,2.42082,1.82865080091928e-13,C25G4.8,WBGene00007735,Public name for WBGene00007735. History: N.A.
csr,R10E4.2,sup-26,13.4070481206172,2.41986,0.0166446578602987,R10E4.2,WBGene00006331,"Sequence name for WBGene00006331(sup-26). History: Renamed on 2010-10-07. Public name for Dead gene WBGene00011199. History of WBGene00011199: Merged into ""WBGene00006331"" on 2010-10-07"
csr,R12E2.1,kel-20,1130.78225555744,2.41777,5.28851247756886e-37,R12E2.1,WBGene00020030,Sequence name for WBGene00020030(kel-20). History: N.A.
mut,C44B12.9,C44B12.9,182.800985714214,2.41463,2.92969732270971e-17,C44B12.9,WBGene00044462,Public name for WBGene00044462. History: N.A.
mut,F07B7.6,F07B7.6,3587.32584301836,2.41159,0.0011224218829787,F07B7.6,,Sequence name for Suppressed gene WBGene00017187. Molecular name for Suppressed gene WBGene00017187. Public name for Suppressed gene WBGene00017187. History of WBGene00017187: Suppressed on 2006-12-04. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,T27B1.1,osm-1,147.287964081314,2.40308,6.59098841115437e-06,T27B1.1,WBGene00003883,Sequence name for WBGene00003883(osm-1). History: N.A.
mut,C06B8.7,C06B8.7,1250.22159088683,2.39411,1.1160998979625499e-13,C06B8.7,WBGene00007372,Public name for WBGene00007372. History: N.A.
mut,Y39A3CL.6,pvf-1,3256.40004158909,2.39338,0.0002158984217389,Y39A3CL.6,WBGene00004249,Sequence name for WBGene00004249(pvf-1). History: N.A.
mut,Y47D7A.16,rft-1,408.776248339015,2.38239,9.09165498306366e-28,Y47D7A.16,WBGene00044637,Sequence name for WBGene00044637(rft-1). History: N.A.
mut,Y17D7B.4,Y17D7B.4,25.9076800262355,2.37185,0.0029069477340246,Y17D7B.4,WBGene00012452,Public name for WBGene00012452. History: N.A.
mut,K01A11.3,K01A11.3,2637.60573029583,2.36879,2.7261712905515497e-43,K01A11.3,WBGene00010451,Public name for WBGene00010451. History: N.A.
mut,F14B4.1,F14B4.1,65.611660466611,2.35684,8.97073718485476e-07,F14B4.1,WBGene00008779,Public name for WBGene00008779. History: N.A.
mut,F07B7.14,F07B7.14,806.396533054023,2.35172,2.9290973355627504e-14,F07B7.14,WBGene00017192,"Public name for WBGene00017192. History: Split into F07B7.18(WBGene00271801). History of WBGene00017192: Split into ""WBGene00271801"" on 2017-09-21"
mut,ZK262.9,ZK262.9,1764.90578765422,2.35056,1.74547934250034e-07,ZK262.9,WBGene00013954,Public name for WBGene00013954. History: N.A.
miRNA,miR-1-3p,miR-1-3p,40.4580723805356,2.34755,0.0298883130524686,,,
mut,C06E8.3,prk-1,996.850629833358,2.34072,1.0721442704727399e-33,C06E8.3,WBGene00004182,Sequence name for WBGene00004182(prk-1). History: N.A.
mut,Y17D7C.6,Y17D7C.6,60.0849949309825,2.34005,1.06690647126203e-06,Y17D7C.6,WBGene00194680,Public name for WBGene00194680. History: N.A.
csr,W03G9.2,pid-4,2421.1484351719,2.33146,3.61097357539285e-70,W03G9.2,WBGene00021014,Sequence name for WBGene00021014(pid-4). History: N.A.
mut,M162.12,M162.12,566.502658249986,2.32933,2.1466787644517e-28,M162.12,WBGene00050946,Public name for WBGene00050946. History: N.A.
mut,Y55F3AM.10,abhd-14,944.501953072241,2.32785,8.6431174560332105e-19,Y55F3AM.10,WBGene00021927,Sequence name for WBGene00021927(abhd-14). History: N.A.
mut,ZK1058.6,nit-1,676.661568395055,2.32413,2.68222281139335e-47,ZK1058.6,WBGene00014206,Sequence name for WBGene00014206(nit-1). History: N.A.
mut,Y37H2A.16,Y37H2A.16,8878.39282620425,2.3191,7.59536259987591e-06,Y37H2A.16,WBGene00050935,Public name for WBGene00050935. History: N.A.
mut,Y23H5A.8,Y23H5A.8,976.108850112058,2.31172,3.96402460387885e-18,Y23H5A.8,WBGene00023172,Public name for WBGene00023172. History: N.A.
mut,Y51A2C.1,Y51A2C.1,405.452301453658,2.31064,1.8124148894546e-27,Y51A2C.1,,Sequence name for Suppressed gene WBGene00023443. Molecular name for Suppressed gene WBGene00023443. Public name for Suppressed gene WBGene00023443. History of WBGene00023443: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,F39E9.10,F39E9.10,411.85767749099,2.30915,2.0040974199320403e-09,F39E9.10,WBGene00023036,Public name for WBGene00023036. History: N.A.
mut,ZK185.2,ZK185.2,950.895687751852,2.30674,1.71569245085113e-28,ZK185.2,WBGene00022682,Public name for WBGene00022682. History: N.A.
csr,Y80D3A.2,emb-4,885.147659869895,2.30625,9.60345905989927e-41,Y80D3A.2,WBGene00001258,"Sequence name for WBGene00001258(emb-4). History: Renamed on 2006-10-16. Public name for Dead gene WBGene00013582. History of WBGene00013582: Merged into ""WBGene00001258"" on 2006-10-16"
miRNA,miR-260,miR-260,32.6084419434164,2.28857,4.00999295358631e-05,,,
mut,C46E1.2,gcy-36,62.428383675576,2.28617,1.17062130514273e-06,C46E1.2,WBGene00001556,Sequence name for WBGene00001556(gcy-36). History: N.A.
csr,E01B7.1,usp-50,270.097915088537,2.28601,1.13482921375333e-24,E01B7.1,WBGene00008441,Sequence name for WBGene00008441(usp-50). History: N.A.
mut,K09E3.1,K09E3.1,922.31491709619,2.28007,1.98558769613402e-16,K09E3.1,,Sequence name for Suppressed gene WBGene00019573. Molecular name for Suppressed gene WBGene00019573. Public name for Suppressed gene WBGene00019573. History of WBGene00019573: Killed on 2008-09-11; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,R09H3.1,R09H3.1,146.031753946794,2.2769,1.19978494579811e-18,R09H3.1,,Sequence name for Suppressed gene WBGene00019990. Molecular name for Suppressed gene WBGene00019990. Public name for Suppressed gene WBGene00019990. History of WBGene00019990: Suppressed on 2012-09-04. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
miRNA,miR-44-3p,miR-44-3p,110.531759933036,2.27438,0.0001864659339599,,,
miRNA,miR-45-3p,miR-45-3p,110.531759933036,2.27438,0.0001864659339599,,,
miRNA,miR-72-3p,miR-72-3p,85.2089702285719,2.2693,0.0001518292069871,,,
mut,R03D7.3,R03D7.3,6634.96551797141,2.26411,0.0130150045733286,R03D7.3,WBGene00014814,Public name for WBGene00014814. History: N.A.
mut,Y48G1BM.4,Y48G1BM.4,2048.88398697544,2.25881,4.3411682472764e-06,Y48G1BM.4,,Sequence name for Suppressed gene WBGene00021669. Molecular name for Suppressed gene WBGene00021669. Public name for Suppressed gene WBGene00021669. History of WBGene00021669: Suppressed on 2006-12-04. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,F17E9.12,his-31,144.161282041436,2.25692,2.2516698599812001e-10,F17E9.12,WBGene00001905,Sequence name for WBGene00001905(his-31). History: N.A.
mut,Y50D7A.7,ads-1,4188.58938209898,2.25564,2.1594210829755e-09,Y50D7A.7,WBGene00000081,Sequence name for WBGene00000081(ads-1). History: N.A.
mut,F53E10.5,F53E10.5,162.949431647061,2.25543,5.22891051667254e-16,F53E10.5,WBGene00018761,Public name for WBGene00018761. History: N.A.
csr,Y49E10.6,his-72,494.383220493381,2.25286,1.37091513417148e-26,Y49E10.6,WBGene00001946,Sequence name for WBGene00001946(his-72). History: N.A.
miRNA,miR-35-3p,miR-35-3p,10504.8728281323,2.23967,3.12573857920908e-05,,,
mut,Y61A9LA.4,Y61A9LA.4,568.871154073462,2.23798,5.35991623398547e-35,Y61A9LA.4,WBGene00022016,Public name for WBGene00022016. History: N.A.
mut,Y48A6B.8,Y48A6B.8,432.964296685208,2.23574,2.08498816799504e-33,Y48A6B.8,WBGene00012969,Public name for WBGene00012969. History: N.A.
miRNA,miR-82-3p,miR-82-3p,2459.63916861424,2.2338,0.0005655853760204,,,
csr,Y105E8A.20,Y105E8A.20,264.766379831244,2.22967,1.46513859454534e-27,Y105E8A.20,WBGene00013678,Public name for WBGene00013678. History: N.A.
csr,F33G12.7,F33G12.7,51.7264926284398,2.22924,2.04037137754436e-06,F33G12.7,WBGene00044666,Public name for WBGene00044666. History: N.A.
mut,WBTransposon00000036,WBTransposon00000036,524.194891617411,2.22668,6.00584743586003e-24,,,
mut,T22F3.1,T22F3.1,523.39981352182,2.22377,4.25777933773572e-21,T22F3.1,,Sequence name for Suppressed gene WBGene00023347. Molecular name for Suppressed gene WBGene00023347. Public name for Suppressed gene WBGene00023347. History of WBGene00023347: Killed on 2011-04-19; Suppressed on 2013-07-30. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
csr,ZK688.9,ZK688.9,155.763039245337,2.22088,2.54398909360085e-19,ZK688.9,WBGene00022803,"Public name for WBGene00022803. History: Split into ZK688.11(WBGene00044762). History of WBGene00022803: Split into ""WBGene00044762"" on 2006-02-24"
mut,F54D11.1,pmt-2,74.6421383624924,2.21932,1.76467805825338e-10,F54D11.1,WBGene00018811,Sequence name for WBGene00018811(pmt-2). History: N.A.
mut,WBTransposon00000025,WBTransposon00000025,419.056229127051,2.21323,2.3452258311425903e-25,,,
mut,WBTransposon00000256,WBTransposon00000256,379.073136270637,2.20684,4.17759489639509e-13,,,
mut,Y18D10A.7,ptr-17,75.606824188831,2.20133,2.7528857365379402e-09,Y18D10A.7,WBGene00004231,Sequence name for WBGene00004231(ptr-17). History: N.A.
mut,K06C4.14,K06C4.14,880.227915026662,2.20007,9.072280751186349e-13,K06C4.14,,Sequence name for Suppressed gene WBGene00019446. Molecular name for Suppressed gene WBGene00019446. Public name for Suppressed gene WBGene00019446. History of WBGene00019446: Suppressed on 2006-12-04. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,F57G4.4,fbxa-191,256.460283862431,2.19814,4.35235300305924e-16,F57G4.4,WBGene00010209,Sequence name for WBGene00010209(fbxa-191). History: N.A.
mut,F08G12.6,F08G12.6,462.496343736308,2.19636,1.35352078523729e-22,F08G12.6,,Sequence name for Suppressed gene WBGene00023436. Molecular name for Suppressed gene WBGene00023436. Public name for Suppressed gene WBGene00023436. History of WBGene00023436: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
miRNA,miR-40-3p,miR-40-3p,3745.72598777753,2.19065,0.0001810563273778,,,
csr,Y50D7A.1,Y50D7A.1,4485.17589344743,2.18891,1.80019833585346e-23,Y50D7A.1,WBGene00021751,Public name for WBGene00021751. History: N.A.
mut,Y50D7A.1,Y50D7A.1,4485.17589344743,2.18891,1.80019833585346e-23,Y50D7A.1,WBGene00021751,Public name for WBGene00021751. History: N.A.
mut,Y43F4A.3,Y43F4A.3,1739.22874828302,2.17697,9.961899514975719e-18,Y43F4A.3,WBGene00012798,Public name for WBGene00012798. History: N.A.
mut,Y55B1BR.6,Y55B1BR.6,412.727894069791,2.17382,3.13714779418123e-14,Y55B1BR.6,WBGene00044401,Public name for WBGene00044401. History: N.A.
csr,BE0003N10.2,chin-1,277.841666154163,2.17221,1.7582098200032299e-22,BE0003N10.2,WBGene00015267,Sequence name for WBGene00015267(chin-1). History: N.A.
mut,ZC334.4,ZC334.4,464.074659324442,2.17164,1.6130860634741702e-23,ZC334.4,,Sequence name for Suppressed gene WBGene00023447. Molecular name for Suppressed gene WBGene00023447. Public name for Suppressed gene WBGene00023447. History of WBGene00023447: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,C03E10.2,C03E10.2,468.616370831302,2.16738,2.41092448574336e-23,C03E10.2,,Sequence name for Suppressed gene WBGene00007280. Molecular name for Suppressed gene WBGene00007280. Public name for Suppressed gene WBGene00007280. History of WBGene00007280: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,F55C10.3,col-155,236.524649703634,2.16293,1.75484020031059e-08,F55C10.3,WBGene00000728,Sequence name for WBGene00000728(col-155). History: N.A.
csr,E01A2.2,E01A2.2,776.858163576917,2.16226,3.38411961809677e-45,E01A2.2,WBGene00017085,Public name for WBGene00017085. History: N.A.
miRNA,miR-47-3p,miR-47-3p,169.372180006457,2.15545,2.21810949768937e-05,,,
mut,WBTransposon00000026,WBTransposon00000026,538.874296182086,2.15273,2.8010783419938804e-20,,,
mut,Y47H9C.10,fbxa-216,133.944918380938,2.15268,1.16119104365469e-10,Y47H9C.10,WBGene00012953,Sequence name for WBGene00012953(fbxa-216). History: N.A.
csr,F52B11.2,F52B11.2,388.100715254397,2.15052,2.09842837587599e-11,F52B11.2,WBGene00009925,Public name for WBGene00009925. History: N.A.
csr,F42C5.9,F42C5.9,58.783453420398,2.14851,8.66272755490448e-05,F42C5.9,WBGene00018349,Public name for WBGene00018349. History: N.A.
