Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00021660,2.733975887,1.28e-16,WBGene00021660,WBGene00021660,History: N.A.
WBGene00000818,2.733544675,2.71e-14,WBGene00000818,WBGene00000818,History: N.A.
WBGene00019296,2.73333606,7.05e-10,WBGene00019296,WBGene00019296,History: N.A.
WBGene00019877,2.733279015,9.3e-19,WBGene00019877,WBGene00019877,History: N.A.
WBGene00003882,2.730557591,2.52e-10,WBGene00003882,WBGene00003882,History: N.A.
WBGene00012543,2.730414188,4.51e-19,WBGene00012543,WBGene00012543,History: N.A.
WBGene00001214,2.730153716,1e-17,WBGene00001214,WBGene00001214,History: N.A.
WBGene00008371,2.728766958,1.17e-09,WBGene00008371,WBGene00008371,History: N.A.
WBGene00021014,2.727203738,3.62e-20,WBGene00021014,WBGene00021014,History: N.A.
WBGene00013201,2.726757758,2.52e-11,WBGene00013201,WBGene00013201,History: N.A.
WBGene00009521,2.726381985,1.27e-12,WBGene00009521,WBGene00009521,History: N.A.
WBGene00009140,2.72585704,4.18e-08,WBGene00009140,WBGene00009140,History: N.A.
WBGene00008878,2.724854449,4.09e-15,WBGene00008878,WBGene00008878,History: N.A.
WBGene00002879,2.724574763,9.56e-16,WBGene00002879,WBGene00002879,History: N.A.
WBGene00020823,2.723500848,1.89e-08,WBGene00020823,WBGene00020823,History: N.A.
WBGene00013606,2.723391646,1.09e-18,WBGene00013606,WBGene00013606,History: N.A.
WBGene00012992,2.723080809,1.24e-06,WBGene00012992,WBGene00012992,History: N.A.
WBGene00015974,2.722881108,2.43e-11,WBGene00015974,WBGene00015974,History: N.A.
WBGene00013605,2.722614126,1.5e-09,WBGene00013605,WBGene00013605,History: N.A.
WBGene00016200,2.721956425,2.09e-13,WBGene00016200,WBGene00016200,History: N.A.
WBGene00001689,2.721419443,1.55e-19,WBGene00001689,WBGene00001689,History: N.A.
WBGene00000532,2.721324045,1.31e-14,WBGene00000532,WBGene00000532,History: N.A.
WBGene00009881,2.720716142,6.86e-13,WBGene00009881,WBGene00009881,History: Renamed on 2005-03-17
WBGene00000423,2.720393779,3.17e-09,WBGene00000423,WBGene00000423,History: N.A.
WBGene00016564,2.720369279,4.91e-07,WBGene00016564,WBGene00016564,History: N.A.
WBGene00018316,2.72030662,7.55e-15,WBGene00018316,WBGene00018316,History: N.A.
WBGene00004504,2.720261093,1.35e-13,WBGene00004504,WBGene00004504,History: N.A.
WBGene00015557,2.719729674,2.68e-18,WBGene00015557,WBGene00015557,History: N.A.
WBGene00003950,2.719342057,1.26e-12,WBGene00003950,WBGene00003950,History: N.A.
WBGene00019275,2.719304777,1.37e-11,WBGene00019275,WBGene00019275,History: N.A.
WBGene00000010,2.717748827,2.72e-10,WBGene00000010,WBGene00000010,History: N.A.
WBGene00007630,2.717667448,9.37e-13,WBGene00007630,WBGene00007630,History: N.A.
WBGene00020383,2.716883484,1.27e-14,WBGene00020383,WBGene00020383,History: Renamed on 2015-02-09
WBGene00006474,2.716548689,4.16e-09,WBGene00006474,WBGene00006474,History: Renamed on 2010-07-27; Renamed on 2010-12-02
WBGene00003164,2.716267273,7.96e-09,WBGene00003164,WBGene00003164,History: N.A.
WBGene00003801,2.716256329,9.82e-18,WBGene00003801,WBGene00003801,History: N.A.
WBGene00021074,2.716079407,2.4e-16,WBGene00021074,WBGene00021074,History: N.A.
WBGene00012647,2.715802366,5.45e-07,WBGene00012647,WBGene00012647,History: N.A.
WBGene00000466,2.715723592,4.62e-14,WBGene00000466,WBGene00000466,History: N.A.
WBGene00019121,2.715299704,2.85e-12,WBGene00019121,WBGene00019121,History: N.A.
WBGene00004385,2.713742525,4.26e-14,WBGene00004385,WBGene00004385,History: N.A.
WBGene00000379,2.713107114,5.26e-16,WBGene00000379,WBGene00000379,History: N.A.
WBGene00007412,2.712901589,1.11e-13,WBGene00007412,WBGene00007412,History: N.A.
WBGene00021534,2.712290701,2.69e-16,WBGene00021534,WBGene00021534,History: N.A.
WBGene00012110,2.710712149,1.32e-11,WBGene00012110,WBGene00012110,History: N.A.
WBGene00001228,2.709540733,3.08e-16,WBGene00001228,WBGene00001228,History: N.A.
WBGene00077771,2.707635369,7.86e-13,WBGene00077771,WBGene00077771,History: N.A.
WBGene00194996,2.707516216,4.05e-08,WBGene00194996,WBGene00194996,History: N.A.
WBGene00019458,2.706610397,1.61e-11,WBGene00019458,WBGene00019458,History: N.A.
WBGene00009262,2.706594245,3.08e-09,WBGene00009262,WBGene00009262,History: N.A.
WBGene00022737,2.706263107,4.51e-12,WBGene00022737,WBGene00022737,History: N.A.
WBGene00017607,2.706084474,3.54e-15,WBGene00017607,WBGene00017607,History: N.A.
WBGene00011601,2.706049115,1.65e-12,WBGene00011601,WBGene00011601,History: N.A.
WBGene00008781,2.705384403,7.33e-17,WBGene00008781,WBGene00008781,History: N.A.
WBGene00010785,2.704877583,3.07e-23,WBGene00010785,WBGene00010785,History: Renamed on 2015-07-16
WBGene00019126,2.704513416,3.47e-09,WBGene00019126,WBGene00019126,"History: Split into F59E12.17(WBGene00302971). History of WBGene00019126: Split into ""WBGene00302971"" on 2018-03-06"
WBGene00004167,2.704486527,3.4900000000000005e-21,WBGene00004167,WBGene00004167,History: N.A.
WBGene00013719,2.70434787,5.32e-12,WBGene00013719,WBGene00013719,History: N.A.
WBGene00011143,2.703192325,1.51e-09,WBGene00011143,WBGene00011143,History: N.A.
WBGene00019429,2.702245641,2.56e-13,WBGene00019429,WBGene00019429,History: N.A.
WBGene00000498,2.70182607,7.64e-15,WBGene00000498,WBGene00000498,History: N.A.
WBGene00004014,2.701099113,2.48e-13,WBGene00004014,WBGene00004014,History: N.A.
WBGene00012978,2.700766453,3.02e-14,WBGene00012978,WBGene00012978,History: N.A.
WBGene00011270,2.699462494,4.45e-14,WBGene00011270,WBGene00011270,History: N.A.
WBGene00017064,2.699100055,2.62e-14,WBGene00017064,WBGene00017064,History: N.A.
WBGene00002231,2.698813679,1.23e-17,WBGene00002231,WBGene00002231,History: N.A.
WBGene00001151,2.698759922,6.4e-10,WBGene00001151,WBGene00001151,History: N.A.
WBGene00009452,2.698259257,2.38e-11,WBGene00009452,WBGene00009452,History: N.A.
WBGene00009477,2.697517467,8.32e-16,WBGene00009477,WBGene00009477,History: Renamed on 2013-04-05
WBGene00195093,2.69746502,7.9e-14,WBGene00195093,WBGene00195093,History: N.A.
WBGene00014113,2.696778068,1.88e-15,WBGene00014113,WBGene00014113,History: N.A.
WBGene00006405,2.696740615,1.59e-16,WBGene00006405,WBGene00006405,History: N.A.
WBGene00017237,2.696214772,2.12e-15,WBGene00017237,WBGene00017237,History: N.A.
WBGene00003789,2.695811965,8.62e-19,WBGene00003789,WBGene00003789,History: N.A.
WBGene00019295,2.69558121,4.94e-10,WBGene00019295,WBGene00019295,History: N.A.
WBGene00008380,2.694883463,5.72e-14,WBGene00008380,WBGene00008380,History: N.A.
WBGene00012562,2.694876237,3.56e-16,WBGene00012562,WBGene00012562,History: N.A.
WBGene00007109,2.692293239,7.86e-20,WBGene00007109,WBGene00007109,History: N.A.
WBGene00003475,2.691260127,7.3e-13,WBGene00003475,WBGene00003475,History: N.A.
WBGene00005014,2.691081282,1.42e-07,WBGene00005014,WBGene00005014,History: N.A.
WBGene00016140,2.690785401,1.98e-16,WBGene00016140,WBGene00016140,History: Renamed on 2005-03-17
WBGene00009994,2.690493578,2.34e-10,WBGene00009994,WBGene00009994,History: N.A.
WBGene00022253,2.690129033,2.39e-13,WBGene00022253,WBGene00022253,History: N.A.
WBGene00004339,2.69007077,6.5e-13,WBGene00004339,WBGene00004339,History: N.A.
WBGene00018015,2.690042324,1.62e-10,WBGene00018015,WBGene00018015,History: N.A.
WBGene00013094,2.68913766,2.26e-13,WBGene00013094,WBGene00013094,History: N.A.
WBGene00000772,2.688494666,1.26e-16,WBGene00000772,WBGene00000772,History: N.A.
WBGene00001027,2.688423595,1.76e-12,WBGene00001027,WBGene00001027,History: N.A.
WBGene00020091,2.688044132,3.34e-13,WBGene00020091,WBGene00020091,History: N.A.
WBGene00003835,2.687979318,7.7e-11,WBGene00003835,WBGene00003835,History: N.A.
WBGene00020234,2.687859354,4.83e-15,WBGene00020234,WBGene00020234,History: N.A.
WBGene00007144,2.687846791,1.91e-10,WBGene00007144,WBGene00007144,History: N.A.
WBGene00015811,2.687449025,6.61e-12,WBGene00015811,WBGene00015811,History: N.A.
WBGene00003994,2.687065951,1.5300000000000003e-21,WBGene00003994,WBGene00003994,History: Renamed on 2005-10-06
WBGene00022473,2.687038704,2.08e-14,WBGene00022473,WBGene00022473,History: Renamed on 2010-02-04
WBGene00201282,2.686478478,8.74e-09,WBGene00201282,WBGene00201282,History: N.A.
WBGene00014692,2.686361349,6e-08,WBGene00014692,WBGene00014692,History: N.A.
WBGene00044323,2.686140355,3.69e-08,WBGene00044323,WBGene00044323,History: N.A.
WBGene00017981,2.685012164,4.03e-20,WBGene00017981,WBGene00017981,History: N.A.
WBGene00014208,2.684488975,3.94e-18,WBGene00014208,WBGene00014208,History: N.A.
WBGene00012423,2.684221612,3.88e-11,WBGene00012423,WBGene00012423,History: N.A.
WBGene00007199,2.682581794,2.78e-06,WBGene00007199,WBGene00007199,History: N.A.
WBGene00019354,2.681135766,1.19e-09,WBGene00019354,WBGene00019354,History: N.A.
WBGene00006499,2.680986363,4.73e-16,WBGene00006499,WBGene00006499,History: N.A.
WBGene00009174,2.680957897,1.88e-10,WBGene00009174,WBGene00009174,History: N.A.
WBGene00000880,2.680719002,4.33e-09,WBGene00000880,WBGene00000880,History: N.A.
WBGene00008364,2.68060295,1.68e-05,WBGene00008364,WBGene00008364,History: N.A.
WBGene00022836,2.680464331,6.8e-09,WBGene00022836,WBGene00022836,History: N.A.
WBGene00004043,2.679597877,6.58e-16,WBGene00004043,WBGene00004043,History: N.A.
WBGene00003009,2.67939379,2.82e-14,WBGene00003009,WBGene00003009,History: N.A.
WBGene00011338,2.678785048,4.86e-17,WBGene00011338,WBGene00011338,History: N.A.
WBGene00014120,2.678649584,5.33e-13,WBGene00014120,WBGene00014120,History: N.A.
WBGene00006324,2.678507552,2.46e-14,WBGene00006324,WBGene00006324,History: N.A.
WBGene00021061,2.677832771,1.81e-07,WBGene00021061,WBGene00021061,History: N.A.
WBGene00021359,2.677717537,9.3e-13,WBGene00021359,WBGene00021359,History: N.A.
WBGene00022791,2.677093733,1.13e-07,WBGene00022791,WBGene00022791,History: N.A.
WBGene00018782,2.676513351,1.05e-13,WBGene00018782,WBGene00018782,History: N.A.
WBGene00009944,2.67643226,3.72e-08,WBGene00009944,WBGene00009944,History: N.A.
WBGene00004738,2.676192533,7.53e-14,WBGene00004738,WBGene00004738,History: N.A.
WBGene00006937,2.6761296,6.9e-12,WBGene00006937,WBGene00006937,History: N.A.
WBGene00002061,2.675988481,6.37e-14,WBGene00002061,WBGene00002061,History: N.A.
WBGene00012928,2.674560801,5.23e-11,WBGene00012928,WBGene00012928,History: N.A.
WBGene00007587,2.673651486,4.02e-14,WBGene00007587,WBGene00007587,History: N.A.
WBGene00001093,2.673253207,3.6e-17,WBGene00001093,WBGene00001093,History: N.A.
WBGene00008458,2.673149444,1.76e-06,WBGene00008458,WBGene00008458,History: N.A.
WBGene00014366,2.672854161,1.29e-08,WBGene00014366,WBGene00014366,History: N.A.
WBGene00001309,2.671768212,2.45e-09,WBGene00001309,WBGene00001309,History: N.A.
WBGene00004505,2.67161568,2.65e-12,WBGene00004505,WBGene00004505,History: N.A.
WBGene00001225,2.671157188,4.66e-18,WBGene00001225,WBGene00001225,History: N.A.
WBGene00017929,2.670905934,1.96e-09,WBGene00017929,WBGene00017929,History: N.A.
WBGene00013598,2.670023311,5.03e-08,WBGene00013598,WBGene00013598,History: N.A.
WBGene00007135,2.669828868,2.95e-08,WBGene00007135,WBGene00007135,History: N.A.
WBGene00013214,2.669234769,1.15e-11,WBGene00013214,WBGene00013214,History: N.A.
WBGene00004272,2.668981824,2.81e-12,WBGene00004272,WBGene00004272,History: N.A.
WBGene00006794,2.66743683,1.23e-17,WBGene00006794,WBGene00006794,"History: Split into F53E2.2(WBGene00302980). History of WBGene00006794: Split into ""WBGene00302980"" on 2018-03-06"
WBGene00003241,2.667324501,2.76e-14,WBGene00003241,WBGene00003241,History: N.A.
WBGene00000987,2.667317558,2.5e-09,WBGene00000987,WBGene00000987,History: N.A.
WBGene00010608,2.667055265,1.1e-05,WBGene00010608,WBGene00010608,"History: Split into K07A1.17(WBGene00044987). History of WBGene00010608: Split into ""WBGene00044987"" on 2006-09-04"
WBGene00012188,2.666818978,1.04e-13,WBGene00012188,WBGene00012188,History: N.A.
WBGene00019465,2.666662043,4.29e-11,WBGene00019465,WBGene00019465,History: N.A.
WBGene00016113,2.665796268,3.82e-16,WBGene00016113,WBGene00016113,History: N.A.
WBGene00008174,2.665628344,8.95e-13,WBGene00008174,WBGene00008174,History: N.A.
WBGene00014165,2.66533914,4.9e-17,WBGene00014165,WBGene00014165,History: N.A.
WBGene00013443,2.664297597,1.68e-13,WBGene00013443,WBGene00013443,History: Renamed on 2013-09-25
WBGene00022127,2.663860618,5.33e-10,WBGene00022127,WBGene00022127,History: N.A.
WBGene00003792,2.663720557,9.16e-17,WBGene00003792,WBGene00003792,History: Renamed on 2015-03-05
WBGene00013958,2.663400639,4.63e-11,WBGene00013958,WBGene00013958,History: N.A.
WBGene00044423,2.66337707,3.53e-05,WBGene00044423,WBGene00044423,History: N.A.
WBGene00016739,2.662945916,5.94e-14,WBGene00016739,WBGene00016739,History: Renamed on 2016-08-03
WBGene00000205,2.66265282,2.05e-09,WBGene00000205,WBGene00000205,History: N.A.
WBGene00021934,2.662640813,9.87e-15,WBGene00021934,WBGene00021934,History: N.A.
WBGene00012351,2.662102018,6.17e-15,WBGene00012351,WBGene00012351,History: N.A.
WBGene00003826,2.660949469,1.56e-11,WBGene00003826,WBGene00003826,History: N.A.
WBGene00018509,2.660685114,6.07e-10,WBGene00018509,WBGene00018509,History: N.A.
WBGene00022762,2.660588467,3.65e-10,WBGene00022762,WBGene00022762,History: N.A.
WBGene00021959,2.660577401,5.13e-08,WBGene00021959,WBGene00021959,History: N.A.
WBGene00012966,2.660433793,2.26e-11,WBGene00012966,WBGene00012966,History: N.A.
WBGene00012316,2.659770731,4.17e-13,WBGene00012316,WBGene00012316,History: N.A.
WBGene00009127,2.658929085,5.75e-17,WBGene00009127,WBGene00009127,History: N.A.
WBGene00015001,2.658866749,1.69e-06,WBGene00015001,WBGene00015001,History: N.A.
WBGene00021795,2.658194279,5.09e-09,WBGene00021795,WBGene00021795,History: N.A.
WBGene00007433,2.657389432,5.96e-18,WBGene00007433,WBGene00007433,History: N.A.
WBGene00195860,2.654678418,2.4e-08,WBGene00195860,WBGene00195860,History: N.A.
WBGene00011976,2.653383246,2.29e-09,WBGene00011976,WBGene00011976,History: N.A.
WBGene00001974,2.652721793,4.72e-16,WBGene00001974,WBGene00001974,History: N.A.
WBGene00007757,2.652343572,2.8e-06,WBGene00007757,WBGene00007757,History: N.A.
WBGene00019893,2.652343407,8.31e-13,WBGene00019893,WBGene00019893,History: N.A.
WBGene00017435,2.651478861,2.71e-14,WBGene00017435,WBGene00017435,History: N.A.
WBGene00014631,2.650766013,2.5e-08,WBGene00014631,WBGene00014631,History: N.A.
WBGene00009007,2.650423708,5.47e-11,WBGene00009007,WBGene00009007,History: N.A.
WBGene00018638,2.650000887,8.78e-10,WBGene00018638,WBGene00018638,History: N.A.
WBGene00018399,2.649618523,3.55e-08,WBGene00018399,WBGene00018399,History: N.A.
WBGene00021816,2.649577716,1.2e-09,WBGene00021816,WBGene00021816,History: N.A.
WBGene00015809,2.648929919,6.84e-12,WBGene00015809,WBGene00015809,History: N.A.
WBGene00006994,2.648514464,3.39e-19,WBGene00006994,WBGene00006994,History: N.A.
WBGene00015283,2.647518912,1.43e-09,WBGene00015283,WBGene00015283,History: N.A.
WBGene00001037,2.647488612,3.11e-19,WBGene00001037,WBGene00001037,History: Renamed on 2005-12-16
WBGene00016811,2.647215263,1.66e-06,WBGene00016811,WBGene00016811,History: N.A.
WBGene00000380,2.646660037,2.83e-14,WBGene00000380,WBGene00000380,History: N.A.
WBGene00011038,2.646421617,9e-08,WBGene00011038,WBGene00011038,History: N.A.
WBGene00009286,2.646205188,2.11e-09,WBGene00009286,WBGene00009286,History: N.A.
WBGene00010304,2.646036296,3.05e-10,WBGene00010304,WBGene00010304,History: N.A.
WBGene00008344,2.645333296,7.97e-08,WBGene00008344,WBGene00008344,History: N.A.
WBGene00011320,2.645031318,5.45e-10,WBGene00011320,WBGene00011320,History: N.A.
WBGene00013434,2.644690735,5.21e-14,WBGene00013434,WBGene00013434,History: N.A.
WBGene00013268,2.644689248,1.31e-10,WBGene00013268,WBGene00013268,History: N.A.
WBGene00001209,2.644578396,1.8e-16,WBGene00001209,WBGene00001209,History: N.A.
WBGene00015235,2.64358248,1.49e-07,WBGene00015235,WBGene00015235,History: Renamed on 2007-02-16; Renamed on 2007-03-06
WBGene00013354,2.641011967,3.57e-10,WBGene00013354,WBGene00013354,History: N.A.
WBGene00022117,2.640955912,1.91e-09,WBGene00022117,WBGene00022117,History: N.A.
WBGene00007184,2.640677625,3.49e-14,WBGene00007184,WBGene00007184,History: Renamed on 2014-11-12
WBGene00012694,2.640149373,3.4e-09,WBGene00012694,WBGene00012694,History: N.A.
WBGene00001973,2.639886077,3.34e-14,WBGene00001973,WBGene00001973,History: N.A.
WBGene00009084,2.639585098,1.35e-15,WBGene00009084,WBGene00009084,History: N.A.
WBGene00003901,2.639061974,3.29e-15,WBGene00003901,WBGene00003901,History: N.A.
WBGene00017011,2.638910373,1.23e-09,WBGene00017011,WBGene00017011,History: N.A.
WBGene00015297,2.637478567,9.65e-13,WBGene00015297,WBGene00015297,History: N.A.
WBGene00004737,2.636523549,5.2e-18,WBGene00004737,WBGene00004737,History: N.A.
WBGene00002001,2.635219013,1.09e-14,WBGene00002001,WBGene00002001,History: Renamed on 2010-01-29
WBGene00004268,2.635154323,2.39e-10,WBGene00004268,WBGene00004268,History: N.A.
WBGene00022493,2.634445871,1.26e-14,WBGene00022493,WBGene00022493,History: N.A.
WBGene00009925,2.634267526,7.31e-11,WBGene00009925,WBGene00009925,History: N.A.
WBGene00011017,2.634022335,3.84e-08,WBGene00011017,WBGene00011017,History: N.A.
WBGene00009385,2.633697528,1.26e-15,WBGene00009385,WBGene00009385,History: N.A.
WBGene00003783,2.632852918,6.2e-09,WBGene00003783,WBGene00003783,History: N.A.
WBGene00002344,2.631934824,4.21e-14,WBGene00002344,WBGene00002344,History: N.A.
WBGene00004391,2.631716113,7.43e-13,WBGene00004391,WBGene00004391,History: N.A.
WBGene00003927,2.631698146,3.66e-12,WBGene00003927,WBGene00003927,History: N.A.
WBGene00016621,2.631021136,1.51e-05,WBGene00016621,WBGene00016621,History: N.A.
WBGene00016249,2.630889055,1.06e-09,WBGene00016249,WBGene00016249,History: N.A.
WBGene00009346,2.629982774,4.76e-07,WBGene00009346,WBGene00009346,History: N.A.
WBGene00015754,2.62982487,9.02e-16,WBGene00015754,WBGene00015754,History: N.A.
WBGene00003791,2.627911123,1.37e-12,WBGene00003791,WBGene00003791,History: Renamed on 2007-03-15
WBGene00022269,2.627523731,1.58e-12,WBGene00022269,WBGene00022269,History: N.A.
WBGene00012466,2.627411544,6.54e-09,WBGene00012466,WBGene00012466,History: N.A.
WBGene00001227,2.627099413,2.46e-14,WBGene00001227,WBGene00001227,History: N.A.
WBGene00010909,2.626756113,2.47e-08,WBGene00010909,WBGene00010909,History: N.A.
WBGene00021844,2.626469513,8.09e-09,WBGene00021844,WBGene00021844,History: N.A.
WBGene00000378,2.626456952,2.07e-14,WBGene00000378,WBGene00000378,History: N.A.
WBGene00021132,2.626181975,2.46e-09,WBGene00021132,WBGene00021132,History: N.A.
WBGene00003587,2.625689636,2.69e-10,WBGene00003587,WBGene00003587,History: N.A.
WBGene00004322,2.624966527,5.11e-13,WBGene00004322,WBGene00004322,History: N.A.
WBGene00007564,2.624629675,7.27e-14,WBGene00007564,WBGene00007564,History: N.A.
WBGene00022335,2.624573781,1.1e-10,WBGene00022335,WBGene00022335,History: N.A.
WBGene00001007,2.624537296,9.94e-13,WBGene00001007,WBGene00001007,History: N.A.
WBGene00001832,2.624432632,1.31e-17,WBGene00001832,WBGene00001832,History: Renamed on 2015-03-05
WBGene00014075,2.624395866,6.58e-11,WBGene00014075,WBGene00014075,History: N.A.
WBGene00015313,2.623401356,1.04e-12,WBGene00015313,WBGene00015313,History: N.A.
WBGene00011758,2.623350793,2.8e-11,WBGene00011758,WBGene00011758,History: Renamed on 2005-03-17; Renamed on 2021-03-11
WBGene00004381,2.622402571,6.26e-08,WBGene00004381,WBGene00004381,History: N.A.
WBGene00000093,2.622281898,1.09e-06,WBGene00000093,WBGene00000093,History: N.A.
WBGene00002191,2.622221725,2.32e-13,WBGene00002191,WBGene00002191,History: N.A.
WBGene00003136,2.622152349,5.78e-10,WBGene00003136,WBGene00003136,History: N.A.
WBGene00015191,2.621758718,8.2e-06,WBGene00015191,WBGene00015191,History: N.A.
WBGene00003920,2.621266973,1.26e-15,WBGene00003920,WBGene00003920,History: N.A.
WBGene00006492,2.620279598,1.32e-08,WBGene00006492,WBGene00006492,History: Renamed on 2015-03-03
WBGene00015468,2.619375378,4.35e-16,WBGene00015468,WBGene00015468,History: N.A.
WBGene00006601,2.619266774,1.24e-09,WBGene00006601,WBGene00006601,History: N.A.
WBGene00016409,2.618848478,1.21e-10,WBGene00016409,WBGene00016409,History: N.A.
WBGene00017749,2.618199731,2.32e-12,WBGene00017749,WBGene00017749,History: N.A.
WBGene00006968,2.617412048,5.91e-10,WBGene00006968,WBGene00006968,History: Renamed on 2010-01-29
WBGene00012496,2.61701882,1.63e-10,WBGene00012496,WBGene00012496,History: N.A.
WBGene00013727,2.615681137,1.51e-17,WBGene00013727,WBGene00013727,History: N.A.
WBGene00002025,2.615100642,1.86e-19,WBGene00002025,WBGene00002025,History: N.A.
WBGene00006466,2.61489241,2.77e-06,WBGene00006466,WBGene00006466,History: N.A.
WBGene00011828,2.61416051,9.46e-10,WBGene00011828,WBGene00011828,History: Renamed on 2013-01-22
WBGene00006888,2.61359903,7.75e-17,WBGene00006888,WBGene00006888,History: N.A.
WBGene00000377,2.612317541,2.1e-14,WBGene00000377,WBGene00000377,History: N.A.
WBGene00012767,2.611202619,9.31e-14,WBGene00012767,WBGene00012767,History: N.A.
WBGene00008363,2.609856879,1.02e-09,WBGene00008363,WBGene00008363,History: N.A.
WBGene00018835,2.609311247,9.08e-09,WBGene00018835,WBGene00018835,History: N.A.
WBGene00020716,2.609301315,2.51e-07,WBGene00020716,WBGene00020716,History: N.A.
WBGene00007014,2.608957754,4.67e-08,WBGene00007014,WBGene00007014,History: N.A.
WBGene00008418,2.608157277,4.74e-14,WBGene00008418,WBGene00008418,History: N.A.
WBGene00002077,2.607993676,1.75e-17,WBGene00002077,WBGene00002077,History: N.A.
WBGene00021945,2.607947564,1.42e-14,WBGene00021945,WBGene00021945,History: N.A.
WBGene00022759,2.607782736,1.68e-09,WBGene00022759,WBGene00022759,History: N.A.
WBGene00020462,2.607569416,1.71e-11,WBGene00020462,WBGene00020462,History: N.A.
WBGene00010363,2.606882373,1.38e-13,WBGene00010363,WBGene00010363,"History: Split into H04D03.6(WBGene00194861). History of WBGene00010363: Split into ""WBGene00194861"" on 2009-11-16"
WBGene00013558,2.606092627,1.75e-13,WBGene00013558,WBGene00013558,History: N.A.
WBGene00000123,2.605693626,2.54e-19,WBGene00000123,WBGene00000123,History: Renamed on 2007-10-04
WBGene00006383,2.605176554,5.9e-17,WBGene00006383,WBGene00006383,History: N.A.
WBGene00002074,2.604211697,2.53e-17,WBGene00002074,WBGene00002074,History: N.A.
WBGene00010557,2.603662995,6.17e-14,WBGene00010557,WBGene00010557,History: N.A.
WBGene00008729,2.603126059,3.56e-12,WBGene00008729,WBGene00008729,History: N.A.
WBGene00019543,2.602755218,7.41e-14,WBGene00019543,WBGene00019543,History: N.A.
WBGene00019333,2.602254367,2.13e-08,WBGene00019333,WBGene00019333,History: N.A.
WBGene00044650,2.602184268,1.56e-07,WBGene00044650,WBGene00044650,History: N.A.
WBGene00011747,2.601192212,2.8e-12,WBGene00011747,WBGene00011747,History: N.A.
WBGene00004273,2.601019051,4.46e-09,WBGene00004273,WBGene00004273,History: Renamed on 2006-03-23
WBGene00045116,2.600333445,8.88e-09,WBGene00045116,WBGene00045116,History: N.A.
WBGene00014228,2.59955543,4.8e-06,WBGene00014228,WBGene00014228,History: N.A.
WBGene00017982,2.599386677,2.17e-10,WBGene00017982,WBGene00017982,History: N.A.
WBGene00004214,2.598885418,3e-13,WBGene00004214,WBGene00004214,History: N.A.
WBGene00006856,2.598332944,3.1e-13,WBGene00006856,WBGene00006856,History: N.A.
WBGene00020403,2.597775339,4.22e-16,WBGene00020403,WBGene00020403,History: N.A.
WBGene00017800,2.597560587,3.97e-13,WBGene00017800,WBGene00017800,History: N.A.
WBGene00007042,2.597229513,4e-18,WBGene00007042,WBGene00007042,History: Renamed on 2007-08-01
WBGene00022394,2.596478409,4.05e-07,WBGene00022394,WBGene00022394,History: N.A.
WBGene00021554,2.596170412,3.83e-08,WBGene00021554,WBGene00021554,History: N.A.
WBGene00017672,2.595800074,6.56e-07,WBGene00017672,WBGene00017672,History: N.A.
WBGene00010579,2.595693282,7.05e-12,WBGene00010579,WBGene00010579,History: N.A.
WBGene00006061,2.59479781,3.17e-10,WBGene00006061,WBGene00006061,History: N.A.
WBGene00022301,2.594602307,1.52e-12,WBGene00022301,WBGene00022301,History: N.A.
WBGene00019120,2.592657075,9.88e-12,WBGene00019120,WBGene00019120,History: N.A.
WBGene00014232,2.592651871,2.89e-10,WBGene00014232,WBGene00014232,History: N.A.
WBGene00001747,2.591932814,2.46e-13,WBGene00001747,WBGene00001747,History: N.A.
WBGene00019509,2.591019485,5.17e-11,WBGene00019509,WBGene00019509,History: N.A.
WBGene00013591,2.58968399,1.5e-18,WBGene00013591,WBGene00013591,History: N.A.
WBGene00017162,2.58928939,6.49e-13,WBGene00017162,WBGene00017162,History: N.A.
WBGene00008061,2.589245713,4.47e-14,WBGene00008061,WBGene00008061,"History: Split into tspo-1(WBGene00077771). History of WBGene00008061: Split into ""WBGene00077771"" on 2008-06-10"
WBGene00002244,2.589242567,8.26e-15,WBGene00002244,WBGene00002244,History: N.A.
WBGene00008995,2.588988098,2.99e-12,WBGene00008995,WBGene00008995,History: N.A.
WBGene00018159,2.588649974,1.66e-05,WBGene00018159,WBGene00018159,History: N.A.
WBGene00003790,2.588383371,4.98e-12,WBGene00003790,WBGene00003790,History: N.A.
WBGene00012858,2.587604764,1.92e-08,WBGene00012858,WBGene00012858,History: N.A.
WBGene00021815,2.587501894,6.86e-08,WBGene00021815,WBGene00021815,History: N.A.
WBGene00001571,2.587426163,1.5e-14,WBGene00001571,WBGene00001571,History: N.A.
WBGene00220199,2.587091279,2.02e-06,WBGene00220199,WBGene00220199,History: N.A.
WBGene00019013,2.586740082,1.24e-16,WBGene00019013,WBGene00019013,History: N.A.
WBGene00011638,2.585618961,1.24e-18,WBGene00011638,WBGene00011638,History: N.A.
WBGene00011062,2.585050994,0.000804573,WBGene00011062,WBGene00011062,History: N.A.
WBGene00000197,2.583323008,8.44e-20,WBGene00000197,WBGene00000197,History: Renamed on 2010-01-29; Renamed on 2015-03-03; Resurrected on 2015-03-05
WBGene00018890,2.582923903,1.31e-13,WBGene00018890,WBGene00018890,History: N.A.
WBGene00022734,2.582056592,9.61e-09,WBGene00022734,WBGene00022734,History: N.A.
