Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00008823,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.76768090472429,0.0002367851212363,WBGene00008823,WBGene00008823,History: N.A.
WBGene00021215,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.76469647698722,2.38300061048352e-13,WBGene00021215,WBGene00021215,History: N.A.
WBGene00007507,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.76303240152778,7.74962469587935e-05,WBGene00007507,WBGene00007507,History: N.A.
WBGene00000610,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.76255830066383,8.454167019250632e-14,WBGene00000610,WBGene00000610,History: N.A.
WBGene00009226,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.76088968119035,5.97941636705357e-05,WBGene00009226,WBGene00009226,History: N.A.
WBGene00013380,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.75959334165778,5.18359548341686e-07,WBGene00013380,WBGene00013380,History: N.A.
WBGene00019480,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.75826752888953,3.88494230622421e-17,WBGene00019480,WBGene00019480,History: N.A.
WBGene00016842,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.75732797757943,7.71578109778328e-06,WBGene00016842,WBGene00016842,History: N.A.
WBGene00013980,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.75702816015373,4.28366463723666e-13,WBGene00013980,WBGene00013980,History: N.A.
WBGene00016783,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.75291820705319,4.65647472201256e-05,WBGene00016783,WBGene00016783,History: N.A.
WBGene00008594,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.75181226882842,5.25518791169414e-38,WBGene00008594,WBGene00008594,History: N.A.
WBGene00011677,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.74733661830603,1.97903590392862e-05,WBGene00011677,WBGene00011677,History: N.A.
WBGene00019606,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.74497842474428,4.52182858105164e-17,WBGene00019606,WBGene00019606,History: Renamed on 2006-06-15
WBGene00019978,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.74283357309645,1.02364553495691e-30,WBGene00019978,WBGene00019978,History: N.A.
WBGene00020947,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.7402415996664,8.13278878678008e-28,WBGene00020947,WBGene00020947,History: N.A.
WBGene00008959,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.73998206259461,0.0020472688650412,WBGene00008959,WBGene00008959,History: N.A.
WBGene00011986,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.7398857353796,6.09657592586164e-08,WBGene00011986,WBGene00011986,History: N.A.
WBGene00016863,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.73959440003569,0.0008153862616272,WBGene00016863,WBGene00016863,History: N.A.
WBGene00017361,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.73872274003277,9.58248649205072e-10,WBGene00017361,WBGene00017361,History: N.A.
WBGene00189949,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.73812433187718,0.0013472529141244,WBGene00189949,WBGene00189949,History: N.A.
WBGene00003532,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.73174947969938,0.0003383077805257,WBGene00003532,WBGene00003532,History: N.A.
WBGene00009903,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72943684111779,7.744551493317209e-18,WBGene00009903,WBGene00009903,History: N.A.
WBGene00044455,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72796440417826,4.1651376376533e-16,WBGene00044455,WBGene00044455,History: N.A.
WBGene00003075,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72726694552142,0.0001745451431954,WBGene00003075,WBGene00003075,History: N.A.
WBGene00015355,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.7255276462421,3.93879248869249e-05,WBGene00015355,WBGene00015355,"History: Split into ceh-63(WBGene00045215). History of WBGene00015355: Split into ""WBGene00045215"" on 2007-01-26"
WBGene00077448,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72471774946726,0.0035874716427433,WBGene00077448,WBGene00077448,History: N.A.
WBGene00007246,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72456367960863,0.001176991652838,WBGene00007246,WBGene00007246,History: N.A.
WBGene00015905,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72414310785037,0.0002725448728611,WBGene00015905,WBGene00015905,History: N.A.
WBGene00021872,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72301301483304,1.28461066096555e-34,WBGene00021872,WBGene00021872,History: N.A.
WBGene00013058,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72296032900807,8.92755465444236e-10,WBGene00013058,WBGene00013058,"History: Split into ""WBGene00077645"" on 2008-02-22"
WBGene00016193,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.72252133596017,0.0002174183496142,WBGene00016193,WBGene00016193,History: N.A.
WBGene00044680,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.71978600266716,0.0002113176540685,WBGene00044680,WBGene00044680,History: N.A.
WBGene00018789,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.7190843848664,2.9035075449139e-09,WBGene00018789,WBGene00018789,History: N.A.
WBGene00012670,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.71570240001463,1.23312348051092e-07,WBGene00012670,WBGene00012670,History: N.A.
WBGene00044521,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.71480295602417,0.0014737336962043,WBGene00044521,WBGene00044521,History: N.A.
WBGene00016824,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.71476995334005,0.0018920690100525,WBGene00016824,WBGene00016824,History: N.A.
WBGene00019905,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.71060189433005,0.0021505165502267,WBGene00019905,WBGene00019905,History: N.A.
WBGene00021853,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.70700273699251,0.0001732558092335,WBGene00021853,WBGene00021853,History: N.A.
WBGene00011799,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.70678283032063,1.14837979034419e-05,WBGene00011799,WBGene00011799,History: N.A.
WBGene00000082,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.70091172528088,2.1570033106094e-23,WBGene00000082,WBGene00000082,History: N.A.
WBGene00019104,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.70026993202505,0.0026623838951473,WBGene00019104,WBGene00019104,History: N.A.
WBGene00011012,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.69977191705103,0.00382946038369,WBGene00011012,WBGene00011012,History: N.A.
WBGene00008521,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.69791811010821,4.0038437860084804e-21,WBGene00008521,WBGene00008521,History: N.A.
WBGene00008647,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.69352700754965,0.0007968731101311,WBGene00008647,WBGene00008647,History: N.A.
WBGene00019756,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.69222848201593,0.0013319954100086,WBGene00019756,WBGene00019756,History: N.A.
WBGene00018267,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.690274929254,0.0038436708943918,WBGene00018267,WBGene00018267,History: N.A.
WBGene00011010,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68947095819811,0.0040585409408592,WBGene00011010,WBGene00011010,History: N.A.
WBGene00016217,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68843746655922,3.95193030881293e-27,WBGene00016217,WBGene00016217,History: N.A.
WBGene00020571,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.6873670373238,3.1356667119665302e-24,WBGene00020571,WBGene00020571,History: N.A.
WBGene00022562,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68723935448644,3.70919479779866e-34,WBGene00022562,WBGene00022562,History: N.A.
WBGene00001730,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68614036605072,4.0908532742749095e-11,WBGene00001730,WBGene00001730,History: N.A.
WBGene00010683,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68360033277272,8.96356446669148e-09,WBGene00010683,WBGene00010683,History: N.A.
WBGene00014955,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68322793675157,3.05498190720776e-07,WBGene00014955,WBGene00014955,History: N.A.
WBGene00006611,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68215370150515,4.97537274823557e-09,WBGene00006611,WBGene00006611,History: N.A.
WBGene00017905,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.68066861489096,1.82468068596173e-32,WBGene00017905,WBGene00017905,History: N.A.
WBGene00013968,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.67876492064439,1.10254980548907e-28,WBGene00013968,WBGene00013968,History: N.A.
WBGene00018297,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.67859642193499,5.1833966642934e-30,WBGene00018297,WBGene00018297,History: N.A.
WBGene00013567,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.67714705833626,5.6384150936612e-17,WBGene00013567,WBGene00013567,History: N.A.
WBGene00012113,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.67708971583417,2.13546451448049e-13,WBGene00012113,WBGene00012113,History: N.A.
WBGene00008341,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.67585685643574,1.4326792265915e-67,WBGene00008341,WBGene00008341,History: N.A.
WBGene00044182,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.67558219895375,0.0024152300734882,WBGene00044182,WBGene00044182,History: N.A.
WBGene00010754,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.67057596693942,0.0011670066583571,WBGene00010754,WBGene00010754,"History: Split into K10G4.13(WBGene00077629). History of WBGene00010754: Split into ""WBGene00077629"" on 2008-02-22"
WBGene00016218,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.6674272210111,2.42402207239541e-27,WBGene00016218,WBGene00016218,History: N.A.
WBGene00016052,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.66508634413504,0.0004135021526075,WBGene00016052,WBGene00016052,History: N.A.
WBGene00001164,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.66270310798021,0.0015095189385772,WBGene00001164,WBGene00001164,History: N.A.
WBGene00015046,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.66057818918956,8.79604613983741e-10,WBGene00015046,WBGene00015046,History: N.A.
WBGene00011927,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.66057242634247,5.85028055004403e-13,WBGene00011927,WBGene00011927,History: N.A.
WBGene00003995,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.65743479129039,5.01820403994273e-25,WBGene00003995,WBGene00003995,History: N.A.
WBGene00010769,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.65508360381326,9.70081156359617e-05,WBGene00010769,WBGene00010769,History: Renamed on 2004-08-25
WBGene00021791,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.65237606365126,1.3674429244904e-36,WBGene00021791,WBGene00021791,History: N.A.
WBGene00021779,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.65229106494589,4.655127202461121e-25,WBGene00021779,WBGene00021779,History: N.A.
WBGene00044374,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.6516546445403,0.0003984265549743,WBGene00044374,WBGene00044374,History: N.A.
WBGene00021035,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64969685748776,7.5338079888122e-10,WBGene00021035,WBGene00021035,History: N.A.
WBGene00004993,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64931273866717,3.49659950415626e-24,WBGene00004993,WBGene00004993,History: N.A.
WBGene00013426,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64897749768098,1.34295142576071e-22,WBGene00013426,WBGene00013426,History: N.A.
WBGene00021805,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64883117991154,0.0050518707154193,WBGene00021805,WBGene00021805,History: N.A.
WBGene00015852,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64487417694228,8.57269682646305e-05,WBGene00015852,WBGene00015852,History: N.A.
WBGene00008537,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64426504864249,0.0022095020149781,WBGene00008537,WBGene00008537,History: N.A.
WBGene00006568,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64275593405569,6.43578683005368e-41,WBGene00006568,WBGene00006568,History: N.A.
WBGene00012631,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.6413490345808,2.61492621692956e-08,WBGene00012631,WBGene00012631,History: N.A.
WBGene00219769,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.64057521009445,0.001176991652838,WBGene00219769,WBGene00219769,History: N.A.
WBGene00004239,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63886850561693,5.942147460564781e-09,WBGene00004239,WBGene00004239,History: N.A.
WBGene00019379,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63847369534287,0.0005864214829403,WBGene00019379,WBGene00019379,History: N.A.
WBGene00015312,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63843060124634,4.2659275285617806e-09,WBGene00015312,WBGene00015312,History: N.A.
WBGene00015911,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63762166598937,0.0001637307807924,WBGene00015911,WBGene00015911,History: N.A.
WBGene00016178,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63531466995774,7.456654089987019e-12,WBGene00016178,WBGene00016178,History: N.A.
WBGene00020674,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63369879842259,1.07453319376603e-08,WBGene00020674,WBGene00020674,History: N.A.
WBGene00019622,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63238314150015,0.0029594557947224,WBGene00019622,WBGene00019622,History: N.A.
WBGene00014215,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63069003977525,9.7003590575125e-31,WBGene00014215,WBGene00014215,History: N.A.
WBGene00008780,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63054766753028,6.93434919166427e-41,WBGene00008780,WBGene00008780,History: N.A.
WBGene00008595,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.63036072987927,1.22811798067096e-38,WBGene00008595,WBGene00008595,History: N.A.
WBGene00000867,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.62981171091911,1.46963359396667e-09,WBGene00000867,WBGene00000867,History: N.A.
WBGene00000753,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.62795443925929,1.93526306359577e-25,WBGene00000753,WBGene00000753,History: N.A.
WBGene00019762,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.62784259996767,1.4919452048924097e-55,WBGene00019762,WBGene00019762,History: Renamed on 2005-03-17; Renamed on 2021-03-11
WBGene00008451,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.62471545880925,6.94806464738262e-23,WBGene00008451,WBGene00008451,History: N.A.
WBGene00003228,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.6246125419763,1.33042572925957e-08,WBGene00003228,WBGene00003228,History: N.A.
WBGene00001694,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.62294382570982,2.7169486794193e-42,WBGene00001694,WBGene00001694,History: N.A.
WBGene00000866,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.6224105107177,3.6668169420579596e-09,WBGene00000866,WBGene00000866,History: N.A.
WBGene00005949,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.62174516590291,2.4338098136717e-11,WBGene00005949,WBGene00005949,History: N.A.
WBGene00017438,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.62004572955559,1.5643453337156698e-18,WBGene00017438,WBGene00017438,History: N.A.
WBGene00007251,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61959226866028,0.0029385975612638,WBGene00007251,WBGene00007251,History: N.A.
WBGene00020219,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61778444273479,1.74655706004233e-10,WBGene00020219,WBGene00020219,History: N.A.
WBGene00016486,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.6166370523163,0.0039166208311567,WBGene00016486,WBGene00016486,History: N.A.
WBGene00001704,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61507811452193,7.73079095164932e-10,WBGene00001704,WBGene00001704,History: N.A.
WBGene00010859,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61368537772653,2.09280625826204e-22,WBGene00010859,WBGene00010859,History: N.A.
WBGene00004017,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61355611016865,8.18027047916029e-05,WBGene00004017,WBGene00004017,History: N.A.
WBGene00009526,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61236735845079,1.9618224128994097e-11,WBGene00009526,WBGene00009526,History: N.A.
WBGene00022313,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61201730620131,5.17828375904202e-19,WBGene00022313,WBGene00022313,History: N.A.
WBGene00050904,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.61020426956742,5.01875380990536e-12,WBGene00050904,WBGene00050904,History: N.A.
WBGene00194652,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.60759046009911,0.0057136736356622,WBGene00194652,WBGene00194652,History: N.A.
WBGene00007315,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.60542634829309,0.0006491424541121,WBGene00007315,WBGene00007315,History: N.A.
WBGene00077684,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.60420019257372,1.39258940700092e-05,WBGene00077684,WBGene00077684,History: N.A.
WBGene00013391,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.60058337122785,0.0006540518966723,WBGene00013391,WBGene00013391,History: N.A.
WBGene00004818,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.60023062499498,0.0033990387769869,WBGene00004818,WBGene00004818,History: N.A.
WBGene00009532,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59965272091654,1.3848835981645501e-21,WBGene00009532,WBGene00009532,History: N.A.
WBGene00012213,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59694145196814,0.0006818100858874,WBGene00012213,WBGene00012213,History: N.A.
WBGene00018261,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59442750230645,1.96387430459802e-16,WBGene00018261,WBGene00018261,History: N.A.
WBGene00020590,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59318780058501,0.0004941374883064,WBGene00020590,WBGene00020590,"History: Split into T19H12.15(WBGene00271827). History of WBGene00020590: Split into ""WBGene00271827"" on 2017-09-22"
WBGene00007933,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59300281054561,2.16413945531481e-11,WBGene00007933,WBGene00007933,History: N.A.
WBGene00017524,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59282449699823,0.0004328691404688,WBGene00017524,WBGene00017524,History: N.A.
WBGene00013904,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59257223704927,2.6252168802236398e-48,WBGene00013904,WBGene00013904,History: N.A.
WBGene00015645,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.59148269152293,6.59522481012913e-20,WBGene00015645,WBGene00015645,History: N.A.
WBGene00015600,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58852588893204,0.0008270180565584,WBGene00015600,WBGene00015600,History: N.A.
WBGene00012879,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58783354495695,4.1601802475646e-11,WBGene00012879,WBGene00012879,History: N.A.
WBGene00011006,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.5851101634464,1.32773992260975e-24,WBGene00011006,WBGene00011006,"History: Split into C08B6.14(WBGene00044044). History of WBGene00011006: Split into ""WBGene00044080"" on 2005-01-05"
WBGene00269392,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.5848235932961,0.0007978834730165,WBGene00269392,WBGene00269392,History: N.A.
WBGene00011556,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58228947432959,3.7366035000599004e-20,WBGene00011556,WBGene00011556,History: N.A.
WBGene00011587,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58221338446124,6.10722019607297e-11,WBGene00011587,WBGene00011587,History: N.A.
WBGene00000465,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58184432097974,2.3742543951816996e-12,WBGene00000465,WBGene00000465,History: Renamed on 2006-06-16; Renamed on 2008-01-14
WBGene00022474,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58069583898853,6.55257607419499e-39,WBGene00022474,WBGene00022474,History: N.A.
WBGene00021339,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58055160413333,9.816687887767977e-11,WBGene00021339,WBGene00021339,History: N.A.
WBGene00003231,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.58020957418646,1.34868538980687e-07,WBGene00003231,WBGene00003231,History: N.A.
WBGene00007521,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.57682337013834,0.0001115282197683,WBGene00007521,WBGene00007521,History: N.A.
WBGene00019579,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.57363479367729,4.47087865729681e-23,WBGene00019579,WBGene00019579,History: N.A.
WBGene00011183,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.5733739949375,3.69296371581554e-09,WBGene00011183,WBGene00011183,History: N.A.
WBGene00014117,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.57267875466636,2.84880721351781e-08,WBGene00014117,WBGene00014117,History: N.A.
WBGene00189937,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.57227914018619,0.0008259906733215,WBGene00189937,WBGene00189937,History: N.A.
WBGene00008201,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.57071059873472,0.0032472466065254,WBGene00008201,WBGene00008201,History: N.A.
WBGene00003097,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.56954610212951,1.21092111540085e-39,WBGene00003097,WBGene00003097,History: N.A.
WBGene00010368,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.5660372742841,9.67121254049659e-14,WBGene00010368,WBGene00010368,History: N.A.
WBGene00021056,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.56451618025875,8.77964123191568e-09,WBGene00021056,WBGene00021056,History: N.A.
WBGene00021321,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.56314708616676,7.56574518879787e-11,WBGene00021321,WBGene00021321,History: N.A.
WBGene00010353,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.56299054716043,6.8776042345296e-08,WBGene00010353,WBGene00010353,History: N.A.
WBGene00001109,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.56141970431981,0.0012458441485184,WBGene00001109,WBGene00001109,History: N.A.
WBGene00015623,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.56094154444429,3.63070281964089e-09,WBGene00015623,WBGene00015623,History: N.A.
WBGene00018589,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.56020118761234,6.62844570557942e-07,WBGene00018589,WBGene00018589,History: N.A.
WBGene00044683,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55923580772006,5.55881607113735e-16,WBGene00044683,WBGene00044683,History: N.A.
WBGene00004352,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55861184517032,0.0038104033757065,WBGene00004352,WBGene00004352,History: N.A.
WBGene00015798,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55847284675451,0.002246743637806,WBGene00015798,WBGene00015798,History: N.A.
WBGene00009965,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55774262054739,1.87680547249024e-06,WBGene00009965,WBGene00009965,History: N.A.
WBGene00194695,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55699920439272,1.55106208548093e-05,WBGene00194695,WBGene00194695,History: N.A.
WBGene00021594,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55671122778802,0.0049185388880932,WBGene00021594,WBGene00021594,History: N.A.
WBGene00015842,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55630573128179,9.83353712114447e-10,WBGene00015842,WBGene00015842,History: N.A.
WBGene00016883,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55433608452272,3.0062923381265002e-21,WBGene00016883,WBGene00016883,History: N.A.
WBGene00000138,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55261387142194,1.3486424831486602e-19,WBGene00000138,WBGene00000138,History: N.A.
WBGene00012518,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.55137680902956,0.0005560042918324,WBGene00012518,WBGene00012518,History: N.A.
WBGene00022257,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.54991804977949,6.83182143679867e-10,WBGene00022257,WBGene00022257,History: N.A.
WBGene00000723,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.54824395324146,2.04392597284646e-11,WBGene00000723,WBGene00000723,History: N.A.
WBGene00000748,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.54612263907368,1.28834502203528e-27,WBGene00000748,WBGene00000748,History: N.A.
WBGene00009836,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.54378176465801,0.0022550177852513,WBGene00009836,WBGene00009836,History: N.A.
WBGene00020981,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.54056763215551,2.58689366751967e-13,WBGene00020981,WBGene00020981,History: N.A.
WBGene00018487,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53971506863534,2.02250310309844e-25,WBGene00018487,WBGene00018487,History: N.A.
WBGene00009701,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53709534325158,1.02970865371662e-08,WBGene00009701,WBGene00009701,History: N.A.
WBGene00021136,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53695182801896,0.005600145738979,WBGene00021136,WBGene00021136,History: N.A.
WBGene00021675,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53567773298205,9.97670233559568e-16,WBGene00021675,WBGene00021675,History: N.A.
WBGene00008036,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53543906897861,0.0026478283296099,WBGene00008036,WBGene00008036,History: N.A.
WBGene00017690,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53452284919535,2.18006325094167e-30,WBGene00017690,WBGene00017690,History: Renamed on 2006-06-29
WBGene00009778,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53202126956969,0.0012334446441586,WBGene00009778,WBGene00009778,History: N.A.
WBGene00000780,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53180908201231,7.27375715060792e-15,WBGene00000780,WBGene00000780,History: N.A.
WBGene00044492,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.53082315170751,2.21376553054576e-08,WBGene00044492,WBGene00044492,History: N.A.
WBGene00017718,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.52900547164635,0.0025784530582641,WBGene00017718,WBGene00017718,History: N.A.
WBGene00013101,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.52896370686645,0.0001251410296067,WBGene00013101,WBGene00013101,History: N.A.
WBGene00019300,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.52777581986423,4.79931062461138e-18,WBGene00019300,WBGene00019300,History: N.A.
WBGene00044071,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,1.52311768764018,7.06899418013024e-21,WBGene00044071,WBGene00044071,History: N.A.
