Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00012794,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.47887620028876,3.5800592183807902e-09,WBGene00012794,WBGene00012794,History: N.A.
WBGene00009897,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.47841739685765,0.0005395239977632,WBGene00009897,WBGene00009897,History: N.A.
WBGene00009044,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.47729024846402,0.0010329912570785,WBGene00009044,WBGene00009044,History: N.A.
WBGene00001713,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.47534307725353,7.60765600644451e-06,WBGene00001713,WBGene00001713,History: N.A.
WBGene00010355,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.47172862226005,0.0001737707157172,WBGene00010355,WBGene00010355,"History: Split into clec-228(WBGene00044086). History of WBGene00010355: Split into ""WBGene00044086"" on 2005-01-25"
WBGene00018750,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.47073699193871,0.0002197009897841,WBGene00018750,WBGene00018750,History: N.A.
WBGene00000255,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.47054425726678,3.39778897622874e-06,WBGene00000255,WBGene00000255,History: N.A.
WBGene00000932,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46952333953473,0.0006737436207763,WBGene00000932,WBGene00000932,History: N.A.
WBGene00021136,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46773372569878,0.001652524348748,WBGene00021136,WBGene00021136,History: N.A.
WBGene00008780,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46708290669247,4.05323415466153e-13,WBGene00008780,WBGene00008780,History: N.A.
WBGene00138724,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46663889339067,0.0010824612262278,WBGene00138724,WBGene00138724,History: N.A.
WBGene00022313,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46623437270436,2.2171400173503095e-11,WBGene00022313,WBGene00022313,History: N.A.
WBGene00009805,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46540987652936,7.59045218651383e-05,WBGene00009805,WBGene00009805,History: N.A.
WBGene00009532,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46342232974704,2.7398716176487694e-11,WBGene00009532,WBGene00009532,History: N.A.
WBGene00013073,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46320855227499,3.9691824043298e-11,WBGene00013073,WBGene00013073,History: N.A.
WBGene00009130,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46221678531816,4.20416191856418e-07,WBGene00009130,WBGene00009130,History: N.A.
WBGene00012020,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46195622426789,1.5286918829417e-06,WBGene00012020,WBGene00012020,History: N.A.
WBGene00015692,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46098144185022,4.86877430035539e-09,WBGene00015692,WBGene00015692,History: N.A.
WBGene00021379,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.46095408914958,4.51245571627767e-05,WBGene00021379,WBGene00021379,History: N.A.
WBGene00007290,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.45848604423688,0.0018611221443587,WBGene00007290,WBGene00007290,History: N.A.
WBGene00021354,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.45664910763335,2.79973475538801e-22,WBGene00021354,WBGene00021354,History: N.A.
WBGene00019989,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.45515792976008,0.0012185810865994,WBGene00019989,WBGene00019989,History: N.A.
WBGene00011587,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.45352545419697,4.56087957391288e-06,WBGene00011587,WBGene00011587,History: N.A.
WBGene00016896,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.45295881933512,0.0009140924772413,WBGene00016896,WBGene00016896,History: N.A.
WBGene00000671,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.4524753896035,0.0001178043855287,WBGene00000671,WBGene00000671,History: N.A.
WBGene00017841,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.45011992044137,3.93533226549962e-11,WBGene00017841,WBGene00017841,History: N.A.
WBGene00011135,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44816109871504,0.0002860280177608,WBGene00011135,WBGene00011135,History: N.A.
WBGene00000710,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44654903293462,1.38751321955627e-13,WBGene00000710,WBGene00000710,History: N.A.
WBGene00011006,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44646520758284,4.92916728626533e-19,WBGene00011006,WBGene00011006,"History: Split into C08B6.14(WBGene00044044). History of WBGene00011006: Split into ""WBGene00044080"" on 2005-01-05"
WBGene00021368,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44564523702217,0.0001885758731098,WBGene00021368,WBGene00021368,History: N.A.
WBGene00008439,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44545274749846,1.75172121549137e-07,WBGene00008439,WBGene00008439,History: N.A.
WBGene00004174,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44452780146586,0.0002000913249183,WBGene00004174,WBGene00004174,History: Renamed on 2011-04-12
WBGene00018036,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44282977243675,8.65652759268288e-34,WBGene00018036,WBGene00018036,History: N.A.
WBGene00013904,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.44113243490643,1.18818368555922e-26,WBGene00013904,WBGene00013904,History: N.A.
WBGene00016147,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.43973085408104,0.0001748485386761,WBGene00016147,WBGene00016147,History: N.A.
WBGene00017892,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.43502736039557,4.14698975964447e-18,WBGene00017892,WBGene00017892,History: N.A.
WBGene00019379,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.43436236199787,0.0011444691709644,WBGene00019379,WBGene00019379,History: N.A.
WBGene00022083,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.43404102391095,0.0017811534382957,WBGene00022083,WBGene00022083,History: N.A.
WBGene00012217,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.4285999879699,1.13452572916792e-05,WBGene00012217,WBGene00012217,History: N.A.
WBGene00014215,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.42790050818907,2.1159667332490895e-11,WBGene00014215,WBGene00014215,History: N.A.
WBGene00008944,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.42565887161247,1.05697961633668e-08,WBGene00008944,WBGene00008944,History: N.A.
WBGene00012585,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.42325971063126,0.000121893229972,WBGene00012585,WBGene00012585,History: N.A.
WBGene00010769,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.42235550725073,0.0007345930068489,WBGene00010769,WBGene00010769,History: Renamed on 2004-08-25
WBGene00008304,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.42080458127272,5.28933994455053e-05,WBGene00008304,WBGene00008304,History: N.A.
WBGene00015794,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41876282759544,1.76610474343738e-07,WBGene00015794,WBGene00015794,History: N.A.
WBGene00018297,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41727534042675,4.6808033544086e-10,WBGene00018297,WBGene00018297,History: N.A.
WBGene00017073,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41698704259213,6.76429768775288e-05,WBGene00017073,WBGene00017073,History: N.A.
WBGene00016595,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41633650441828,1.72492795345752e-10,WBGene00016595,WBGene00016595,History: N.A.
WBGene00007365,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41538942423808,3.30207391939722e-07,WBGene00007365,WBGene00007365,History: N.A.
WBGene00001623,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41531244118874,0.0007276997989564,WBGene00001623,WBGene00001623,History: N.A.
WBGene00000496,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41524248253959,3.90601033607278e-05,WBGene00000496,WBGene00000496,History: N.A.
WBGene00017747,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41506254356739,0.0010636895387653,WBGene00017747,WBGene00017747,History: N.A.
WBGene00000693,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41090427672467,6.719686103096539e-11,WBGene00000693,WBGene00000693,History: N.A.
WBGene00008773,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.41071438990847,0.0002874142579127,WBGene00008773,WBGene00008773,History: N.A.
WBGene00010348,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.40919979607417,0.0001389956555503,WBGene00010348,WBGene00010348,"History: Split into H01G02.4(WBGene00045108). History of WBGene00010348: Split into ""WBGene00045108"" on 2006-11-01"
WBGene00011103,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.40902439413032,0.0012415050453597,WBGene00011103,WBGene00011103,History: N.A.
WBGene00022562,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.40689893395933,3.81328766020881e-12,WBGene00022562,WBGene00022562,History: N.A.
WBGene00050904,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.40548971758527,3.2614826079934902e-09,WBGene00050904,WBGene00050904,History: N.A.
WBGene00008936,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.40234579916142,5.19148797491542e-18,WBGene00008936,WBGene00008936,History: Renamed on 2015-04-29
WBGene00015453,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39832446262784,1.11636488568425e-06,WBGene00015453,WBGene00015453,"History: Split into C04G6.13(WBGene00077489). History of WBGene00015453: Split into ""WBGene00077489"" on 2007-11-30"
WBGene00011266,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39757332210008,0.0027837827118751,WBGene00011266,WBGene00011266,History: N.A.
WBGene00017690,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39684374809965,7.369689446560062e-19,WBGene00017690,WBGene00017690,History: Renamed on 2006-06-29
WBGene00007516,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39575984297782,1.10965244336311e-05,WBGene00007516,WBGene00007516,History: N.A.
WBGene00011677,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39559651443797,0.0007356244246889,WBGene00011677,WBGene00011677,History: N.A.
WBGene00013968,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39528037099217,6.177617611517e-12,WBGene00013968,WBGene00013968,History: N.A.
WBGene00019682,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39419322281234,1.92330675151651e-29,WBGene00019682,WBGene00019682,History: N.A.
WBGene00011364,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39364083639442,7.41077811615398e-12,WBGene00011364,WBGene00011364,History: N.A.
WBGene00008336,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39271796678126,3.2366505999624005e-10,WBGene00008336,WBGene00008336,History: N.A.
WBGene00008233,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39106315518016,0.0001084990246792,WBGene00008233,WBGene00008233,History: N.A.
WBGene00016883,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39097191882693,2.1243848630011098e-12,WBGene00016883,WBGene00016883,History: N.A.
WBGene00018755,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.39003084129311,3.11663550178102e-12,WBGene00018755,WBGene00018755,History: N.A.
WBGene00000034,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38994727707106,9.27427608874454e-06,WBGene00000034,WBGene00000034,History: N.A.
WBGene00019811,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38979190795796,7.5092992303036e-05,WBGene00019811,WBGene00019811,History: N.A.
WBGene00013986,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38968219039996,0.0011125536357253,WBGene00013986,WBGene00013986,History: N.A.
WBGene00018803,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3885579156702,2.19745523688865e-06,WBGene00018803,WBGene00018803,History: N.A.
WBGene00000716,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38852524449355,0.0015279234969183,WBGene00000716,WBGene00000716,History: N.A.
WBGene00011320,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38701233753049,0.0001056149496005,WBGene00011320,WBGene00011320,History: N.A.
WBGene00016217,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38647755835276,1.14190316439967e-12,WBGene00016217,WBGene00016217,History: N.A.
WBGene00020786,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38572341472196,0.0012695681278656,WBGene00020786,WBGene00020786,History: N.A.
WBGene00000558,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38557648298653,1.921194560321e-09,WBGene00000558,WBGene00000558,History: N.A.
WBGene00022548,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38404153726879,0.0001827448811276,WBGene00022548,WBGene00022548,History: N.A.
WBGene00019351,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38308288216026,2.79387647570959e-27,WBGene00019351,WBGene00019351,History: N.A.
WBGene00010492,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.38217900849087,0.0013734860073885,WBGene00010492,WBGene00010492,History: N.A.
WBGene00003473,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3792994860578,0.0008117170498416,WBGene00003473,WBGene00003473,History: N.A.
WBGene00007440,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.37553752741491,5.20681787679729e-10,WBGene00007440,WBGene00007440,History: N.A.
WBGene00022474,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.37376861826427,3.98930802647466e-20,WBGene00022474,WBGene00022474,History: N.A.
WBGene00017594,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.37332128002769,1.95808925574916e-12,WBGene00017594,WBGene00017594,History: N.A.
WBGene00044071,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3685229940297,1.49436245305543e-14,WBGene00044071,WBGene00044071,History: N.A.
WBGene00021814,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3680604067116,3.4933057167723902e-09,WBGene00021814,WBGene00021814,History: N.A.
WBGene00044492,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.36175428099666,2.24287107326442e-06,WBGene00044492,WBGene00044492,History: N.A.
WBGene00012140,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.35821113931491,1.30028720890868e-10,WBGene00012140,WBGene00012140,History: N.A.
WBGene00000597,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3550763547225,9.58408163056247e-07,WBGene00000597,WBGene00000597,History: N.A.
WBGene00020813,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.35478953823765,1.64730458512625e-06,WBGene00020813,WBGene00020813,History: N.A.
WBGene00004300,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.35435144601405,2.04956363376898e-09,WBGene00004300,WBGene00004300,History: N.A.
WBGene00020080,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.35171571564733,0.0011125536357253,WBGene00020080,WBGene00020080,History: N.A.
WBGene00016523,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.35049034831031,6.22339585419545e-06,WBGene00016523,WBGene00016523,"History: Split into C39B5.14(WBGene00189950). History of WBGene00016523: Split into ""WBGene00189950"" on 2009-04-15"
WBGene00011741,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3480288498526,0.0006673215965864,WBGene00011741,WBGene00011741,History: N.A.
WBGene00015768,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34764505061745,4.34432386581646e-05,WBGene00015768,WBGene00015768,History: N.A.
WBGene00000647,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34699048889932,8.87300719734029e-12,WBGene00000647,WBGene00000647,History: N.A.
WBGene00018261,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34671112232344,6.13739008434808e-08,WBGene00018261,WBGene00018261,History: N.A.
WBGene00020903,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34562729412198,5.3850144140469594e-12,WBGene00020903,WBGene00020903,History: N.A.
WBGene00000748,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34426746472345,8.1051294006263e-09,WBGene00000748,WBGene00000748,History: N.A.
WBGene00018896,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34288201142192,0.0019608003272278,WBGene00018896,WBGene00018896,History: N.A.
WBGene00008341,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34249453672441,2.59764596757376e-13,WBGene00008341,WBGene00008341,History: N.A.
WBGene00004008,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.34059157475227,0.0019567782494919,WBGene00004008,WBGene00004008,History: N.A.
WBGene00007598,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33860764960759,0.0017645901439862,WBGene00007598,WBGene00007598,History: N.A.
WBGene00000212,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33759605567232,2.49588211560261e-07,WBGene00000212,WBGene00000212,History: N.A.
WBGene00014954,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33754638377228,0.0017942127720309,WBGene00014954,WBGene00014954,History: N.A.
WBGene00008036,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33748404016319,0.002919516965484,WBGene00008036,WBGene00008036,History: N.A.
WBGene00003981,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33559057233657,2.47177619090444e-07,WBGene00003981,WBGene00003981,History: N.A.
WBGene00000174,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33490455797773,0.0016583112823924,WBGene00000174,WBGene00000174,History: N.A.
WBGene00018807,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33469892947885,7.63364756941311e-06,WBGene00018807,WBGene00018807,History: N.A.
WBGene00015852,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33410338984904,0.0017697548431735,WBGene00015852,WBGene00015852,History: N.A.
WBGene00007757,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.33312548425561,0.0013374049796308,WBGene00007757,WBGene00007757,History: N.A.
WBGene00018200,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3308625003059,7.27640641816588e-08,WBGene00018200,WBGene00018200,History: N.A.
WBGene00020806,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.32780588383437,3.59917106999535e-06,WBGene00020806,WBGene00020806,History: N.A.
WBGene00019270,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.32778946348527,3.31653190121965e-16,WBGene00019270,WBGene00019270,History: N.A.
WBGene00015600,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3238144952835,0.0024109773538529,WBGene00015600,WBGene00015600,History: N.A.
WBGene00013520,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.32349233229732,1.1066805887006e-05,WBGene00013520,WBGene00013520,History: N.A.
WBGene00004156,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.32135445303059,4.38696595788207e-05,WBGene00004156,WBGene00004156,History: N.A.
WBGene00016193,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.32018614847703,0.0028913753333959,WBGene00016193,WBGene00016193,History: N.A.
WBGene00015645,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31972217523669,1.11458074567738e-09,WBGene00015645,WBGene00015645,History: N.A.
WBGene00009729,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31932532683023,0.0002343748529864,WBGene00009729,WBGene00009729,History: N.A.
WBGene00195209,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3181753743956,0.000709602215311,WBGene00195209,WBGene00195209,History: N.A.
WBGene00003844,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31780663916497,3.13254786566508e-16,WBGene00003844,WBGene00003844,History: N.A.
WBGene00012880,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31736371787774,2.56827399586912e-05,WBGene00012880,WBGene00012880,History: N.A.
WBGene00013101,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31668752443108,0.0020386484505397,WBGene00013101,WBGene00013101,History: N.A.
WBGene00009215,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3154525730612,0.0023768008426782,WBGene00009215,WBGene00009215,History: N.A.
WBGene00003542,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31509050471725,4.07451084290836e-07,WBGene00003542,WBGene00003542,History: N.A.
WBGene00007939,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3139111860683,9.46845724640316e-13,WBGene00007939,WBGene00007939,History: N.A.
WBGene00013644,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31225014578816,0.0008283321143579,WBGene00013644,WBGene00013644,History: N.A.
WBGene00012850,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.31013282155866,4.26958265910026e-08,WBGene00012850,WBGene00012850,History: N.A.
WBGene00020870,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30880018949194,0.0042903187972724,WBGene00020870,WBGene00020870,History: N.A.
WBGene00003554,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30739987497101,2.31876004484533e-08,WBGene00003554,WBGene00003554,History: N.A.
WBGene00003497,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30669519437968,3.15151866584552e-12,WBGene00003497,WBGene00003497,History: N.A.
WBGene00020893,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30647284573667,0.0023506486560634,WBGene00020893,WBGene00020893,History: N.A.
WBGene00011624,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.3064659087065,4.48024998645694e-05,WBGene00011624,WBGene00011624,History: N.A.
WBGene00010899,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30621148306752,7.44372630258349e-17,WBGene00010899,WBGene00010899,History: N.A.
WBGene00015083,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30390031447598,0.0003922495326704,WBGene00015083,WBGene00015083,History: N.A.
WBGene00021446,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30357021753057,3.53843122664829e-07,WBGene00021446,WBGene00021446,History: N.A.
WBGene00021791,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30336762411308,8.02376197786299e-08,WBGene00021791,WBGene00021791,History: N.A.
WBGene00015913,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30253570324095,2.1694590412359696e-16,WBGene00015913,WBGene00015913,History: N.A.
WBGene00000637,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.30172163024289,1.67123601333846e-05,WBGene00000637,WBGene00000637,History: N.A.
WBGene00011011,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.2994041932267,0.003859712866512,WBGene00011011,WBGene00011011,History: N.A.
WBGene00019519,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.29756899220105,3.13037424881942e-05,WBGene00019519,WBGene00019519,History: N.A.
WBGene00000027,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.29658225730999,0.0019472527357863,WBGene00000027,WBGene00000027,History: N.A.
WBGene00007862,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.2960187381994,0.0026688978057529,WBGene00007862,WBGene00007862,History: N.A.
WBGene00015623,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.29200476216723,0.0001612896058905,WBGene00015623,WBGene00015623,History: N.A.
WBGene00045275,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.29089582953736,8.10238287500658e-09,WBGene00045275,WBGene00045275,History: N.A.
WBGene00004100,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28976325159906,0.0037465597669014,WBGene00004100,WBGene00004100,History: N.A.
WBGene00015479,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28666443438732,7.99679592431769e-08,WBGene00015479,WBGene00015479,History: N.A.
WBGene00011124,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28603561393289,0.0002377965508681,WBGene00011124,WBGene00011124,History: N.A.
WBGene00010057,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28555520132797,0.0038006242757596,WBGene00010057,WBGene00010057,History: N.A.
WBGene00012670,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28483311763589,0.0003593102487017,WBGene00012670,WBGene00012670,History: N.A.
WBGene00019549,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28469179892968,0.0033231301730453,WBGene00019549,WBGene00019549,History: N.A.
WBGene00009102,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28325243642385,2.7940174643798e-08,WBGene00009102,WBGene00009102,History: N.A.
WBGene00044553,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.2824396635184,2.93787432649983e-06,WBGene00044553,WBGene00044553,History: N.A.
WBGene00009778,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28232867063391,0.0035284383964415,WBGene00009778,WBGene00009778,History: N.A.
WBGene00044683,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.28214909484421,1.5921957820436e-07,WBGene00044683,WBGene00044683,History: N.A.
WBGene00001777,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.27797923081011,6.96211737982886e-08,WBGene00001777,WBGene00001777,History: N.A.
WBGene00005949,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.27782988258117,1.96970525084279e-05,WBGene00005949,WBGene00005949,History: N.A.
WBGene00019352,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.27512071000933,1.16018610923529e-05,WBGene00019352,WBGene00019352,History: N.A.
WBGene00020947,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.2733920110059,2.41024642515286e-05,WBGene00020947,WBGene00020947,History: N.A.
WBGene00013439,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.27299874332723,4.18705063314848e-24,WBGene00013439,WBGene00013439,History: N.A.
WBGene00001694,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.27186322681918,3.47875121861438e-07,WBGene00001694,WBGene00001694,History: N.A.
WBGene00017524,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.27129274886201,0.0038663705438371,WBGene00017524,WBGene00017524,History: N.A.
WBGene00020571,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.27049285857588,8.33945555041485e-08,WBGene00020571,WBGene00020571,History: N.A.
WBGene00010661,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.26961878561292,3.73938679094324e-05,WBGene00010661,WBGene00010661,History: N.A.
WBGene00019858,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.26852055293526,0.0042242502755349,WBGene00019858,WBGene00019858,History: N.A.
WBGene00016589,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.26801017794141,3.4059005415946203e-19,WBGene00016589,WBGene00016589,History: N.A.
WBGene00006609,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.26742739696464,4.16331810669396e-14,WBGene00006609,WBGene00006609,History: N.A.
WBGene00010133,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.2672182119345,1.26095462501843e-06,WBGene00010133,WBGene00010133,History: N.A.
WBGene00015850,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.26482478226138,0.0047334184642672,WBGene00015850,WBGene00015850,History: N.A.
WBGene00021343,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,1.26434164481344,0.0001346759025972,WBGene00021343,WBGene00021343,History: N.A.
